Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.4201237 ; 0.4218004 ; -0.0001226802 ; -4.385468E-05 ; 2.064E-06 ; 1157 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; 0.11 ; -0.07000002 ; 1 ; 0.08
0.9697998 ; 0.1761557 ; -1.958279E-05 ; -0.0001225811 ; 2.300986E-06 ; 1157 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; 0.05659752 ; 0.1937653 ; 0.0462359 ; 0.08
0.1161123 ; 0.1134967 ; -6.118843E-05 ; -5.571287E-05 ; 2.000295E-06 ; 1175 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; -0.04000004 ; -0.405 ; 0.815 ; 0.08
0.8958935 ; 0.02335676 ; 7.829253E-05 ; 1.722039E-05 ; 2.248583E-06 ; 1175 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; -0.0664409 ; 0.1757291 ; 0.04753576 ; 0.08
0.01007682 ; 0.3290811 ; -1.260664E-08 ; -0.0001225673 ; 2.182891E-06 ; 1305 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; 0.01499996 ; 0.07999995 ; 0.5149999 ; 0.08
0.9184015 ; 0.8423531 ; -5.821049E-08 ; -1.385322E-05 ; 2.011119E-06 ; 1305 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; 0.1887919 ; 0.1938578 ; 0.1888339 ; 0.08
0.8903178 ; 0.8934633 ; 8.905893E-05 ; -0.0001016421 ; 2.047121E-06 ; 1081 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; 0.05999997 ; 0.03999997 ; 0.99 ; 0.08
0.8094672 ; 0.6886367 ; 6.125203E-05 ; -0.0001225953 ; 2.280588E-06 ; 1081 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; -0.003586852 ; 0.1683067 ; 0.1356461 ; 0.08
0.8607669 ; 0.8570763 ; 0.0001668346 ; -7.883494E-05 ; 2.084103E-06 ; 1077 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.605 ; 0.08499996 ; 0.5049999 ; 0.08
0.9238979 ; 0.4758203 ; 0.0001225175 ; 2.793657E-06 ; 2.509275E-06 ; 1077 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.25 ; 1 ; -0.1788628 ; 0.1240237 ; 0.06016769 ; 0.08
0.7582074 ; 0.7593021 ; 0.0001762746 ; -7.82281E-06 ; 2.002608E-06 ; 1207 ; Integral ; 0 ; 0 ; 0.25 ; -0.125 ; 0 ; -0.06500004 ; -0.09000005 ; 0.99 ; 0.08
0.9607133 ; 0.3711043 ; 0.000122551 ; 3.038065E-05 ; 2.446317E-06 ; 1207 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.125 ; 1 ; -0.1854813 ; -0.002844823 ; 0.1680924 ; 0.08
0.8245535 ; 0.8261285 ; 6.035388E-05 ; -5.382961E-05 ; 2.02392E-06 ; 1192 ; Integral ; 0 ; 0 ; 0.125 ; -0.125 ; 0 ; 0.925 ; -0.1350001 ; 0.49 ; 0.08
0.7561991 ; 0.5669953 ; 0.0001220337 ; -6.125835E-05 ; 2.474315E-06 ; 1192 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.125 ; 1 ; -0.1742885 ; 0.101197 ; 0.05059926 ; 0.08
0.957379 ; 0.9567277 ; 9.734774E-06 ; -2.618485E-05 ; 2.008159E-06 ; 1074 ; Integral ; 0 ; 0 ; 0 ; -0.125 ; 0 ; 0.09499997 ; -0.535 ; 0.17 ; 0.08
0.9915099 ; 0.002949871 ; 1.966478E-05 ; -6.127832E-05 ; 2.220007E-06 ; 1074 ; Bayesiano ; 0 ; 0 ; 0 ; -0.125 ; 1 ; 0.1376651 ; -0.09912077 ; -0.1746964 ; 0.08
0.5658295 ; 0.5663422 ; -3.892676E-05 ; -3.875948E-05 ; 2.000641E-06 ; 1135 ; Integral ; 0 ; 0 ; -0.125 ; -0.125 ; 0 ; -0.285 ; -0.49 ; 0.455 ; 0.08
0.9898065 ; 0.4191099 ; -8.009193E-05 ; -8.016282E-05 ; 2.371306E-06 ; 1135 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.125 ; 1 ; -0.1898084 ; 0.08102345 ; 0.1247241 ; 0.08
0.2053762 ; 0.1830654 ; -8.972366E-05 ; -2.925972E-05 ; 2.046953E-06 ; 1015 ; Integral ; 0 ; 0 ; -0.25 ; -0.125 ; 0 ; -0.215 ; 0.08999997 ; 0.995 ; 0.08
0.8009625 ; 0.3597886 ; -0.0001225188 ; -6.126488E-05 ; 2.495555E-06 ; 1015 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.125 ; 1 ; 0.1946871 ; 0.1553119 ; 0.05864901 ; 0.08
0.19607 ; 0.1965827 ; -8.966556E-05 ; 3.284766E-05 ; 2.558879E-06 ; 1136 ; Integral ; 0 ; 0 ; -0.25 ; 0 ; 0 ; -0.395 ; 0.05999997 ; -0.08500005 ; 0.08
0.8053802 ; 0.3982861 ; -0.0001225085 ; 3.886462E-05 ; 2.457369E-06 ; 1136 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0 ; 1 ; 0.1993484 ; 0.05550484 ; 0.02621947 ; 0.08
0.4334022 ; 0.4325477 ; -3.822757E-07 ; 6.029009E-05 ; 2.810598E-06 ; 987 ; Integral ; 0 ; 0 ; -0.125 ; 0 ; 0 ; -0.22 ; 0.09999996 ; 0.985 ; 0.08
0.9881058 ; 0.4174158 ; -0.000111338 ; 3.362436E-05 ; 2.44024E-06 ; 987 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0 ; 1 ; 0.1848788 ; 0.1584752 ; 0.1742929 ; 0.08
0.01121057 ; 0.0101528 ; -1.090618E-06 ; 6.276356E-05 ; 2.939607E-06 ; 930 ; Integral ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.72 ; 0.37 ; 0.8 ; 0.08
0.9935012 ; 0.0008572076 ; 4.280465E-05 ; 9.599138E-05 ; 2.709883E-06 ; 930 ; Bayesiano ; 0 ; 0 ; 0 ; 0 ; 1 ; 0.04560107 ; 0.158007 ; 0.002137131 ; 0.08
0.6398074 ; 0.637484 ; 5.970585E-05 ; 5.768958E-05 ; 2.000025E-06 ; 966 ; Integral ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0.38 ; 0.295 ; 0.99 ; 0.08
0.8333554 ; 0.5778549 ; 0.0001043881 ; 4.313991E-05 ; 2.551477E-06 ; 966 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0 ; 1 ; -0.1078575 ; 0.04522277 ; 0.05061745 ; 0.08
0.9933665 ; 0.9945628 ; 0.0001886088 ; 1.276771E-05 ; 2.001053E-06 ; 1095 ; Integral ; 0 ; 0 ; 0.25 ; 0 ; 0 ; -0.38 ; -0.03000004 ; 0.995 ; 0.08
0.9195381 ; 0.7302592 ; 0.0001225641 ; -7.341613E-09 ; 2.388144E-06 ; 1095 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0 ; 1 ; -0.1514617 ; 0.01737833 ; 0.1570093 ; 0.08
0.9555508 ; 0.9534307 ; 0.0001439006 ; 8.234862E-05 ; 2.023791E-06 ; 1034 ; Integral ; 0 ; 0 ; 0.25 ; 0.125 ; 0 ; -0.375 ; -0.19 ; 1 ; 0.08
0.9518018 ; 0.5765382 ; 0.0001225366 ; 3.629356E-05 ; 2.451201E-06 ; 1034 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0.125 ; 1 ; -0.1444082 ; -0.08415092 ; 0.1548153 ; 0.08
0.0934227 ; 0.09520099 ; 6.202145E-05 ; 8.219383E-05 ; 2.364754E-06 ; 1241 ; Integral ; 0 ; 0 ; 0.125 ; 0.125 ; 0 ; -0.555 ; -0.325 ; 0.73 ; 0.08
0.8902777 ; 0.821257 ; 0.0001431092 ; 0.0001431251 ; 2.139037E-06 ; 1241 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0.125 ; 1 ; -0.04860321 ; -0.07739771 ; 0.1713715 ; 0.08
0.7849752 ; 0.7882223 ; -9.14436E-08 ; 0.0001368476 ; 2.143322E-06 ; 1300 ; Integral ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0.07999995 ; -0.23 ; 0.61 ; 0.08
0.8244024 ; 0.1416651 ; -2.177978E-09 ; 0.0001881958 ; 2.327744E-06 ; 1300 ; Bayesiano ; 0 ; 0 ; 0 ; 0.125 ; 1 ; -0.02052627 ; -0.1598969 ; -0.06495637 ; 0.08
0.2130377 ; 0.2128668 ; -6.133019E-05 ; 0.0001105266 ; 2.687654E-06 ; 1312 ; Integral ; 0 ; 0 ; -0.125 ; 0.125 ; 0 ; -0.4 ; -0.1750001 ; -0.27 ; 0.08
0.7206999 ; 0.6987841 ; -6.128056E-05 ; 0.0001200236 ; 2.49401E-06 ; 1312 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0.125 ; 1 ; 0.1565476 ; -0.1847375 ; 0.1197868 ; 0.08
0.8187254 ; 0.8178709 ; -0.0001227306 ; 0.0001179142 ; 2.038101E-06 ; 1165 ; Integral ; 0 ; 0 ; -0.25 ; 0.125 ; 0 ; 0.155 ; -0.115 ; 0.795 ; 0.08
