Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.1614981 ; 0.159378 ; -0.0001223539 ; 2.180124E-05 ; 2.046205E-06 ; 1279 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; -0.09000006 ; -0.3150001 ; 1 ; 0.1
0.9936235 ; 0.6270235 ; -0.0001225033 ; -0.0001225067 ; 2.421316E-06 ; 1279 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; 0.09223301 ; 0.1854408 ; 0.02176658 ; 0.1
0.6689414 ; 0.6692508 ; -5.971518E-05 ; -6.594044E-05 ; 2.001227E-06 ; 1167 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; -1 ; -0.845 ; 0.775 ; 0.1
0.8704317 ; 0.6242182 ; -6.125471E-05 ; -0.0001132961 ; 2.416293E-06 ; 1167 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; 0.02836487 ; 0.1874703 ; 0.1007057 ; 0.1
0.3628624 ; 0.3647423 ; 1.159348E-05 ; -0.0001197761 ; 2.180102E-06 ; 1133 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; 0.02999996 ; -0.205 ; 0.54 ; 0.1
0.9740682 ; 0.3935558 ; 0.0001069536 ; -1.557503E-05 ; 2.450827E-06 ; 1133 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; 0.05805 ; 0.1577847 ; -0.04206406 ; 0.1
0.01242922 ; 0.01140586 ; 6.150328E-05 ; -5.090409E-05 ; 2.000128E-06 ; 1220 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; -0.175 ; 0.255 ; 0.74 ; 0.1
0.8304604 ; 0.6124532 ; 6.123693E-05 ; -0.0001225199 ; 2.436238E-06 ; 1220 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; 0.1205074 ; 0.1844229 ; 0.06587759 ; 0.1
0.7917671 ; 0.7909126 ; 0.0001950804 ; -5.042705E-05 ; 1.999977E-06 ; 1161 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.39 ; 0.215 ; 1 ; 0.1
