Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.9078069 ; 0.9070541 ; -0.0001198903 ; -8.922588E-05 ; 2.041603E-06 ; 1132 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; 0.11 ; 0.11 ; 0.99 ; 0.05
0.751402 ; 0.7263362 ; -0.0001225363 ; -0.0001048182 ; 2.407459E-06 ; 1132 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; 0.1842856 ; 0.1925076 ; 0.08374289 ; 0.05
0.437132 ; 0.4362775 ; -6.939476E-05 ; -0.0001306454 ; 2.433617E-06 ; 1051 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; 0.38 ; 0.155 ; 0.01499997 ; 0.05
0.7669298 ; 0.6981052 ; -6.125771E-05 ; -0.000122541 ; 2.374034E-06 ; 1051 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; 0.0363855 ; 0.194814 ; 0.1288666 ; 0.05
0.9102803 ; 0.9127423 ; 2.652983E-05 ; -9.491096E-05 ; 2.050327E-06 ; 1063 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; -0.01000005 ; -0.66 ; 1 ; 0.05
0.7355137 ; 0.005788239 ; 6.318836E-05 ; -5.932341E-05 ; 2.233361E-06 ; 1063 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; -0.05279044 ; 0.1543646 ; -0.1132705 ; 0.05
0.1335943 ; 0.1322595 ; 6.096451E-05 ; -5.531401E-05 ; 2.000257E-06 ; 1269 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; 0.1899999 ; 0.1799999 ; 0.785 ; 0.05
0.7804735 ; 0.7312817 ; 6.124823E-05 ; -0.000113894 ; 2.384109E-06 ; 1269 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; 0.00596641 ; 0.1852471 ; 0.1863661 ; 0.05
0.9573593 ; 0.957872 ; 0.0001671403 ; -7.901881E-05 ; 2.006365E-06 ; 1038 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.6 ; 0.11 ; 1 ; 0.05
0.9633847 ; 0.5900855 ; 0.0001311512 ; -0.0001225031 ; 2.446795E-06 ; 1038 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.25 ; 1 ; -0.1744568 ; 0.1691541 ; -0.02309317 ; 0.05
0.9266092 ; 0.9276022 ; 0.0001415016 ; -6.417392E-05 ; 2.035336E-06 ; 1031 ; Integral ; 0 ; 0 ; 0.25 ; -0.125 ; 0 ; -0.305 ; 0.115 ; 1 ; 0.05
0.738333 ; 0.3103411 ; 0.0001572431 ; -2.65872E-05 ; 2.328061E-06 ; 1031 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.125 ; 1 ; -0.1883667 ; 0.08592979 ; 0.1794536 ; 0.05
0.5264708 ; 0.5303 ; 5.969307E-05 ; -2.633478E-06 ; 2.007781E-06 ; 1099 ; Integral ; 0 ; 0 ; 0.125 ; -0.125 ; 0 ; 0.995 ; 0.1549999 ; 0.84 ; 0.05
0.7121086 ; 0.006166461 ; 7.043474E-05 ; -5.214115E-05 ; 2.198988E-06 ; 1099 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.125 ; 1 ; -0.1174644 ; 0.1234084 ; 0.1928666 ; 0.05
