"Instant0","-0.25","-0.25","En_Medicion","0","0","0","0","0","0","0.0393314994871616","False","False","275233412.480138","2023-09-21-13-43-32-0480","0.0789787471294403","18","Iterations_Stop","False","0.0812399983406067","200","unknown","0.0811194032430649","False","False","275233603.172211","2023-09-21-13-46-43-0172","0.927778213406971","False","False","0.000559109903406352","3.33375000953674","275233603.173172","2023-09-21-13-46-43-0173","-0.306999981403351","False","False","-8.15547015618336","-0.25","False","False","-375","0","False","False","0.927778213406971","False","False","0.000559109903406352","3.33375000953674","275233603.181947","2023-09-21-13-46-43-0181","-0.306999981403351","False","False","-8.15547015618336","275233603.182923","2023-09-21-13-46-43-0182","0.263000011444092","False","False","6.98660871119115","275233603.183899","2023-09-21-13-46-43-0183","0","False","False","275233603.184876","2023-09-21-13-46-43-0184","0","False","False","275233603.185852","2023-09-21-13-46-43-0185","-0.563962459564209","False","False","275233603.187805","2023-09-21-13-46-43-0187","0.519412517547607","False","False","-0.148899987339973","False","False","-0.0360000282526016","False","False","0.00670552020892501","83","Iterations_Stop","-0.820000115803302","False","False","5.24883853358915E-06","1.86300003528595","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275233657.616328","2023-09-21-13-47-37-0616","1.83505503475666","275233760.115645","2023-09-21-13-49-20-0115","0.0081111","58545","1.8022E-05","-8.7617E-06","0.7605","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.08833319","0.04132972","0.07806796","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275233862.588366","2023-09-21-13-51-02-0588","0.089747","647790","1.01E-05","-7.331E-06","0.825","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.09806082","0.07171497","0.06687964","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275233964.291649","2023-09-21-13-52-44-0291","0","0","0","0","10","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0","0","0","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00176294636912644","False","False","275233964.475614","2023-09-21-13-52-44-0475","0.104003250598907","False","False","275233964.549803","2023-09-21-13-52-44-0549"
"","-0.125","-0.25","En_Medicion","0","0","0","0","0","0","0.0387285016477108","False","False","275233977.70699","2023-09-21-13-52-57-0706","0.163700252771378","18","Iterations_Stop","True","0.150404095649719","200","unknown","0.152333706617355","False","False","275234315.091615","2023-09-21-13-58-35-0091","0.352789710485548","False","False","3.86127285310067E-05","3.2043776512146","275234315.091615","2023-09-21-13-58-35-0091","0.00400004908442497","False","False","0.106261507841708","-0.25","False","False","-375","0","False","False","0.352789710485548","False","False","3.86127285310067E-05","3.2043776512146","275234315.09453","2023-09-21-13-58-35-0094","0.00400004908442497","False","False","0.106261507841708","275234315.09453","2023-09-21-13-58-35-0094","-0.0229999776929617","False","False","-0.610995579903265","275234315.095507","2023-09-21-13-58-35-0095","0","False","False","275234315.095507","2023-09-21-13-58-35-0095","0","False","False","275234315.096483","2023-09-21-13-58-35-0096","-0.122512452304363","False","False","275234315.096483","2023-09-21-13-58-35-0097","0.229837521910667","False","False","-0.168766662478447","False","False","-0.0465333610773087","False","False","7.49271059036255","83","Iterations_Stop","-0.230000344003926","False","False","1.92779989447445E-05","2.06949996948242","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275234372.981747","2023-09-21-13-59-32-0981","2.03845746994018","275234425.483257","2023-09-21-14-00-25-0483","0.025522","184210","-0.0035854","0.00061575","0.021906","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002288659","0.001844294","0.00135519","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275234477.890966","2023-09-21-14-01-17-0890","0.024897","179700","-0.0037983","0.00063978","0.02229","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002353605","0.002014356","0.001217304","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275234530.312753","2023-09-21-14-02-10-0312","0.025717","185620","-0.0037934","0.00066123","0.019009","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.001880452","0.001441613","0.001207415","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00260714255273342","False","False","275234530.490087","2023-09-21-14-02-10-0490","0.197468250989914","False","False","275234530.566378","2023-09-21-14-02-10-0566",""
"","0","-0.25","En_Medicion","0","0","0","0","0","0","0.0399345010519028","False","False","275234542.274562","2023-09-21-14-02-22-0274","0.180765151977539","6","Threshold_Stop","True","0.204915300011635","200","unknown","0.205277100205421","False","False","275234738.353046","2023-09-21-14-05-38-0353","0.352789710485548","False","False","3.86127285310067E-05","3.2043776512146","275234738.353988","2023-09-21-14-05-38-0353","-0.0699999704957008","False","False","-1.85955278466728","-0.25","False","False","-375","0","False","False","0.352789710485548","False","False","3.86127285310067E-05","3.2043776512146","275234738.362805","2023-09-21-14-05-38-0362","-0.0699999704957008","False","False","-1.85955278466728","275234738.363782","2023-09-21-14-05-38-0363","-0.0329999886453152","False","False","-0.876646380631735","275234738.365734","2023-09-21-14-05-38-0365","0","False","False","275234738.368632","2023-09-21-14-05-38-0368","0","False","False","275234738.370584","2023-09-21-14-05-38-0370","-0.0708749666810036","False","False","275234738.37156","2023-09-21-14-05-38-0371","0.219712510704994","False","False","-0.185833320021629","False","False","-0.0469333603978157","False","False","6.92201995849609","83","Iterations_Stop","-0.270000166892994","False","False","1.70411003637128E-05","2.05550003051758","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275234796.262116","2023-09-21-14-06-36-0262","2.02466753005982","275234848.708747","2023-09-21-14-07-28-0708","0.020994","151530","-0.0057578","0.00093546","0.022267","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002567864","0.002176641","0.001362408","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275234901.197274","2023-09-21-14-08-21-0197","0.021214","153120","-0.0057555","0.00093896","0.026226","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002756553","0.002168179","0.001702228","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275234953.680387","2023-09-21-14-09-13-0680","0.021143","152610","-0.00573","0.00091797","0.031103","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.003936726","0.00368865","0.001375381","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.0026674463879317","False","False","275234953.771186","2023-09-21-14-09-13-0771","0.194784894585609","False","False","275234953.845387","2023-09-21-14-09-13-0845",""
"","0.125","-0.25","Alineacion_Correcta","6","-0.106666666666667","-0.0266666666666667","10","-0.096","0.016","0.205458000302315","False","False","275234966.703342","2023-09-21-14-09-26-0703","0.176302954554558","18","Iterations_Stop","True","0.185468554496765","200","unknown","0.177780300378799","False","False","275235164.253001","2023-09-21-14-12-44-0253","0.327781180394991","False","False","3.51798917108681E-05","3.19875073432922","275235164.253984","2023-09-21-14-12-44-0253","-0.0963333174586296","False","False","-2.55909948915527","-0.25","False","False","-375","0","False","False","0.327781180394991","False","False","3.51798917108681E-05","3.19875073432922","275235164.257934","2023-09-21-14-12-44-0257","-0.0963333174586296","False","False","-2.55909948915527","275235164.25889","2023-09-21-14-12-44-0258","-0.019333316013217","False","False","-0.513590525462266","275235164.25889","2023-09-21-14-12-44-0258","0","False","False","275235164.259865","2023-09-21-14-12-44-0259","0","False","False","275235164.260842","2023-09-21-14-12-44-0260","0.0290250163525343","False","False","275235164.260842","2023-09-21-14-12-44-0260","0.233550012111664","False","False","-0.233399987220764","False","False","-0.0397333614528179","False","False","10.3428001403809","83","Iterations_Stop","-0.25000025544846","False","False","1.81595496542286E-05","2.0625","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275235222.150293","2023-09-21-14-13-42-0150","2.0315625","275235274.738134","2023-09-21-14-14-34-0738","0.023687","170970","-0.0053222","0.00092821","0.0205","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.0021177","0.001683151","0.001285168","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275235327.65353","2023-09-21-14-15-27-0653","0.022639","163400","-0.0054218","0.00090093","0.024156","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002967649","0.002741934","0.001135226","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275235380.571972","2023-09-21-14-16-20-0571","0.024627","177750","-0.0052579","0.00092301","0.027275","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002851333","0.002356539","0.001605248","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.002094607334584","False","False","275235380.667988","2023-09-21-14-16-20-0667","0.195749700069427","False","False","275235380.745163","2023-09-21-14-16-20-0745",""
"","0.25","-0.25","En_Medicion","0","0","0","0","0","0","0.0495825000107288","False","False","275235393.465218","2023-09-21-14-16-33-0465","0.180735006928444","6","Threshold_Stop","True","0.187820255756378","200","unknown","0.186493650078773","False","False","275235565.552411","2023-09-21-14-19-25-0552","0.30278960452169","False","False","3.38017052854411E-05","3.19312763214111","275235565.555337","2023-09-21-14-19-25-0555","-0.171999990940094","False","False","-4.56918852751577","-0.25","False","False","-375","0","False","False","0.30278960452169","False","False","3.38017052854411E-05","3.19312763214111","275235565.559244","2023-09-21-14-19-25-0559","-0.171999990940094","False","False","-4.56918852751577","275235565.561194","2023-09-21-14-19-25-0561","0.00300000701099634","False","False","0.0796953391810676","275235565.562171","2023-09-21-14-19-25-0562","0","False","False","275235565.563147","2023-09-21-14-19-25-0563","0","False","False","275235565.564093","2023-09-21-14-19-25-0564","0.0789750069379807","False","False","275235565.566045","2023-09-21-14-19-25-0566","0.256162494421005","False","False","-0.264400005340576","False","False","-0.04323336109519","False","False","7.03615951538086","83","Iterations_Stop","-0.25000025544846","False","False","1.81595496542286E-05","2.0625","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275235623.524739","2023-09-21-14-20-23-0524","2.0315625","275235676.338297","2023-09-21-14-21-16-0338","0.022834","164810","-0.0049632","0.00085867","0.029456","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.003050934","0.002328429","0.00197145","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275235729.264433","2023-09-21-14-22-09-0264","0.022654","163520","-0.0051393","0.00087178","0.025343","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002946376","0.002664876","0.001256809","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275235782.188227","2023-09-21-14-23-02-0188","0.022835","164820","-0.0050769","0.00087961","0.02983","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.003401315","0.002947998","0.00169654","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00245639262720943","False","False","275235782.284591","2023-09-21-14-23-02-0284","0.195357754826546","False","False","275235782.360084","2023-09-21-14-23-02-0360",""
"","0.25","-0.125","En_Medicion","0","0","0","0","0","0","0.0444569997489452","False","False","275235794.98413","2023-09-21-14-23-14-0984","0.182815343141556","3","Threshold_Stop","True","0.205005750060081","200","unknown","0.205035895109177","False","False","275235971.168636","2023-09-21-14-26-11-0168","0.327789657503619","False","False","3.51803610101342E-05","3.19875264167786","275235971.169612","2023-09-21-14-26-11-0169","-0.200999960303307","False","False","-5.33957419200601","-0.125","False","False","-187.5","0","False","False","0.327789657503619","False","False","3.51803610101342E-05","3.19875264167786","275235971.17544","2023-09-21-14-26-11-0175","-0.200999960303307","False","False","-5.33957419200601","275235971.17849","2023-09-21-14-26-11-0178","-0.0349999889731407","False","False","-0.929776491296166","275235971.180434","2023-09-21-14-26-11-0180","0","False","False","275235971.18141","2023-09-21-14-26-11-0181","0","False","False","275235971.182419","2023-09-21-14-26-11-0183","0.0496125407516956","False","False","275235971.184371","2023-09-21-14-26-11-0184","0.0911250114440918","False","False","-0.221799999475479","False","False","-0.0248666945844889","False","False","11.7761993408203","83","Iterations_Stop","-0.270000166892994","False","False","1.70411003637128E-05","2.05550003051758","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275236029.044438","2023-09-21-14-27-09-0044","2.02466753005982","275236081.931265","2023-09-21-14-28-01-0931","0.020436","147510","-0.0064266","0.0010987","0.03523","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002967211","0.002111382","0.002084803","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275236134.842735","2023-09-21-14-28-54-0842","0.021922","158230","-0.0061834","0.0011111","0.025874","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002076983","0.001284108","0.001632459","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275236187.690662","2023-09-21-14-29-47-0690","0.022143","159830","-0.006342","0.001147","0.030856","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002974255","0.00249362","0.001621127","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00236594630405307","False","False","275236187.846893","2023-09-21-14-29-47-0846","0.194603994488716","False","False","275236187.921089","2023-09-21-14-29-47-0921",""
"","0.125","-0.125","Alineacion_Correcta","7","-0.12","-0.04","12","-0.113333333333333","-0.00666666666666667","0.20575949549675","False","False","275236201.102075","2023-09-21-14-30-01-0102","0.140665650367737","18","Iterations_Stop","True","0.112565845251083","200","unknown","0.109008148312569","False","False","275236400.700816","2023-09-21-14-33-20-0700","0.127784995093873","False","False","2.41508751059882E-05","3.15375161170959","275236400.702712","2023-09-21-14-33-20-0702","-0.118666656315327","False","False","-3.15238577438934","-0.125","False","False","-187.5","0","False","False","0.127784995093873","False","False","2.41508751059882E-05","3.15375161170959","275236400.707593","2023-09-21-14-33-20-0707","-0.118666656315327","False","False","-3.15238577438934","275236400.708569","2023-09-21-14-33-20-0708","-0.032333318144083","False","False","-0.858936244781065","275236400.709546","2023-09-21-14-33-20-0709","0","False","False","275236400.710523","2023-09-21-14-33-20-0710","0","False","False","275236400.711499","2023-09-21-14-33-20-0711","0.00641251029446721","False","False","275236400.714432","2023-09-21-14-33-20-0714","0.0938250124454498","False","False","-0.220366656780243","False","False","-0.0229333620518446","False","False","9.53372955322266","83","Iterations_Stop","-0.260000211170727","False","False","1.76003250089707E-05","2.05900001525879","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275236458.625268","2023-09-21-14-34-18-0625","2.02811501502991","275236511.455056","2023-09-21-14-35-11-0455","0.026769","193220","-0.0049539","0.00087361","0.018147","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002032943","0.001811649","0.0009223802","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275236564.368169","2023-09-21-14-36-04-0368","0.026504","191300","-0.0048646","0.00084358","0.018085","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.001898811","0.001470617","0.001201152","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275236617.230669","2023-09-21-14-36-57-0230","0.027709","200000","-0.0049916","0.00092952","0.027485","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.003213486","0.002918065","0.001345878","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00269760726951063","False","False","275236617.36732","2023-09-21-14-36-57-0367","0.194634154438972","False","False","275236617.444287","2023-09-21-14-36-57-0444",""
"","0","-0.125","Alineacion_Correcta","7","-0.0628571428571429","-0.04","12","-0.08","-5.78241158658936E-18","0.205458000302315","False","False","275236630.666297","2023-09-21-14-37-10-0666","0.0921241492033005","18","Iterations_Stop","True","0.0633309036493301","200","unknown","0.0577230006456375","False","False","275236939.819629","2023-09-21-14-42-19-0819","0.0577863302384823","False","False","2.18422301259125E-05","3.13800191879272","275236939.819629","2023-09-21-14-42-19-0819","-0.0914285406470299","False","False","-2.42880384312007","-0.125","False","False","-187.5","0","False","False","0.0577863302384823","False","False","2.18422301259125E-05","3.13800191879272","275236939.821582","2023-09-21-14-42-19-0821","-0.0914285406470299","False","False","-2.42880384312007","275236939.821582","2023-09-21-14-42-19-0821","-0.0519999749958515","False","False","-1.38138198661246","275236939.822558","2023-09-21-14-42-19-0822","0","False","False","275236939.822558","2023-09-21-14-42-19-0822","0","False","False","275236939.823535","2023-09-21-14-42-19-0823","-0.0925714001059532","False","False","275236939.823535","2023-09-21-14-42-19-0823","0.0739125236868858","False","False","-0.167066663503647","False","False","-0.0192333608865738","False","False","11.6485996246338","83","Iterations_Stop","-0.260000211170727","False","False","1.76003250089707E-05","2.05900001525879","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275236997.762341","2023-09-21-14-43-17-0762","2.02811501502991","275237050.655219","2023-09-21-14-44-10-0655","0.024436","176380","-0.0048607","0.00080593","0.025328","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002851557","0.00249282","0.001384639","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275237103.564514","2023-09-21-14-45-03-0564","0.024074","173760","-0.0048319","0.00078426","0.024936","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002813023","0.002565342","0.001154174","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275237156.549029","2023-09-21-14-45-56-0549","0.026083","188270","-0.0048877","0.00088791","0.042494","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.004430852","0.003455841","0.002773016","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00272774999029934","False","False","275237156.690716","2023-09-21-14-45-56-0690","0.194634154438972","False","False","275237156.765458","2023-09-21-14-45-56-0765",""
"","-0.125","-0.125","Alineacion_Correcta","6","-2.31296463463574E-18","-0.04","10","-0.016","-0.024","0.205458000302315","False","False","275237169.966483","2023-09-21-14-46-09-0966","0.0984858050942421","18","Iterations_Stop","True","0.105782099068165","200","unknown","0.107952900230885","False","False","275237385.17418","2023-09-21-14-49-45-0174","0.127784995093873","False","False","2.41508751059882E-05","3.15375161170959","275237385.175143","2023-09-21-14-49-45-0175","-0.00399997737258673","False","False","-0.106259602813069","-0.125","False","False","-187.5","0","False","False","0.127784995093873","False","False","2.41508751059882E-05","3.15375161170959","275237385.178071","2023-09-21-14-49-45-0178","-0.00399997737258673","False","False","-0.106259602813069","275237385.178071","2023-09-21-14-49-45-0178","-0.0549999848008156","False","False","-1.46107740001542","275237385.179048","2023-09-21-14-49-45-0179","0","False","False","275237385.180024","2023-09-21-14-49-45-0180","0","False","False","275237385.180024","2023-09-21-14-49-45-0180","-0.130612477660179","False","False","275237385.181001","2023-09-21-14-49-45-0181","0.0708750188350677","False","False","-0.147900000214577","False","False","-0.0288333613425493","False","False","9.12084102630615","83","Iterations_Stop","-0.260000211170727","False","False","1.76003250089707E-05","2.05900001525879","ThermSoft.Hardware.Control.PotenciaContinua_Probe","275237443.032786","2023-09-21-14-50-43-0032","2.02811501502991","275237495.919603","2023-09-21-14-51-35-0919","0.027875","201200","-0.0059697","0.0011538","0.015386","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.00175267","0.001560793","0.0007973562","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275237548.856888","2023-09-21-14-52-28-0856","0.028285","204160","-0.0058806","0.0011659","0.021412","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.002172661","0.001790724","0.001230351","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","275237601.799622","2023-09-21-14-53-21-0799","0.029206","210810","-0.0059761","0.0012436","0.030759","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatosComplejos","ThermSoft.SerieDeDatos","ThermSoft.SerieDeDatos","0.003561279","0.003067798","0.00180868","System.Collections.Generic.List`1[UniversalDocumentation.DataSpace.ComplexDataSeries+MedicionAdquiridaComplejaEstructura]","-0.00257700006477535","False","False","275237601.958315","2023-09-21-14-53-21-0958","0.194392949342728","False","False","275237602.032981","2023-09-21-14-53-22-0032",""
