-2.18973565101624; -3.04794120788574
-2.82923245429993; -3.64822483062744
-3.71393513679504; -2.29449224472046
-3.15352821350098; -3.13736438751221
-3.88138294219971; -2.69045257568359
-2.55759119987488; -2.95279812812805
-3.21499109268188; -2.33087182044983
-3.74475431442261; -2.62406206130981
-3.0028247833252; -2.71243381500244
-3.13566493988037; -3.05853223800659
-2.18973565101624; -3.04794120788574
-2.82885694503784; -3.1072404384613
-2; -3.04318785667419
-2.42983412742615; -2.98584151268005
-2.5291953086853; -3.36658573150635
-2.17265367507935; -3.05638527870178
-2.59245038032532; -2.96283721923828
-2.15395188331604; -3.07296848297119
-2; -3.31425380706787
-2.35646677017212; -2.97914242744446
-2; -3.04318785667419
