Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.01382296 ; 0.01312206 ; -9.712612E-05 ; -9.500205E-05 ; 2.477783E-05 ; 528 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; -0.285 ; -0.135 ; -0.325 ; 1.5E-05
0.3991468 ; 0.001858879 ; 5.516076E-05 ; -0.0001433025 ; 3.253725E-06 ; 520 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; -0.02267095 ; 0.1048869 ; -0.008377543 ; 1.5E-05
0.04628382 ; 0.0456753 ; -9.692236E-05 ; -0.0001021859 ; 4.014265E-05 ; 1584 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; -0.2024775 ; -0.4045008 ; -0.5463461 ; 1.5E-05
0.08201754 ; 0.07466691 ; -4.902652E-05 ; -9.072685E-05 ; 1.326838E-05 ; 474 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; -0.225 ; 0.28 ; -0.175 ; 1.5E-05
0.2724662 ; 0.0005569357 ; -2.279126E-05 ; -0.0001114202 ; 3.801991E-06 ; 470 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 2 ; -0.04415538 ; -0.1247398 ; 0.06214313 ; 1.5E-05
0.6560767 ; 0.6533584 ; -4.745214E-05 ; -8.880469E-05 ; 2.109174E-06 ; 1422 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 5 ; -0.270527 ; 0.9350698 ; 0.02510714 ; 1.5E-05
0.02324004 ; 0.002805754 ; -1.194962E-05 ; -0.0001057998 ; 2.403543E-05 ; 430 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 0.67 ; 0.47 ; 0.36 ; 1.5E-05
0.1458992 ; -0.0001810474 ; 7.005524E-07 ; -9.362117E-05 ; 1.024103E-05 ; 429 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 2 ; 0.09921894 ; 0.1116688 ; -0.1335581 ; 1.5E-05
0.03312723 ; 0.03199051 ; -1.113124E-05 ; -9.63526E-05 ; 1.941414E-05 ; 1290 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 5 ; -0.7286948 ; -0.2495692 ; -0.2672271 ; 1.5E-05
