Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001985309 ; -0.001048189 ; -9.580555E-05 ; -9.688399E-05 ; 1.870292E-05 ; 510 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; -0.205 ; -0.35 ; -0.235 ; 1.7E-05
0.4939845 ; 9.082561E-06 ; -0.0001406054 ; -0.0001403035 ; 2.574945E-06 ; 506 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; -0.06616593 ; 0.0136032 ; 0.04034279 ; 1.7E-05
0.483015 ; 0.48096 ; -9.586916E-05 ; -9.081965E-05 ; 2.001239E-06 ; 1530 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; -0.1199624 ; 0.8263556 ; 0.03032715 ; 1.7E-05
0.001997466 ; -0.0008696785 ; -4.769407E-05 ; -9.575184E-05 ; 1.875583E-05 ; 546 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; -0.07000004 ; -0.195 ; -0.255 ; 1.7E-05
0.06467036 ; 0.001222488 ; -5.934256E-05 ; -9.513536E-05 ; 4.293498E-06 ; 541 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 2 ; -0.05694525 ; 0.1028313 ; -0.04172434 ; 1.7E-05
0.7721605 ; 0.7726932 ; -4.788088E-05 ; -8.900539E-05 ; 2.006056E-06 ; 1638 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 5 ; -0.1352859 ; 0.8990455 ; 0.01765396 ; 1.7E-05
0.01298602 ; 0.01486593 ; -6.674226E-07 ; -9.417884E-05 ; 2.069904E-06 ; 481 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 0.45 ; 0.5 ; 0.01999997 ; 1.7E-05
0.1326635 ; -0.001860933 ; -2.999695E-05 ; -6.706806E-05 ; 2.341744E-06 ; 478 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 2 ; 0.07833103 ; 0.09092778 ; 0.01598126 ; 1.7E-05
0.07199413 ; 0.07387974 ; 6.723521E-06 ; -0.0001002445 ; 1.467995E-05 ; 1443 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 5 ; -0.6502427 ; 0.8642705 ; 0.2238777 ; 1.7E-05
0.007337852 ; 0.00610163 ; 4.760225E-05 ; -9.404792E-05 ; 2.002493E-06 ; 463 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0 ; 0.22 ; 0.475 ; 0.009999969 ; 1.7E-05
0.006405795 ; -0.001923464 ; 6.089743E-05 ; -9.56099E-05 ; 2.034503E-06 ; 455 ; RandomSearch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 2 ; 0.0893428 ; -0.01824616 ; 0.004048872 ; 1.7E-05
