Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.07259234 ; 0.06839854 ; -9.493129E-05 ; -9.101378E-05 ; 1.251447E-05 ; 520 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; -0.07500003 ; 0.305 ; -0.15 ; 1.4E-05
0.3629861 ; 0.0005423684 ; -0.0001584039 ; -0.0001175131 ; 2.032858E-06 ; 516 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; 0.1083498 ; -0.1368585 ; 0.01906285 ; 1.4E-05
0.4764787 ; 0.4774183 ; -9.592505E-05 ; -9.071118E-05 ; 2.002932E-06 ; 1560 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; -0.1083722 ; 0.8356137 ; 0.03085051 ; 1.4E-05
0.006148092 ; 0.001353925 ; -4.536994E-05 ; -8.823155E-05 ; 1.636258E-05 ; 464 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 0.12 ; 0.355 ; -0.22 ; 1.4E-05
0.002083304 ; -0.001721549 ; -8.954924E-05 ; -9.667296E-05 ; 6.915795E-06 ; 463 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 2 ; -0.143485 ; -0.07937438 ; 0.1249886 ; 1.4E-05
0.5094914 ; 0.507113 ; -4.604728E-05 ; -8.762862E-05 ; 2.010284E-06 ; 1392 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 5 ; -0.6082403 ; 0.9619792 ; 0.01272924 ; 1.4E-05
0.01475458 ; 0.01343477 ; -7.118385E-07 ; -9.395331E-05 ; 2.005982E-06 ; 443 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 0.6199999 ; 0.485 ; 0.00999997 ; 1.4E-05
0.006494463 ; 0.0006581122 ; 2.296108E-06 ; -9.593796E-05 ; 2.0883E-06 ; 431 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 2 ; -0.1171868 ; -0.001743769 ; 0.003886135 ; 1.4E-05
0.1021198 ; 0.09949408 ; 1.818094E-06 ; -9.909733E-05 ; 1.17461E-05 ; 1329 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 5 ; -0.2073513 ; 0.711862 ; 0.1789086 ; 1.4E-05
