Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001945261 ; 0.001951077 ; -9.993838E-05 ; -0.0001018629 ; 3.132285E-05 ; 502 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; -0.405 ; -0.54 ; -0.415 ; 0
0.2291226 ; 0.001429486 ; -0.0001478619 ; -9.574415E-05 ; 2.040015E-06 ; 499 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; -0.04460516 ; -0.1498045 ; 0.02380486 ; 0
0.5328279 ; 0.5336125 ; -9.142658E-05 ; -9.337522E-05 ; 2.002053E-06 ; 1506 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; -0.631569 ; -0.470326 ; 0.02654172 ; 0
0.01259133 ; 0.001846627 ; -4.702381E-05 ; -9.882243E-05 ; 1.28868E-05 ; 482 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; -0.19 ; 0.07999997 ; 0.2 ; 0
0.01883708 ; -0.001608988 ; -4.925738E-05 ; -9.606075E-05 ; 2.000114E-06 ; 477 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 2 ; 0.07833103 ; 0.09092778 ; 0.01598126 ; 0
0.105337 ; 0.1048843 ; -4.101229E-05 ; -9.13747E-05 ; 3.602111E-06 ; 1446 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 5 ; -0.9934778 ; -0.586311 ; 0.06007288 ; 0
0.0281037 ; 0.012964 ; -1.170133E-05 ; -0.0001051952 ; 2.266036E-05 ; 445 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 0.6899999 ; 0.475 ; 0.34 ; 0
0.5824565 ; 0.00182395 ; -3.587889E-05 ; -7.140027E-05 ; 2.32566E-06 ; 439 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 2 ; -0.07498574 ; -0.09750421 ; 0.01432035 ; 0
0.06064623 ; 0.06111195 ; 4.681408E-07 ; -9.985104E-05 ; 1.707226E-05 ; 1335 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 5 ; -0.03689493 ; 0.09440132 ; 0.2569714 ; 0
0.008299606 ; 0.006281151 ; 4.774707E-05 ; -9.38224E-05 ; 2.048835E-06 ; 452 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0 ; 0.165 ; 0.52 ; 0.01499997 ; 0
0.002597206 ; -0.0004466563 ; 4.809049E-05 ; -9.608771E-05 ; 2.080491E-06 ; 450 ; RandomSearch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 2 ; -0.0615695 ; 0.01799602 ; 0.01686321 ; 0
0.1410233 ; 0.1391083 ; 5.22782E-05 ; -8.809254E-05 ; 1.248678E-05 ; 1356 ; BigBung_BigCrunch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 5 ; -0.6685994 ; -0.6330656 ; 0.1878146 ; 0
0.2246765 ; 0.1596033 ; 9.456695E-05 ; -9.389204E-05 ; 2.541512E-06 ; 444 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0 ; 0.33 ; 0.435 ; -0.00500003 ; 0
0.160802 ; -0.0003848053 ; 0.0001176946 ; -0.0001611791 ; 2.15685E-06 ; 440 ; RandomSearch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 2 ; -0.005558214 ; 0.03568337 ; 0.009487576 ; 0
