Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001975994 ; 0.001506609 ; -9.982927E-05 ; -0.0001010909 ; 2.030581E-05 ; 516 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 0.01499996 ; 0.09999997 ; 0.33 ; 1.6E-05
0.09036356 ; 0.09144194 ; -0.0001380375 ; -8.61916E-05 ; 4.189442E-06 ; 510 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; 0.09813769 ; 0.09773453 ; -0.03031271 ; 1.6E-05
0.5426288 ; 0.5439 ; -9.628394E-05 ; -9.052073E-05 ; 2.011679E-06 ; 1548 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; 0.1403539 ; 0.8537952 ; 0.0324352 ; 1.6E-05
0.02951838 ; 0.002321369 ; -4.6706E-05 ; -9.619819E-05 ; 2.644618E-06 ; 492 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; -0.395 ; 0.26 ; 0.03999997 ; 1.6E-05
0.2197942 ; 0.01362254 ; -3.382663E-05 ; -9.5045E-05 ; 7.888298E-06 ; 489 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 2 ; -0.1301823 ; -0.02378817 ; -0.09413791 ; 1.6E-05
0.2383512 ; 0.2374369 ; -4.753937E-05 ; -9.094608E-05 ; 2.0006E-06 ; 1476 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 5 ; -0.2678519 ; -0.6834778 ; 0.01612081 ; 1.6E-05
0.02828543 ; 0.0112334 ; -1.181463E-05 ; -0.0001049808 ; 2.197526E-05 ; 453 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 0.715 ; 0.4949999 ; 0.33 ; 1.6E-05
0.004695761 ; 0.0009474526 ; -6.183052E-05 ; -9.591775E-05 ; 2.001606E-06 ; 448 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 2 ; 0.0667402 ; 0.1488898 ; 0.01339799 ; 1.6E-05
0.05534867 ; 0.05296761 ; -1.24323E-05 ; -9.710054E-05 ; 1.816514E-05 ; 1359 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 5 ; -0.8719016 ; -0.3572231 ; -0.2489988 ; 1.6E-05
0.007546107 ; 0.002582565 ; 4.791145E-05 ; -9.418026E-05 ; 2.002467E-06 ; 478 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0 ; 0.105 ; 0.4599999 ; 0.009999971 ; 1.6E-05
0.002723977 ; -0.001513901 ; 2.369327E-05 ; -9.593875E-05 ; 2.503163E-06 ; 474 ; RandomSearch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 2 ; -0.1171868 ; -0.001743769 ; 0.003886135 ; 1.6E-05
0.0369085 ; 0.03795942 ; 2.167659E-05 ; -6.805988E-05 ; 2.558356E-05 ; 1434 ; BigBung_BigCrunch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 5 ; -1 ; 0.9064641 ; -0.3406226 ; 1.6E-05
0.265321 ; 0.2288667 ; 9.464219E-05 ; -9.605532E-05 ; 2.008913E-06 ; 449 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0 ; 0.305 ; 0.07499997 ; 0.01499997 ; 1.6E-05
0.1483396 ; 0.001723374 ; 7.013984E-05 ; -2.222886E-05 ; 2.11054E-06 ; 449 ; RandomSearch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 2 ; -0.02395334 ; -0.1009062 ; 0.0188152 ; 1.6E-05
0.1645446 ; 0.1658528 ; 9.194209E-05 ; -8.955965E-05 ; 7.242219E-06 ; 1347 ; BigBung_BigCrunch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 5 ; -0.3595004 ; -0.9989522 ; -0.08070127 ; 1.6E-05
0.002600392 ; 0.002604897 ; 9.1108E-05 ; -4.895267E-05 ; 1.856562E-05 ; 475 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 0 ; -0.15 ; -0.17 ; -0.245 ; 1.6E-05
0.1098856 ; 0.1107853 ; 0.0001301095 ; -6.581441E-05 ; 7.292028E-06 ; 470 ; RandomSearch ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 2 ; 0.1400559 ; 0.1468705 ; -0.08424074 ; 1.6E-05
0.1499276 ; 0.1528678 ; 9.333238E-05 ; -4.377841E-05 ; 5.52027E-06 ; 1425 ; BigBung_BigCrunch ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 5 ; 0.5346031 ; 0.7046225 ; -0.04936119 ; 1.6E-05
0.07525805 ; 0.07089724 ; 4.931671E-05 ; -4.040806E-05 ; 1.596375E-05 ; 492 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.0999999985098839 ; 0 ; 0.245 ; 0.495 ; -0.205 ; 1.6E-05
