Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001977938 ; 0.0002054715 ; -9.527478E-05 ; -9.422481E-05 ; 6.060818E-06 ; 502 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 0.03499997 ; 0.235 ; -0.05000003 ; 5E-06
0.1401407 ; 0.001301462 ; -5.704761E-05 ; -1.787613E-05 ; 4.96807E-06 ; 501 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; 0.1410913 ; -0.02457433 ; 0.09807621 ; 5E-06
0.5010969 ; 0.5044223 ; -9.507075E-05 ; -9.118539E-05 ; 2.07908E-06 ; 1506 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; 0.465858 ; -0.6316233 ; 0.03753255 ; 5E-06
0.002000686 ; -0.0003492087 ; -4.920404E-05 ; -0.0001007931 ; 1.82984E-05 ; 538 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; -0.02500002 ; 0.145 ; 0.28 ; 5E-06
0.03108899 ; 0.002148057 ; 3.563948E-05 ; -7.989395E-05 ; 3.874126E-06 ; 532 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 2 ; -0.1388829 ; -0.07662291 ; -0.02070973 ; 5E-06
0.5033271 ; 0.5034882 ; -4.589742E-05 ; -8.731388E-05 ; 2.014237E-06 ; 1614 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 5 ; -0.6353111 ; 0.9776689 ; 0.01221513 ; 5E-06
0.01571944 ; 0.01418132 ; -1.081418E-06 ; -9.421948E-05 ; 2.008803E-06 ; 438 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 0.72 ; 0.475 ; 0.01499997 ; 5E-06
0.248151 ; 0.001649688 ; -2.976302E-05 ; -9.666369E-05 ; 3.218233E-06 ; 438 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 2 ; -0.02487881 ; 0.1054972 ; 0.05449221 ; 5E-06
0.153072 ; 0.1530536 ; 5.055366E-06 ; -9.887048E-05 ; 9.657081E-06 ; 1314 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 5 ; -0.7586578 ; 0.4681041 ; 0.1499723 ; 5E-06
