0.029233,0.034866,0.026142,0.034576,0.010544,0.048818,0.0062299,0.0075238,0.0065652,0.028209,0.015607,0.045293,0.039981,0.049379,0.061353,0.058565,0.04574,0.042562,0.041571,0.029784,0.041654,0.06223,0.047308,0.035789,0.074394,0.07243,0.054577,0.073843,0.039113,0.069124,0.063264,0.08441,0.053481,0.056297,0.082433,0.073235,0.051965,0.076524,0.058469,0.079375,0.09518,0.076276,0.081694,0.081507,0.087771,0.082235,0.10026,0.078433,0.071918,0.10167,0.088922,0.095508,0.093243,0.084094,0.10657,0.071876,0.085783,0.095811,0.11235,0.093782,0.083522,0.074711,0.08704,0.10613,0.11652,0.10886,0.10002,0.097711,0.088526,0.11843,0.11811,0.079571,0.088793,0.11834,0.12124,0.10379,0.11922,0.11159,0.10158,0.11457,0.087329,0.084608,0.12075,0.11826,0.11674,0.11332,0.094931,0.092732,0.093274,0.084796,0.080412,0.087655,0.12392,0.11593,0.095669,0.12015,0.11013,0.11564,0.09168,0.11161,0.10521,0.11475,0.0906,0.11691,0.080135,0.09404,0.10748,0.095865,0.10436,0.11958,0.089683,0.07619,0.094077,0.088737,0.11002,0.11207,0.099442,0.10676,0.1064,0.10059,0.076556,0.1117,0.085921,0.10125,0.10597,0.074457,0.076767,0.079816,0.10088,0.075661,0.073099,0.11375,0.091726,0.11256,0.1032,0.098792,0.094071,0.10062,0.077381,0.095581,0.081337,0.08728,0.096976,0.074254,0.10551,0.10133,0.092835,0.071346,0.10003,0.085167,0.068565,0.067854,0.064114,0.094569,0.061846,0.060453,0.082242,0.093379,0.075418,0.086586,0.060268,0.056627,0.060731,0.074455,0.077156,0.045066,0.06761,0.076511,0.065804,0.0535,0.060223,0.082952,0.061643,0.071702,0.036555,0.051227,0.077737,0.044752,0.041204,0.062482,0.05436,0.034789,0.068238,0.054442,0.037242,0.033962,0.062236,0.04357,0.021417,0.023962,0.045659,0.031231,0.057895,0.054993,0.029588,0.041741,0.026987,0.045666,0.040949,0.048071,0.0092951
0.0042954,0.0061979,0.046871,0.021254,0.019159,0.045671,0.043246,0.020785,0.026548,0.027914,0.040517,0.047215,0.061354,0.062484,0.06407,0.060654,0.072698,0.086307,0.087196,0.066884,0.062027,0.076327,0.068824,0.092385,0.091164,0.085019,0.096656,0.11284,0.085936,0.10104,0.11558,0.11311,0.1034,0.086075,0.11109,0.091214,0.1376,0.09565,0.13037,0.12793,0.14058,0.12071,0.13818,0.1392,0.15295,0.14974,0.11319,0.14658,0.11779,0.1504,0.15654,0.13758,0.15682,0.13312,0.13933,0.13058,0.17172,0.1717,0.13584,0.13444,0.17524,0.17012,0.14568,0.13857,0.14683,0.18563,0.15252,0.18,0.14574,0.14565,0.18811,0.15555,0.1865,0.16621,0.16013,0.16087,0.17582,0.15183,0.17545,0.18603,0.15446,0.17527,0.19864,0.15348,0.18009,0.166,0.19732,0.18641,0.1558,0.20067,0.16644,0.1946,0.19793,0.16234,0.16508,0.16817,0.16964,0.18061,0.18625,0.15913,0.19591,0.18067,0.1764,0.18962,0.19875,0.18187,0.17723,0.15631,0.15584,0.15394,0.16537,0.1907,0.1595,0.16386,0.1501,0.17223,0.18098,0.15288,0.19007,0.15726,0.17368,0.1792,0.15546,0.17587,0.14691,0.15612,0.14991,0.14313,0.17947,0.17085,0.15353,0.13825,0.15288,0.13442,0.16285,0.13131,0.17215,0.14286,0.16597,0.13164,0.14588,0.15803,0.13771,0.14988,0.14983,0.14577,0.13641,0.15889,0.1336,0.12493,0.1412,0.114,0.1243,0.11836,0.13321,0.10735,0.10052,0.12958,0.11155,0.10243,0.12644,0.11867,0.1233,0.11815,0.12664,0.098098,0.12527,0.10639,0.121,0.101,0.10014,0.11336,0.085243,0.094688,0.07434,0.11114,0.08583,0.0845,0.10017,0.08661,0.088369,0.0741,0.081891,0.069214,0.06303,0.061167,0.065527,0.080327,0.069963,0.048022,0.05551,0.041467,0.038925,0.064027,0.067855,0.056953,0.040231,0.022142,0.050518,0.054965,0.038087
0.0041397,0.025649,0.028265,0.043393,0.026119,0.05492,0.041556,0.038705,0.047135,0.046156,0.072591,0.072054,0.046808,0.076236,0.061614,0.094215,0.061228,0.070641,0.079144,0.092142,0.11186,0.10522,0.092112,0.095454,0.095824,0.12099,0.1257,0.13971,0.11802,0.12884,0.13066,0.12232,0.12249,0.16771,0.17045,0.17009,0.16877,0.17022,0.17187,0.18616,0.15331,0.19085,0.19408,0.1957,0.16858,0.16615,0.17256,0.17707,0.21271,0.18604,0.2191,0.20675,0.18922,0.18746,0.18614,0.18597,0.20251,0.20591,0.21093,0.22219,0.22001,0.19972,0.24526,0.21128,0.23552,0.23912,0.24499,0.20914,0.22617,0.24841,0.22249,0.22,0.22411,0.22645,0.25737,0.24663,0.25051,0.2475,0.24377,0.26414,0.26024,0.23464,0.26582,0.24098,0.23269,0.27073,0.25782,0.22719,0.22668,0.26596,0.23495,0.25476,0.26329,0.24199,0.26626,0.27126,0.27119,0.26891,0.23805,0.26707,0.26854,0.22668,0.22772,0.26351,0.24482,0.26461,0.25798,0.25255,0.23187,0.24816,0.24826,0.22183,0.241,0.24296,0.2582,0.23604,0.25495,0.26212,0.25344,0.21846,0.21908,0.21613,0.23446,0.24628,0.21599,0.23404,0.23322,0.21543,0.23017,0.22214,0.22554,0.21418,0.20577,0.2114,0.23785,0.23723,0.2046,0.21391,0.20755,0.19837,0.18218,0.18692,0.19237,0.1823,0.20478,0.21551,0.17518,0.17743,0.17976,0.2049,0.18274,0.18082,0.18546,0.18082,0.15423,0.19307,0.16244,0.14485,0.17925,0.15354,0.13799,0.17868,0.14173,0.14251,0.13463,0.12667,0.12393,0.13173,0.11831,0.12888,0.15006,0.1091,0.1222,0.12087,0.13355,0.11996,0.12763,0.10883,0.11474,0.12125,0.10708,0.12039,0.080083,0.10359,0.092774,0.067585,0.070741,0.077536,0.09907,0.082351,0.056925,0.069596,0.080625,0.042364,0.055766,0.039132,0.050113,0.071711,0.044589,0.057561,0.061609
0.036792,0.017357,0.01975,0.013593,0.036465,0.046797,0.059937,0.069948,0.071717,0.038219,0.060173,0.059026,0.07152,0.06035,0.089423,0.11459,0.08411,0.11965,0.086305,0.10003,0.10879,0.1094,0.13287,0.14452,0.14164,0.14243,0.13392,0.16407,0.15116,0.17821,0.1669,0.16246,0.16875,0.18541,0.17075,0.17584,0.17544,0.17955,0.18543,0.21448,0.22069,0.2051,0.22521,0.21059,0.23917,0.21959,0.22606,0.2597,0.24231,0.23666,0.25968,0.24921,0.2556,0.24542,0.27366,0.27428,0.2543,0.27466,0.292,0.26849,0.2637,0.28379,0.28749,0.26134,0.26813,0.30465,0.30543,0.30581,0.28539,0.30076,0.27649,0.31107,0.28062,0.31725,0.28061,0.31193,0.32638,0.286,0.31971,0.30896,0.29109,0.31553,0.28938,0.29605,0.29532,0.29208,0.2984,0.33483,0.32903,0.33526,0.30471,0.32437,0.33005,0.31601,0.33333,0.29665,0.30471,0.30223,0.30313,0.30098,0.31781,0.31738,0.30289,0.33354,0.33078,0.33035,0.29393,0.30488,0.30784,0.28799,0.3226,0.28652,0.31378,0.30858,0.32478,0.28732,0.32109,0.32305,0.29906,0.29558,0.31263,0.28331,0.2953,0.30202,0.2838,0.29035,0.28589,0.27309,0.27366,0.28442,0.26004,0.26524,0.29091,0.25936,0.27989,0.25059,0.26411,0.2714,0.26385,0.25681,0.25545,0.27513,0.26765,0.26669,0.26149,0.23409,0.26303,0.23438,0.22525,0.21202,0.24305,0.22859,0.23442,0.24529,0.22954,0.21358,0.21127,0.22106,0.20589,0.2147,0.17756,0.18904,0.18547,0.20394,0.18239,0.16505,0.19801,0.17619,0.18185,0.17266,0.15696,0.17235,0.15428,0.14347,0.14779,0.15616,0.14682,0.14755,0.14218,0.14595,0.12565,0.12808,0.14325,0.13537,0.13442,0.11588,0.11643,0.10821,0.07963,0.081616,0.11218,0.092081,0.089709,0.085797,0.061813,0.055467,0.073972,0.075659,0.058417,0.038496,0.03278
0.043242,0.02874,0.035139,0.013104,0.017397,0.039534,0.073173,0.071214,0.044481,0.079171,0.064071,0.097112,0.079097,0.096067,0.084581,0.11707,0.13263,0.10095,0.11496,0.11115,0.12174,0.12264,0.1658,0.1521,0.14216,0.14688,0.14826,0.16743,0.1603,0.18731,0.20967,0.21499,0.22333,0.20578,0.19701,0.23614,0.23517,0.24181,0.23418,0.24487,0.22994,0.24124,0.27878,0.26718,0.27235,0.25506,0.2589,0.30557,0.29511,0.2711,0.29886,0.29222,0.29897,0.31064,0.29277,0.31923,0.30761,0.31487,0.31928,0.32961,0.31036,0.3081,0.35135,0.34336,0.3169,0.34389,0.36111,0.32574,0.33585,0.34563,0.34594,0.3321,0.3349,0.35567,0.34993,0.35497,0.37955,0.35869,0.35435,0.36725,0.36871,0.36601,0.37313,0.35059,0.37849,0.3649,0.38562,0.37956,0.36245,0.39222,0.39663,0.39745,0.37866,0.38598,0.38938,0.37923,0.38611,0.39227,0.38185,0.37433,0.38813,0.36263,0.37741,0.39294,0.39243,0.37599,0.39293,0.35311,0.35607,0.38093,0.38833,0.38419,0.35484,0.34352,0.37288,0.37055,0.36755,0.37372,0.35445,0.37215,0.3776,0.33454,0.33165,0.33957,0.32878,0.3589,0.34285,0.34696,0.34316,0.32727,0.33375,0.32777,0.3253,0.3442,0.31287,0.31696,0.31162,0.30892,0.30038,0.28876,0.29205,0.31574,0.30289,0.31366,0.27554,0.27831,0.29351,0.29352,0.3028,0.26365,0.26586,0.25947,0.2615,0.28512,0.27026,0.28082,0.24437,0.24489,0.25253,0.24759,0.21974,0.21814,0.21586,0.21781,0.21908,0.24089,0.21531,0.2194,0.21738,0.21362,0.17674,0.17712,0.18197,0.17418,0.19251,0.16157,0.19756,0.17758,0.16217,0.14014,0.16674,0.1691,0.13536,0.15684,0.13824,0.11473,0.13434,0.10365,0.10049,0.10332,0.11053,0.081472,0.087317,0.073385,0.09297,0.099362,0.098875,0.075597,0.063554,0.059814,0.062141
0.026696,0.023331,0.025564,0.017661,0.045367,0.070181,0.078154,0.065203,0.096301,0.10967,0.10115,0.086229,0.13141,0.14144,0.1477,0.11878,0.12562,0.14053,0.13355,0.17948,0.14006,0.15697,0.14802,0.17778,0.19304,0.16548,0.16678,0.20351,0.22204,0.21696,0.19207,0.21346,0.21118,0.2266,0.24798,0.23,0.24326,0.26805,0.25691,0.26777,0.25493,0.28569,0.29366,0.28918,0.31174,0.3138,0.29671,0.30978,0.33056,0.33221,0.33431,0.33369,0.35152,0.36497,0.3333,0.34103,0.36209,0.36297,0.37377,0.36269,0.35362,0.3971,0.38687,0.40079,0.39235,0.38693,0.39434,0.37782,0.41564,0.40225,0.38406,0.40294,0.38953,0.40406,0.42023,0.39731,0.42021,0.43757,0.41908,0.42606,0.42558,0.40988,0.41886,0.44234,0.41161,0.43398,0.4229,0.4109,0.44215,0.42442,0.43497,0.4446,0.44069,0.4357,0.42447,0.40908,0.41509,0.41151,0.43689,0.42149,0.42739,0.43491,0.42581,0.4075,0.42848,0.43506,0.40626,0.43862,0.44374,0.4305,0.41767,0.43518,0.43859,0.40232,0.39727,0.40595,0.39274,0.41935,0.43457,0.39451,0.42669,0.42308,0.40334,0.40903,0.41192,0.4123,0.41286,0.41062,0.38887,0.40309,0.36257,0.37547,0.36069,0.3826,0.37097,0.36245,0.355,0.38703,0.38043,0.36305,0.35278,0.36975,0.34106,0.35558,0.32842,0.33411,0.32522,0.32351,0.31829,0.32375,0.32993,0.31772,0.31993,0.30805,0.2818,0.2941,0.30643,0.31297,0.27235,0.28576,0.26767,0.28423,0.25459,0.28587,0.26125,0.25722,0.24406,0.26784,0.26321,0.23138,0.23523,0.24278,0.20092,0.23301,0.19481,0.21477,0.18635,0.1785,0.17391,0.18825,0.19565,0.16915,0.18693,0.17847,0.1399,0.16274,0.15412,0.15451,0.13302,0.11681,0.14505,0.10128,0.10829,0.10289,0.087607,0.11223,0.098871,0.061145,0.060438,0.075356,0.057923
0.0078135,0.025778,0.046606,0.02526,0.037629,0.055607,0.062236,0.069814,0.072775,0.084528,0.13211,0.1398,0.1287,0.13739,0.15018,0.18228,0.18727,0.18826,0.20238,0.1969,0.21189,0.21421,0.21033,0.18952,0.22417,0.20993,0.19538,0.223,0.22478,0.25103,0.21293,0.25505,0.24523,0.23906,0.22923,0.2534,0.2405,0.26448,0.28609,0.30166,0.2709,0.28062,0.31188,0.29358,0.33044,0.30979,0.33815,0.32755,0.35422,0.35519,0.3416,0.34663,0.37426,0.38697,0.39848,0.40249,0.41296,0.38182,0.38695,0.40493,0.40405,0.40841,0.43448,0.42093,0.43695,0.41657,0.43128,0.45357,0.4529,0.46169,0.46202,0.45705,0.46869,0.45924,0.45881,0.45191,0.48511,0.48043,0.46976,0.48515,0.44638,0.4726,0.45136,0.47039,0.47243,0.45556,0.48681,0.49841,0.49282,0.47405,0.48546,0.49265,0.46126,0.46128,0.5039,0.46578,0.48004,0.48724,0.50548,0.4846,0.46009,0.48003,0.49317,0.48339,0.46119,0.47092,0.46595,0.48914,0.49571,0.46968,0.46541,0.48966,0.48246,0.45355,0.4685,0.468,0.45245,0.48436,0.45132,0.44593,0.44277,0.43327,0.46782,0.46294,0.44895,0.46413,0.42055,0.45048,0.45476,0.41905,0.42916,0.44225,0.4432,0.4407,0.40807,0.4234,0.40831,0.41945,0.39054,0.40253,0.41354,0.40026,0.39793,0.40701,0.38432,0.39744,0.36643,0.38051,0.38508,0.34562,0.36911,0.34453,0.33824,0.35797,0.34865,0.33911,0.31722,0.31591,0.30397,0.33971,0.33269,0.33119,0.32308,0.2981,0.28179,0.30833,0.30178,0.30057,0.29763,0.25582,0.27124,0.24035,0.24224,0.26948,0.25079,0.21919,0.25238,0.23136,0.22989,0.20743,0.19882,0.21749,0.21401,0.19026,0.1667,0.1786,0.18149,0.15758,0.17402,0.14925,0.1296,0.1446,0.11538,0.13902,0.10243,0.12167,0.10061,0.096467,0.086312,0.076408,0.086874
0.04193,0.016882,0.033728,0.037054,0.041818,0.051273,0.052022,0.067716,0.11811,0.097006,0.12482,0.15323,0.14719,0.17388,0.17133,0.19506,0.21931,0.20013,0.1915,0.20309,0.23243,0.22678,0.24574,0.24856,0.23108,0.22049,0.23748,0.2532,0.24777,0.27,0.26991,0.27702,0.27299,0.26385,0.28613,0.29327,0.26611,0.29453,0.27673,0.29868,0.30955,0.29221,0.31532,0.33135,0.31327,0.34133,0.33726,0.36775,0.37397,0.36933,0.35275,0.3676,0.38205,0.37899,0.3985,0.38872,0.39982,0.43645,0.43961,0.43122,0.46123,0.42925,0.44944,0.47007,0.4797,0.47731,0.49047,0.46905,0.48393,0.49769,0.4883,0.49253,0.5234,0.493,0.50927,0.51823,0.49567,0.49227,0.50093,0.50147,0.50215,0.50025,0.54023,0.52396,0.53437,0.5035,0.51739,0.52463,0.51332,0.50579,0.5169,0.54288,0.50925,0.5518,0.5222,0.54702,0.53743,0.51032,0.55333,0.55233,0.51635,0.53862,0.54481,0.5418,0.52785,0.50795,0.52665,0.51328,0.52147,0.51401,0.52712,0.54105,0.5112,0.53015,0.52503,0.49308,0.49212,0.49292,0.49966,0.48818,0.52418,0.49084,0.50737,0.48787,0.47953,0.49553,0.49321,0.50368,0.492,0.45878,0.46588,0.47677,0.47682,0.48042,0.47685,0.46103,0.47885,0.45915,0.44068,0.43968,0.44528,0.44508,0.42119,0.42917,0.44436,0.41633,0.41942,0.43707,0.43074,0.38515,0.40624,0.37693,0.39844,0.40743,0.39697,0.36298,0.39056,0.35309,0.34537,0.35939,0.33495,0.34254,0.32819,0.33535,0.32831,0.33196,0.34143,0.33099,0.3235,0.30975,0.2907,0.29709,0.26932,0.26587,0.26569,0.24279,0.24049,0.25024,0.2603,0.25523,0.25096,0.2242,0.2307,0.18674,0.1982,0.21474,0.17748,0.1673,0.18047,0.17023,0.14765,0.1262,0.15639,0.10753,0.10831,0.10152,0.12684,0.083109,0.082518,0.086166,0.084355
0.020388,0.022551,0.040711,0.04087,0.048297,0.066798,0.08655,0.11059,0.12994,0.15218,0.12805,0.18492,0.15621,0.1836,0.22732,0.23702,0.20833,0.2466,0.23172,0.24013,0.27857,0.25558,0.28886,0.27441,0.25908,0.27547,0.29374,0.27598,0.27416,0.3049,0.31158,0.27233,0.31623,0.32322,0.3183,0.29017,0.29044,0.31743,0.31625,0.31351,0.34083,0.31799,0.30968,0.35069,0.36228,0.32973,0.34454,0.37085,0.37371,0.34596,0.38458,0.37602,0.3784,0.37857,0.39437,0.39182,0.39467,0.44458,0.44306,0.44184,0.42906,0.44584,0.44068,0.45342,0.457,0.49798,0.49242,0.51005,0.51152,0.52559,0.51603,0.53298,0.5158,0.52388,0.52733,0.55074,0.54941,0.5634,0.55896,0.5688,0.53968,0.56774,0.57867,0.54972,0.57803,0.57462,0.575,0.59355,0.57384,0.58762,0.58869,0.56553,0.58137,0.58024,0.58004,0.58367,0.55813,0.56501,0.58759,0.56082,0.56415,0.56465,0.57877,0.55594,0.58067,0.5514,0.5566,0.56363,0.55406,0.54941,0.56826,0.54495,0.5804,0.55083,0.5413,0.58244,0.55983,0.57467,0.5521,0.56554,0.53395,0.55381,0.53186,0.55826,0.54463,0.51688,0.51531,0.54819,0.53453,0.5311,0.53779,0.52987,0.5226,0.51281,0.51108,0.48445,0.48874,0.49254,0.47257,0.46893,0.46658,0.47725,0.49052,0.48517,0.49444,0.44889,0.47861,0.46594,0.44597,0.44056,0.43426,0.42891,0.43291,0.44894,0.42142,0.41625,0.42631,0.42136,0.40656,0.40956,0.40915,0.36665,0.36485,0.36521,0.34265,0.37149,0.35959,0.35835,0.35616,0.32496,0.32401,0.32552,0.32332,0.32,0.29392,0.29212,0.26472,0.25227,0.26027,0.24545,0.23072,0.26454,0.24816,0.24451,0.22928,0.20361,0.22769,0.18118,0.20255,0.17384,0.17436,0.14953,0.14275,0.15067,0.11218,0.12558,0.11568,0.091981,0.090308,0.10499,0.11401
0.019525,0.014127,0.053806,0.032559,0.051029,0.089619,0.081263,0.11164,0.14926,0.13874,0.15031,0.16462,0.21436,0.19906,0.23024,0.24386,0.25612,0.27274,0.26368,0.30519,0.32355,0.32119,0.33539,0.31997,0.33147,0.32375,0.31482,0.33303,0.31839,0.3252,0.30929,0.34175,0.32642,0.33224,0.3179,0.34296,0.34528,0.33005,0.32526,0.36994,0.36658,0.34372,0.34215,0.3541,0.34095,0.36763,0.3582,0.38819,0.39548,0.3683,0.40965,0.39284,0.41665,0.39298,0.4143,0.42524,0.41402,0.42882,0.42345,0.42597,0.46602,0.46572,0.46943,0.46675,0.45904,0.50229,0.50029,0.51957,0.51463,0.49694,0.51067,0.54825,0.55157,0.53204,0.53463,0.54689,0.57053,0.55269,0.5629,0.56707,0.59826,0.60762,0.57539,0.604,0.5944,0.61417,0.63332,0.63504,0.6318,0.61086,0.59686,0.61693,0.61039,0.62641,0.61061,0.63909,0.62444,0.61082,0.63883,0.64043,0.62572,0.64287,0.62515,0.60957,0.6257,0.62642,0.60771,0.60257,0.6175,0.62533,0.60295,0.59907,0.61009,0.61062,0.59727,0.62711,0.62344,0.61573,0.59849,0.6216,0.57576,0.59312,0.61342,0.57009,0.57378,0.60554,0.57194,0.55642,0.59332,0.57953,0.56668,0.5674,0.55349,0.53945,0.53776,0.53096,0.55349,0.53041,0.53767,0.54524,0.52212,0.54587,0.5126,0.52722,0.51949,0.5219,0.5254,0.5089,0.48404,0.5089,0.46495,0.49092,0.46565,0.45716,0.44568,0.47701,0.45795,0.4649,0.44332,0.44475,0.40764,0.40166,0.42243,0.39347,0.41608,0.37081,0.40466,0.35822,0.35243,0.3614,0.36749,0.35452,0.35106,0.30721,0.3355,0.29861,0.32545,0.27563,0.30806,0.26511,0.2671,0.25658,0.24193,0.26438,0.24026,0.2457,0.21923,0.21542,0.21719,0.17013,0.17258,0.15707,0.17296,0.15482,0.13095,0.14352,0.13422,0.11425,0.11683,0.085922,0.11036
