"Instant0","-0.4","-0.4","0.00499064242467284","False","False","275149734.160173","2023-09-20-14-28-54-0160"
"","-0.3836734700948","-0.4","0.00480974977836013","False","False","275149734.455364","2023-09-20-14-28-54-0455",""
"","-0.3673469401896","-0.4","0.0129201076924801","False","False","275149734.751696","2023-09-20-14-28-54-0751",""
"","-0.3510204102844","-0.4","0.0132818929851055","False","False","275149735.058372","2023-09-20-14-28-55-0058",""
"","-0.3346938803792","-0.4","0.0235027503222227","False","False","275149735.341727","2023-09-20-14-28-55-0341",""
"","-0.318367350474","-0.4","0.0427686087787151","False","False","275149735.622358","2023-09-20-14-28-55-0622",""
"","-0.3020408205688","-0.4","0.0547683052718639","False","False","275149735.917878","2023-09-20-14-28-55-0917",""
"","-0.2857142906636","-0.4","0.0768380984663963","False","False","275149736.216347","2023-09-20-14-28-56-0216",""
"","-0.2693877607584","-0.4","0.0834710970520973","False","False","275149736.510178","2023-09-20-14-28-56-0510",""
"","-0.2530612308532","-0.4","0.105179101228714","False","False","275149736.793055","2023-09-20-14-28-56-0793",""
"","-0.236734700948","-0.4","0.144886657595634","False","False","275149737.06358","2023-09-20-14-28-57-0063",""
"","-0.2204081710428","-0.4","0.148987054824829","False","False","275149737.358909","2023-09-20-14-28-57-0358",""
"","-0.2040816411376","-0.4","0.161439001560211","False","False","275149737.646071","2023-09-20-14-28-57-0646",""
"","-0.1877551112324","-0.4","0.20467409491539","False","False","275149737.936787","2023-09-20-14-28-57-0936",""
"","-0.1714285813272","-0.4","0.205337405204773","False","False","275149738.23775","2023-09-20-14-28-58-0237",""
"","-0.155102051422","-0.4","0.204101249575615","False","False","275149738.52175","2023-09-20-14-28-58-0521",""
"","-0.1387755215168","-0.4","0.204221844673157","False","False","275149738.798066","2023-09-20-14-28-58-0798",""
"","-0.1224489916116","-0.4","0.180885747075081","False","False","275149739.074797","2023-09-20-14-28-59-0074",""
"","-0.1061224617064","-0.4","0.142595246434212","False","False","275149739.350344","2023-09-20-14-28-59-0350",""
"","-0.0897959318011999","-0.4","0.133640691637993","False","False","275149739.627165","2023-09-20-14-28-59-0627",""
"","-0.0734694018959999","-0.4","0.0992094054818153","False","False","275149739.90778","2023-09-20-14-28-59-0907",""
"","-0.0571428719907999","-0.4","0.117239095270634","False","False","275149740.18724","2023-09-20-14-29-00-0187",""
"","-0.0408163420855999","-0.4","0.104184150695801","False","False","275149740.463597","2023-09-20-14-29-00-0463",""
"","-0.0244898121803999","-0.4","0.120977699756622","False","False","275149740.735532","2023-09-20-14-29-00-0735",""
"","-0.00816328227519991","-0.4","0.117359697818756","False","False","275149741.01369","2023-09-20-14-29-01-0013",""
"","0.00816324763000009","-0.4","0.108374997973442","False","False","275149741.308053","2023-09-20-14-29-01-0308",""
"","0.0244897775352001","-0.4","0.107199154794216","False","False","275149741.579578","2023-09-20-14-29-01-0579",""
"","0.0408163074404001","-0.4","0.107922747731209","False","False","275149741.869385","2023-09-20-14-29-01-0869",""
"","0.0571428373456001","-0.4","0.0933603048324585","False","False","275149742.166129","2023-09-20-14-29-02-0166",""
"","0.0734693672508001","-0.4","0.0727376937866211","False","False","275149742.449789","2023-09-20-14-29-02-0449",""
"","0.0897958971560001","-0.4","0.0471403561532497","False","False","275149742.722698","2023-09-20-14-29-02-0722",""
"","0.1061224270612","-0.4","0.0327286422252655","False","False","275149743.009263","2023-09-20-14-29-03-0009",""
"","0.1224489569664","-0.4","0.0314020551741123","False","False","275149743.307747","2023-09-20-14-29-03-0307",""
"","0.1387754868716","-0.4","0.0182868037372828","False","False","275149743.604447","2023-09-20-14-29-03-0604",""
"","0.1551020167768","-0.4","0.017201391980052","False","False","275149743.89027","2023-09-20-14-29-03-0890",""
"","0.171428546682","-0.4","0.010236750356853","False","False","275149744.179833","2023-09-20-14-29-04-0179",""
"","0.1877550765872","-0.4","0.00342285726219416","False","False","275149744.465414","2023-09-20-14-29-04-0465",""
"","0.2040816064924","-0.4","0.00580469612032175","False","False","275149744.743556","2023-09-20-14-29-04-0743",""
"","0.2204081363976","-0.4","0.00402585742995143","False","False","275149745.02037","2023-09-20-14-29-05-0020",""
"","0.2367346663028","-0.4","0.00408614287152886","False","False","275149745.305914","2023-09-20-14-29-05-0305",""
"","0.253061196208","-0.4","0.00438764272257686","False","False","275149745.608417","2023-09-20-14-29-05-0608",""
"","0.2693877261132","-0.4","0.00342285726219416","False","False","275149745.882877","2023-09-20-14-29-05-0882",""
"","0.2857142560184","-0.4","0.00369419623166323","False","False","275149746.179921","2023-09-20-14-29-06-0179",""
"","0.3020407859236","-0.4","0.00315149989910424","False","False","275149746.453464","2023-09-20-14-29-06-0453",""
"","0.3183673158288","-0.4","0.00324194622226059","False","False","275149746.732587","2023-09-20-14-29-06-0732",""
"","0.334693845734","-0.4","0.00333239254541695","False","False","275149747.007928","2023-09-20-14-29-07-0007",""
"","0.3510203756392","-0.4","0.00387510727159679","False","False","275149747.291542","2023-09-20-14-29-07-0291",""
"","0.3673469055444","-0.4","0.00315149989910424","False","False","275149747.570729","2023-09-20-14-29-07-0570",""
"","0.3836734354496","-0.4","0.00384494639001787","False","False","275149747.848566","2023-09-20-14-29-07-0848",""
"","0.3999999653548","-0.4","0.00354344630613923","False","False","275149748.135079","2023-09-20-14-29-08-0135",""
"","0.3999999653548","-0.3836734700948","0.00300074997358024","False","False","275149748.458766","2023-09-20-14-29-08-0458",""
"","0.3836734354496","-0.3836734700948","0.00312135741114616","False","False","275149748.758069","2023-09-20-14-29-08-0758",""
"","0.3673469055444","-0.3836734700948","0.00288014253601432","False","False","275149749.047626","2023-09-20-14-29-09-0047",""
"","0.3510203756392","-0.3836734700948","0.00303089269436896","False","False","275149749.328343","2023-09-20-14-29-09-0328",""
"","0.334693845734","-0.3836734700948","0.00315149989910424","False","False","275149749.610075","2023-09-20-14-29-09-0610",""
"","0.3183673158288","-0.3836734700948","0.00345299998298287","False","False","275149749.879607","2023-09-20-14-29-09-0879",""
