Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.432516 ; 0.4309779 ; -0.0001224299 ; -0.0001225081 ; 2.133695E-06 ; 1006 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; -0.07000003 ; 0.009999965 ; 0.6149999 ; 0
0.8261243 ; 0.8234193 ; -0.0001224197 ; -0.0001222465 ; 2.756245E-06 ; 1006 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; 0.1040119 ; 0.3226241 ; -0.4855618 ; 0
0.4379761 ; 0.4356528 ; -6.144432E-05 ; -0.0001227691 ; 2.237899E-06 ; 1004 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; 0.3049999 ; 0.42 ; 0.39 ; 0
0.8220478 ; 0.8210323 ; -6.128201E-05 ; -0.0001222894 ; 2.786125E-06 ; 1004 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; -0.04138525 ; 0.255553 ; -0.4987298 ; 0
0.9352686 ; 0.9349961 ; 1.383981E-07 ; -0.0001217583 ; 3.163383E-06 ; 1040 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; 0.08499996 ; 0.4599999 ; -0.985 ; 0
0.8210084 ; 0.8221132 ; 3.192763E-08 ; -0.000122149 ; 2.787771E-06 ; 1040 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; 0.03964201 ; 0.4279298 ; -0.4986176 ; 0
0.4313653 ; 0.431296 ; 6.143312E-05 ; -0.0001225368 ; 2.175916E-06 ; 1021 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; -0.195 ; 0.03999997 ; 0.5749999 ; 0
0.8126472 ; 0.8094435 ; 6.128176E-05 ; -0.0001222657 ; 2.815373E-06 ; 1021 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; 0.04186821 ; 0.2883054 ; -0.4952374 ; 0
0.9260167 ; 0.9259474 ; 0.0001222293 ; -0.0001222293 ; 3.174087E-06 ; 1036 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.175 ; 0.17 ; -0.965 ; 0
