Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.8944377 ; 0.8941652 ; -0.0001587027 ; -0.0001586583 ; 2.550996E-06 ; 1042 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; 0.3149999 ; 0.3699999 ; -0.42 ; 0.06
0.9593721 ; 0.3990257 ; -7.216044E-05 ; -7.215994E-05 ; 2.375376E-06 ; 1042 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; -0.3987153 ; -0.3188686 ; -0.002235887 ; 0.06
0.2822866 ; 0.2826976 ; -6.132021E-05 ; -0.0001161133 ; 2.950012E-06 ; 1238 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; -0.06500004 ; -0.345 ; -0.7 ; 0.06
0.888013 ; 0.7753758 ; -6.123598E-05 ; -0.0001223594 ; 2.690855E-06 ; 1238 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; 0.02266739 ; 0.233067 ; -0.3682315 ; 0.06
0.08786438 ; 0.08879878 ; 1.610492E-06 ; -0.0001136233 ; 3.224433E-06 ; 1157 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; 0.985 ; 0.17 ; -1 ; 0.06
0.9225861 ; 0.5033275 ; -1.627529E-05 ; -0.0001385222 ; 2.66154E-06 ; 1157 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; 0.08119077 ; 0.4491701 ; -0.4200495 ; 0.06
0.8465823 ; 0.8199669 ; 6.149319E-05 ; -0.0001064509 ; 3.252068E-06 ; 1184 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; 0.15 ; 0.18 ; -1 ; 0.06
0.8751582 ; 0.41507 ; 9.024255E-05 ; -9.340047E-05 ; 2.734469E-06 ; 1184 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; -0.00382381 ; 0.3039495 ; -0.4717033 ; 0.06
0.8965158 ; 0.7701443 ; 0.0001222706 ; -8.727302E-05 ; 3.232003E-06 ; 1172 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.14 ; 0.19 ; -1 ; 0.06
