Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.819744 ; 0.8221043 ; -0.0001097344 ; -0.0001091331 ; 3.114118E-06 ; 1091 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; -0.15 ; 0.27 ; -0.95 ; 0.03
0.848815 ; 0.7005646 ; -0.0001028308 ; -0.0001026042 ; 2.818639E-06 ; 1091 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; 0.1118935 ; 0.3358935 ; -0.493146 ; 0.03
0.422523 ; 0.4245045 ; -2.874781E-05 ; -9.009312E-05 ; 2.531395E-06 ; 1191 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; -0.02500004 ; -0.6 ; -0.125 ; 0.03
0.8271382 ; 0.8134359 ; -4.827032E-05 ; -0.0001222802 ; 2.785617E-06 ; 1191 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; -0.03010531 ; 0.2617987 ; -0.4989858 ; 0.03
0.9291242 ; 0.9275861 ; 5.738906E-06 ; -0.000116269 ; 3.19505E-06 ; 1099 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; 0.05499997 ; 0.36 ; -1 ; 0.03
0.8430666 ; 0.6641498 ; 2.537289E-05 ; -0.0001221956 ; 2.745271E-06 ; 1099 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; -0.04770023 ; 0.4353087 ; -0.4239255 ; 0.03
0.4381019 ; 0.4386145 ; 9.985645E-05 ; -0.0001134035 ; 2.420238E-06 ; 1197 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; -0.295 ; 0.425 ; 0.12 ; 0.03
0.8455704 ; 0.5993373 ; 6.124379E-05 ; -0.0001043098 ; 2.853103E-06 ; 1197 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; -0.01151482 ; 0.2230169 ; -0.4939184 ; 0.03
0.9393778 ; 0.9419413 ; 0.0001355023 ; -0.0001088527 ; 3.150212E-06 ; 1146 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.325 ; 0.07499997 ; -1 ; 0.03
0.8457747 ; 0.6556836 ; 0.0001446128 ; -0.0001000388 ; 2.698423E-06 ; 1146 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.25 ; 1 ; -0.3449337 ; 0.2430444 ; -0.4771113 ; 0.03
0.9125826 ; 0.9142593 ; 0.0001268333 ; -5.645998E-05 ; 3.219675E-06 ; 1094 ; Integral ; 0 ; 0 ; 0.25 ; -0.125 ; 0 ; -0.185 ; 0.105 ; -0.985 ; 0.03
0.8260832 ; 0.6887812 ; 0.000128447 ; -5.49183E-05 ; 2.837967E-06 ; 1094 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.125 ; 1 ; -0.4047992 ; 0.1048633 ; -0.4894464 ; 0.03
0.7919855 ; 0.7918146 ; 6.162012E-05 ; -6.145701E-05 ; 2.383975E-06 ; 976 ; Integral ; 0 ; 0 ; 0.125 ; -0.125 ; 0 ; 0.79 ; -0.455 ; -0.33 ; 0.03
0.7108783 ; 0.2719317 ; 6.514431E-05 ; -5.770547E-05 ; 2.490953E-06 ; 976 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.125 ; 1 ; 0.4914508 ; -0.00466118 ; -0.4996412 ; 0.03
0.4799303 ; 0.4784938 ; 2.242341E-07 ; -6.475332E-05 ; 2.565017E-06 ; 1115 ; Integral ; 0 ; 0 ; 0 ; -0.125 ; 0 ; 0.19 ; -0.99 ; -0.725 ; 0.03
0.9732672 ; 0.1887278 ; 1.13105E-05 ; -5.024623E-05 ; 2.147607E-06 ; 1115 ; Bayesiano ; 0 ; 0 ; 0 ; -0.125 ; 1 ; 0.2074962 ; -0.4332988 ; -0.29212 ; 0.03
0.5678909 ; 0.5684036 ; -6.204989E-05 ; -6.968975E-05 ; 2.731337E-06 ; 1241 ; Integral ; 0 ; 0 ; -0.125 ; -0.125 ; 0 ; -0.705 ; -0.6 ; -0.68 ; 0.03
0.9806663 ; 0.2537844 ; -6.148434E-05 ; -4.897055E-05 ; 2.37734E-06 ; 1241 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.125 ; 1 ; -0.4221286 ; -0.3323639 ; -0.3391759 ; 0.03
0.2985367 ; 0.2996314 ; -0.0001337255 ; -7.199961E-05 ; 2.940513E-06 ; 1142 ; Integral ; 0 ; 0 ; -0.25 ; -0.125 ; 0 ; -0.04000004 ; 0.45 ; -0.63 ; 0.03
0.7897565 ; 0.739296 ; -0.0001221675 ; -5.694429E-05 ; 2.855511E-06 ; 1142 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.125 ; 1 ; 0.4428593 ; -0.07305765 ; -0.4575014 ; 0.03
0.3373422 ; 0.3398041 ; -9.654702E-05 ; 2.593511E-05 ; 3.116739E-06 ; 1092 ; Integral ; 0 ; 0 ; -0.25 ; 0 ; 0 ; -0.01000004 ; -0.02500005 ; -0.765 ; 0.03
0.8512195 ; -0.001511751 ; -8.356122E-05 ; 1.233695E-05 ; 2.749329E-06 ; 1092 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0 ; 1 ; 0.4500808 ; -0.06454108 ; -0.4934462 ; 0.03
0.2452929 ; 0.2456024 ; -7.292285E-05 ; -1.047466E-05 ; 2.658773E-06 ; 1094 ; Integral ; 0 ; 0 ; -0.125 ; 0 ; 0 ; -0.99 ; 0.445 ; -0.505 ; 0.03
0.9533728 ; 0.1121202 ; -6.124392E-05 ; 3.105243E-05 ; 2.198998E-06 ; 1094 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0 ; 1 ; -0.480014 ; 0.3513344 ; 0.006950808 ; 0.03
0.001998705 ; 0.03519953 ; -2.491458E-07 ; 4.982915E-09 ; 2.011766E-06 ; 1076 ; Integral ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.78 ; -0.01500005 ; 0.195 ; 0.03
0.9961886 ; 0.9958829 ; 1.570344E-08 ; 4.187584E-08 ; 2.001372E-06 ; 1076 ; Bayesiano ; 0 ; 0 ; 0 ; 0 ; 1 ; 0.1173304 ; 0.3099675 ; -0.08141097 ; 0.03
0.4328952 ; 0.4332046 ; 7.464259E-05 ; -4.271659E-06 ; 2.327839E-06 ; 908 ; Integral ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 1 ; 0.135 ; 0.07499996 ; 0.03
0.6360597 ; 0.6560064 ; 9.31094E-05 ; 3.181534E-05 ; 2.630561E-06 ; 908 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0 ; 1 ; 0.4349788 ; 0.02926622 ; -0.06648307 ; 0.03
0.9076352 ; 0.9114643 ; 0.0001455258 ; -1.443451E-06 ; 3.205303E-06 ; 1123 ; Integral ; 0 ; 0 ; 0.25 ; 0 ; 0 ; -0.355 ; 0.105 ; -0.975 ; 0.03
0.7945266 ; 0.6171672 ; 0.0001222225 ; 9.722911E-06 ; 2.8853E-06 ; 1123 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0 ; 1 ; -0.3627573 ; 0.001834804 ; -0.4710093 ; 0.03
0.9193881 ; 0.921268 ; 0.0001311458 ; 6.220691E-05 ; 3.220697E-06 ; 1149 ; Integral ; 0 ; 0 ; 0.25 ; 0.125 ; 0 ; -0.32 ; -0.135 ; -0.985 ; 0.03
0.8609769 ; 0.1369887 ; 0.0001135891 ; 5.265466E-05 ; 2.903991E-06 ; 1149 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0.125 ; 1 ; -0.4912246 ; -0.122045 ; -0.4823401 ; 0.03
0.3474626 ; 0.3501278 ; 7.26409E-05 ; 7.299238E-05 ; 2.749615E-06 ; 1153 ; Integral ; 0 ; 0 ; 0.125 ; 0.125 ; 0 ; -0.02500004 ; 0.3999999 ; -0.485 ; 0.03
0.78925 ; 0.001690698 ; 6.158827E-05 ; 8.564452E-05 ; 3.264095E-06 ; 1153 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0.125 ; 1 ; 0.4655978 ; 0.442832 ; -0.4416307 ; 0.03
0.06615315 ; 0.0645143 ; 2.418542E-06 ; 6.405234E-05 ; 3.352822E-06 ; 1111 ; Integral ; 0 ; 0 ; 0 ; 0.125 ; 0 ; 0.3 ; -0.3 ; 0.39 ; 0.03
0.7173091 ; 0.2825667 ; -3.880616E-08 ; 6.280285E-05 ; 4.106158E-06 ; 1111 ; Bayesiano ; 0 ; 0 ; 0 ; 0.125 ; 1 ; -0.0582181 ; -0.1314256 ; -0.4385291 ; 0.03
0.001922539 ; -0.00119641 ; -6.170198E-05 ; 6.532771E-05 ; 2.244361E-06 ; 1260 ; Integral ; 0 ; 0 ; -0.125 ; 0.125 ; 0 ; 0.8449999 ; -0.48 ; 0.33 ; 0.03
0.7263998 ; 0.0009157435 ; -6.126894E-05 ; 6.118722E-05 ; 2.594339E-06 ; 1260 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0.125 ; 1 ; -0.02675843 ; -0.07620145 ; -0.4914049 ; 0.03
0.9119273 ; 0.8712775 ; -0.0001216826 ; 6.117365E-05 ; 3.206469E-06 ; 1043 ; Integral ; 0 ; 0 ; -0.25 ; 0.125 ; 0 ; 0.5 ; -0.05000004 ; -1 ; 0.03
0.820426 ; 0.8107358 ; -0.0001221745 ; 6.121815E-05 ; 2.804155E-06 ; 1043 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0.125 ; 1 ; 0.3948705 ; -0.04148855 ; -0.4990465 ; 0.03
0.9274738 ; 0.926416 ; -0.0001220104 ; 0.0001053802 ; 3.13292E-06 ; 1174 ; Integral ; 0 ; 0 ; -0.25 ; 0.25 ; 0 ; 0.305 ; -0.2600001 ; -0.95 ; 0.03
0.8648541 ; 0.4875219 ; -8.595591E-05 ; 0.0001587035 ; 2.62112E-06 ; 1174 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0.25 ; 1 ; 0.315346 ; -0.2089394 ; -0.4723819 ; 0.03
0.7683157 ; 0.7681448 ; -6.488473E-05 ; 0.0001185215 ; 2.960834E-06 ; 1068 ; Integral ; 0 ; 0 ; -0.125 ; 0.25 ; 0 ; 0.115 ; -0.27 ; -0.53 ; 0.03
0.8586916 ; 0.5572996 ; -5.280437E-05 ; 0.0001378531 ; 2.800673E-06 ; 1068 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0.25 ; 1 ; -0.1246912 ; -0.4156888 ; -0.4677582 ; 0.03
0.91505 ; 0.8429517 ; 3.834505E-08 ; 0.000134759 ; 3.260474E-06 ; 1246 ; Integral ; 0 ; 0 ; 0 ; 0.25 ; 0 ; 0.02499996 ; -0.3200001 ; -1 ; 0.03
0.8469607 ; 0.7795124 ; 4.399969E-08 ; 0.0001371445 ; 2.844105E-06 ; 1246 ; Bayesiano ; 0 ; 0 ; 0 ; 0.25 ; 1 ; 0.0548943 ; -0.3754426 ; -0.4922166 ; 0.03
0.43937 ; 0.4358827 ; 5.388652E-05 ; 0.0001304535 ; 2.346823E-06 ; 1012 ; Integral ; 0 ; 0 ; 0.125 ; 0.25 ; 0 ; 0.14 ; -0.08000003 ; 0.245 ; 0.03
0.8586077 ; 0.7333949 ; 6.761867E-05 ; 0.0001286054 ; 2.825178E-06 ; 1012 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0.25 ; 1 ; -0.06557175 ; -0.370465 ; -0.4985193 ; 0.03
0.4356573 ; 0.4342208 ; 0.0001456504 ; 0.0001089158 ; 2.236651E-06 ; 1056 ; Integral ; 0 ; 0 ; 0.25 ; 0.25 ; 0 ; -0.09000003 ; 0.08499996 ; 0.26 ; 0.03
0.9285555 ; 0.7099729 ; 0.0001104277 ; 0.0001103293 ; 2.75931E-06 ; 1056 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0.25 ; 1 ; -0.2525343 ; -0.3793177 ; -0.4527041 ; 0.03
0.4244983 ; 0.421593 ; -9.893974E-05 ; -9.913233E-05 ; 2.166354E-06 ; 1089 ; Integral ; 0 ; 0 ; -0.25 ; -0.25 ; 0 ; -0.28 ; -0.1 ; 0.61 ; 0.03
0.8700293 ; 0.7817756 ; -9.61142E-05 ; -0.0001272367 ; 2.716022E-06 ; 1089 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.25 ; 1 ; 0.1580166 ; 0.2883686 ; -0.4210474 ; 0.03
0.7583097 ; 0.7588224 ; -5.375782E-05 ; -0.0001065312 ; 3.034354E-06 ; 1115 ; Integral ; 0 ; 0 ; -0.125 ; -0.25 ; 0 ; 0.05499997 ; 0.4299999 ; -0.785 ; 0.03
0.8377565 ; 0.7949831 ; -4.765379E-05 ; -0.0001087039 ; 2.810949E-06 ; 1115 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.25 ; 1 ; 0.02711493 ; 0.2912484 ; -0.4876667 ; 0.03
0.9510415 ; 0.9534017 ; -1.333782E-05 ; -0.0001353003 ; 3.069338E-06 ; 1109 ; Integral ; 0 ; 0 ; 0 ; -0.25 ; 0 ; 0.06499996 ; 0.4049999 ; -0.93 ; 0.03
0.8459042 ; -0.001575237 ; -2.494297E-08 ; -8.519212E-05 ; 2.730795E-06 ; 1109 ; Bayesiano ; 0 ; 0 ; 0 ; -0.25 ; 1 ; -0.03107616 ; 0.35024 ; -0.4888423 ; 0.03
0.0480167 ; 0.0445294 ; 6.133532E-05 ; -7.459024E-05 ; 2.862964E-06 ; 1171 ; Integral ; 0 ; 0 ; 0.125 ; -0.25 ; 0 ; 0.06499996 ; 0.2399999 ; -0.93 ; 0.03
0.8105717 ; 0.5118473 ; 7.84916E-05 ; -0.0001050619 ; 2.825399E-06 ; 1171 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.25 ; 1 ; 0.0507242 ; 0.3132546 ; -0.487464 ; 0.03
0.9472681 ; 0.9568355 ; 0.0001416581 ; -0.0001223984 ; 3.136841E-06 ; 1146 ; Integral ; 0 ; 0 ; 0.25 ; -0.25 ; 0 ; -0.3850001 ; 0.06499996 ; -1 ; 0.03
0.8362271 ; 0.4500537 ; 0.0001221042 ; -9.737699E-05 ; 2.827393E-06 ; 1146 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.25 ; 1 ; -0.4892224 ; 0.08305074 ; -0.4938884 ; 0.03
0.943518 ; 0.6718829 ; 0.0001217849 ; -6.091802E-05 ; 3.256841E-06 ; 1192 ; Integral ; 0 ; 0 ; 0.25 ; -0.125 ; 0 ; -0.44 ; 0.205 ; -1 ; 0.03
0.822921 ; 0.7986327 ; 0.0001375291 ; -3.842586E-05 ; 2.824321E-06 ; 1192 ; Bayesiano ; 0 ; 0 ; 0.25 ; -0.125 ; 1 ; -0.3005775 ; 0.1238731 ; -0.4933806 ; 0.03
0.8672061 ; 0.8688827 ; 8.562385E-05 ; -3.806533E-05 ; 3.14404E-06 ; 1122 ; Integral ; 0 ; 0 ; 0.125 ; -0.125 ; 0 ; 0.985 ; 0.2 ; -0.975 ; 0.03
0.7596889 ; 0.04186723 ; 7.770785E-05 ; -6.143044E-05 ; 2.534266E-06 ; 1122 ; Bayesiano ; 0 ; 0 ; 0.125 ; -0.125 ; 1 ; 0.4245546 ; -0.421911 ; -0.260456 ; 0.03
0.8195506 ; 0.8192781 ; 1.22971E-07 ; -4.74917E-05 ; 2.132499E-06 ; 1120 ; Integral ; 0 ; 0 ; 0 ; -0.125 ; 0 ; 0.2399999 ; -0.99 ; -0.34 ; 0.03
0.9857925 ; 0.04131567 ; -2.902923E-06 ; -6.418028E-05 ; 2.18156E-06 ; 1120 ; Bayesiano ; 0 ; 0 ; 0 ; -0.125 ; 1 ; 0.09317186 ; -0.4782371 ; -0.02371098 ; 0.03
0.4023201 ; 0.4039968 ; -6.125037E-05 ; -6.125037E-05 ; 2.249814E-06 ; 1103 ; Integral ; 0 ; 0 ; -0.125 ; -0.125 ; 0 ; -1 ; -1 ; 0.03499997 ; 0.03
0.9690144 ; 0.6982051 ; -5.715006E-05 ; -5.716563E-05 ; 2.434003E-06 ; 1103 ; Bayesiano ; 0 ; 0 ; -0.125 ; -0.125 ; 1 ; -0.4632843 ; -0.4962852 ; -0.4639439 ; 0.03
0.8733773 ; 0.8746752 ; -0.0001199376 ; -5.931644E-05 ; 3.285896E-06 ; 1087 ; Integral ; 0 ; 0 ; -0.25 ; -0.125 ; 0 ; 0.455 ; 0.05999996 ; -0.99 ; 0.03
0.7918037 ; 0.7832847 ; -0.0001286526 ; -6.772807E-05 ; 2.853985E-06 ; 1087 ; Bayesiano ; 0 ; 0 ; -0.25 ; -0.125 ; 1 ; 0.3780515 ; 0.002448767 ; -0.4946901 ; 0.03
0.7292369 ; 0.729066 ; -0.0001086325 ; 1.36552E-05 ; 2.796157E-06 ; 1077 ; Integral ; 0 ; 0 ; -0.25 ; 0 ; 0 ; 0.34 ; -0.08000003 ; -0.335 ; 0.03
0.8309781 ; 0.04594481 ; -9.554806E-05 ; 2.658544E-05 ; 2.902384E-06 ; 1077 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0 ; 1 ; 0.4693568 ; -0.0357989 ; -0.4943177 ; 0.03
0.5123336 ; 0.5140103 ; -6.2526E-05 ; 4.510992E-06 ; 2.661743E-06 ; 1133 ; Integral ; 0 ; 0 ; -0.125 ; 0 ; 0 ; -1 ; 0.07499995 ; -0.79 ; 0.03
0.9699515 ; 0.0292837 ; -6.144459E-05 ; 2.109941E-05 ; 2.350962E-06 ; 1133 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0 ; 1 ; -0.370068 ; 0.1879471 ; -0.3246879 ; 0.03
0.001952693 ; -0.0009526293 ; -1.137177E-08 ; 2.172894E-05 ; 2.344811E-06 ; 1075 ; Integral ; 0 ; 0 ; 0 ; 0 ; 0 ; 0.535 ; 0.3 ; -0.03000003 ; 0.03
0.9986095 ; 0.9982275 ; 2.832132E-07 ; 2.878284E-07 ; 1.999967E-06 ; 1075 ; Bayesiano ; 0 ; 0 ; 0 ; 0 ; 1 ; 0.1036407 ; 0.2819924 ; -0.01723267 ; 0.03
0.6993465 ; 0.2159715 ; 6.247738E-05 ; -1.278168E-08 ; 2.839935E-06 ; 1019 ; Integral ; 0 ; 0 ; 0.125 ; 0 ; 0 ; 0.7499999 ; -0.01000003 ; -1 ; 0.03
0.7151605 ; 0.04221628 ; 8.039463E-05 ; 1.887857E-05 ; 2.7894E-06 ; 1019 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0 ; 1 ; 0.4751977 ; 0.1389901 ; -0.4830184 ; 0.03
0.9021219 ; 0.9031731 ; 0.0001222451 ; 1.405985E-07 ; 3.30202E-06 ; 1143 ; Integral ; 0 ; 0 ; 0.25 ; 0 ; 0 ; -0.155 ; 0.08499996 ; -1 ; 0.03
0.8045999 ; 0.5148669 ; 0.0001276529 ; 5.454441E-06 ; 2.844553E-06 ; 1143 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0 ; 1 ; -0.4414924 ; -0.02015865 ; -0.4392555 ; 0.03
0.9168223 ; 0.9225163 ; 0.0001219894 ; 6.10714E-05 ; 3.272808E-06 ; 1136 ; Integral ; 0 ; 0 ; 0.25 ; 0.125 ; 0 ; -0.315 ; -0.11 ; -1 ; 0.03
0.8644373 ; 0.7263176 ; 0.0001312253 ; 6.113634E-05 ; 2.805194E-06 ; 1136 ; Bayesiano ; 0 ; 0 ; 0.25 ; 0.125 ; 1 ; -0.4843075 ; -0.1597664 ; -0.4466587 ; 0.03
0.3517277 ; 0.352342 ; 6.593861E-05 ; 6.622134E-05 ; 2.576734E-06 ; 1070 ; Integral ; 0 ; 0 ; 0.125 ; 0.125 ; 0 ; 0.06499995 ; 0.605 ; -0.355 ; 0.03
0.6683602 ; 0.05526695 ; 7.324138E-05 ; 6.125172E-05 ; 2.399715E-06 ; 1070 ; Bayesiano ; 0 ; 0 ; 0.125 ; 0.125 ; 1 ; -0.02844596 ; -0.03612134 ; -0.03440215 ; 0.03
0.3932663 ; 0.3925134 ; -2.531212E-07 ; 6.31095E-05 ; 4.625074E-06 ; 1147 ; Integral ; 0 ; 0 ; 0 ; 0.125 ; 0 ; -0.16 ; -0.6350001 ; -0.995 ; 0.03
0.7008931 ; 0.3308372 ; -3.621625E-08 ; 9.690587E-05 ; 3.052017E-06 ; 1147 ; Bayesiano ; 0 ; 0 ; 0 ; 0.125 ; 1 ; -0.04864214 ; -0.4103398 ; -0.4719585 ; 0.03
0.002807574 ; 0.0003759797 ; -6.585124E-05 ; 5.993809E-05 ; 2.868253E-06 ; 1232 ; Integral ; 0 ; 0 ; -0.125 ; 0.125 ; 0 ; 0.145 ; -0.97 ; -0.83 ; 0.03
0.7373345 ; -0.001352176 ; -6.147457E-05 ; 6.93087E-05 ; 3.01951E-06 ; 1232 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0.125 ; 1 ; -0.2810795 ; 0.4829816 ; -0.4899398 ; 0.03
0.8941594 ; 0.9107195 ; -0.0001217721 ; 6.11353E-05 ; 3.206469E-06 ; 1098 ; Integral ; 0 ; 0 ; -0.25 ; 0.125 ; 0 ; 0.445 ; -0.07000004 ; -1 ; 0.03
0.8281577 ; 0.7663444 ; -0.0001046941 ; 6.117585E-05 ; 2.882681E-06 ; 1098 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0.125 ; 1 ; 0.357444 ; -0.09259497 ; -0.4841013 ; 0.03
0.4386138 ; 0.437279 ; -0.0001142797 ; 0.0001307174 ; 2.291574E-06 ; 1130 ; Integral ; 0 ; 0 ; -0.25 ; 0.25 ; 0 ; 0.04499996 ; 0.05499996 ; 0.145 ; 0.03
0.8515064 ; 0.815919 ; -0.0001222313 ; 0.0001223904 ; 2.681229E-06 ; 1130 ; Bayesiano ; 0 ; 0 ; -0.25 ; 0.25 ; 1 ; 0.3864305 ; -0.1560587 ; -0.4278618 ; 0.03
0.888571 ; 0.8917165 ; -6.691575E-05 ; 0.0001468617 ; 3.154793E-06 ; 1242 ; Integral ; 0 ; 0 ; -0.125 ; 0.25 ; 0 ; 0.2 ; -0.47 ; -0.965 ; 0.03
0.8415208 ; 0.7468034 ; -6.949825E-05 ; 0.0001139744 ; 2.871928E-06 ; 1242 ; Bayesiano ; 0 ; 0 ; -0.125 ; 0.25 ; 1 ; 0.09877516 ; -0.3028525 ; -0.4164208 ; 0.03
0.7663863 ; 0.7671022 ; -3.169461E-05 ; 0.0001400729 ; 2.922391E-06 ; 1266 ; Integral ; 0 ; 0 ; 0 ; 0.25 ; 0 ; 0.19 ; -0.55 ; -0.645 ; 0.03
0.8283243 ; 0.7643986 ; -1.277105E-08 ; 0.0001511451 ; 2.793573E-06 ; 1266 ; Bayesiano ; 0 ; 0 ; 0 ; 0.25 ; 1 ; -0.01516879 ; -0.439206 ; -0.4995902 ; 0.03
