"Instant0","-0.4","-0.4","0.00529214274138212","False","False","276364620.10346","2023-10-04-15-57-00-0103"
"","-0.372413793206215","-0.4","0.00574439251795411","False","False","276364620.400153","2023-10-04-15-57-00-0400",""
"","-0.34482758641243","-0.4","0.00499064242467284","False","False","276364620.704114","2023-10-04-15-57-00-0704",""
"","-0.317241379618645","-0.4","0.00480974977836013","False","False","276364621.001742","2023-10-04-15-57-01-0001",""
"","-0.28965517282486","-0.4","0.00592530379071832","False","False","276364621.29994","2023-10-04-15-57-01-0299",""
"","-0.262068966031075","-0.4","0.00532230362296104","False","False","276364621.602672","2023-10-04-15-57-01-0602",""
"","-0.234482759237289","-0.4","0.00468914257362485","False","False","276364621.906065","2023-10-04-15-57-01-0906",""
"","-0.206896552443504","-0.4","0.0054127499461174","False","False","276364622.224683","2023-10-04-15-57-02-0224",""
"","-0.179310345649719","-0.4","0.00523185729980469","False","False","276364622.531047","2023-10-04-15-57-02-0531",""
"","-0.151724138855934","-0.4","0.0052620000205934","False","False","276364622.838051","2023-10-04-15-57-02-0838",""
"","-0.124137932062149","-0.4","0.00529214274138212","False","False","276364623.139911","2023-10-04-15-57-03-0139",""
"","-0.096551725268364","-0.4","0.00529214274138212","False","False","276364623.43965","2023-10-04-15-57-03-0439",""
"","-0.0689655184745789","-0.4","0.0052620000205934","False","False","276364623.741523","2023-10-04-15-57-03-0741",""
"","-0.0413793116807938","-0.4","0.00474944617599249","False","False","276364624.034712","2023-10-04-15-57-04-0034",""
"","-0.0137931048870087","-0.4","0.00508110737428069","False","False","276364624.327042","2023-10-04-15-57-04-0327",""
"","0.0137931019067764","-0.4","0.00523185729980469","False","False","276364624.616977","2023-10-04-15-57-04-0616",""
"","0.0413793087005615","-0.4","0.0054127499461174","False","False","276364624.92704","2023-10-04-15-57-04-0927",""
"","0.0689655154943466","-0.4","0.00559364259243011","False","False","276364625.223432","2023-10-04-15-57-05-0223",""
"","0.0965517222881317","-0.4","0.00499064242467284","False","False","276364625.525976","2023-10-04-15-57-05-0525",""
"","0.124137929081917","-0.4","0.0052620000205934","False","False","276364625.826313","2023-10-04-15-57-05-0826",""
"","0.151724135875702","-0.4","0.00547305354848504","False","False","276364626.114334","2023-10-04-15-57-06-0114",""
"","0.179310342669487","-0.4","0.00532230362296104","False","False","276364626.41025","2023-10-04-15-57-06-0410",""
"","0.206896549463272","-0.4","0.00562380347400904","False","False","276364626.719597","2023-10-04-15-57-06-0719",""
"","0.234482756257057","-0.4","0.00550319626927376","False","False","276364627.012839","2023-10-04-15-57-07-0012",""
"","0.262068963050842","-0.4","0.00538260722532868","False","False","276364627.304977","2023-10-04-15-57-07-0304",""
"","0.289655169844627","-0.4","0.00568410754203796","False","False","276364627.60045","2023-10-04-15-57-07-0600",""
"","0.317241376638412","-0.4","0.0047796075232327","False","False","276364627.902966","2023-10-04-15-57-07-0902",""
"","0.344827583432198","-0.4","0.00499064242467284","False","False","276364628.197578","2023-10-04-15-57-08-0197",""
"","0.372413790225983","-0.4","0.00514139281585813","False","False","276364628.508663","2023-10-04-15-57-08-0508",""
"","0.399999997019768","-0.4","0.00508110737428069","False","False","276364628.812155","2023-10-04-15-57-08-0812",""
"","0.399999997019768","-0.372413793206215","0.0047796075232327","False","False","276364629.10507","2023-10-04-15-57-09-0105",""
"","0.372413790225983","-0.372413793206215","0.00553335715085268","False","False","276364629.406162","2023-10-04-15-57-09-0406",""
"","0.344827583432198","-0.372413793206215","0.00535244634374976","False","False","276364629.710646","2023-10-04-15-57-09-0710",""
"","0.317241376638412","-0.372413793206215","0.00450824992731214","False","False","276364630.003965","2023-10-04-15-57-10-0003",""
"","0.289655169844627","-0.372413793206215","0.00505094649270177","False","False","276364630.291045","2023-10-04-15-57-10-0291",""
"","0.262068963050842","-0.372413793206215","0.00493035744875669","False","False","276364630.590792","2023-10-04-15-57-10-0590",""
"","0.234482756257057","-0.372413793206215","0.00499064242467284","False","False","276364630.895124","2023-10-04-15-57-10-0895",""
"","0.206896549463272","-0.372413793206215","0.0052620000205934","False","False","276364631.197704","2023-10-04-15-57-11-0197",""
"","0.179310342669487","-0.372413793206215","0.00595544651150703","False","False","276364631.488917","2023-10-04-15-57-11-0488",""
"","0.151724135875702","-0.372413793206215","0.00520169641822577","False","False","276364631.788276","2023-10-04-15-57-11-0788",""
