Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001989136 ; -0.0008411002 ; -9.033421E-05 ; -9.037417E-05 ; 2.693736E-06 ; 488 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00161972487171109 ; 0 ; 0.295 ; 0.495 ; 0.105 ; 0.005
0.3338789 ; 0.001372058 ; -9.615667E-05 ; -9.760085E-05 ; 3.226337E-06 ; 488 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0119574867684626 ; 1 ; -0.1396186 ; 0.07965573 ; -0.1249787 ; 0.005
0.2038519 ; 0.0009908101 ; -9.417626E-05 ; -9.953243E-05 ; 3.044384E-06 ; 196 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00107961969612787 ; 4 ; -0.02469269 ; 0.01602424 ; 0.03985615 ; 0.005
0.1339723 ; 0.001335893 ; -9.758028E-05 ; -9.758028E-05 ; 3.064486E-06 ; 490 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0158341367485097 ; 3 ; -0.15 ; -0.15 ; 0.15 ; 0.005
0.2274874 ; -0.001046337 ; -9.542789E-05 ; -9.950378E-05 ; 3.243713E-06 ; 488 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0264485451280301 ; 2 ; -0.1218802 ; 0.1480454 ; -0.113582 ; 0.005
0.5060557 ; -0.0006631014 ; -9.498265E-05 ; -9.553775E-05 ; 2.71493E-06 ; 489 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; -0.6124643 ; 0.1970934 ; 0.4153108 ; 0.005
0.4474096 ; -0.001837359 ; -0.000100309 ; -9.704793E-05 ; 3.692105E-06 ; 486 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; -0.8119798 ; 0.3087642 ; -0.5852567 ; 0.005
0.002140431 ; 0.0008323701 ; -4.973996E-05 ; -9.764385E-05 ; 2.205274E-06 ; 503 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.119144423349546 ; 0 ; -0.09500004 ; -0.36 ; 0.165 ; 0.005
0.391826 ; 2.177215E-05 ; -4.783935E-05 ; -9.569855E-05 ; 2.299014E-06 ; 503 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00857760230515144 ; 1 ; 0.1373602 ; 0.0006782531 ; -0.05555758 ; 0.005
0.3215928 ; 0.003482617 ; -4.592002E-05 ; -9.375675E-05 ; 2.316871E-06 ; 209 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00127452365512906 ; 4 ; 0.06310951 ; 0.1302236 ; -0.1351099 ; 0.005
0.4166958 ; -0.0009407079 ; -4.86941E-05 ; -9.84388E-05 ; 2.255968E-06 ; 500 ; ParticleSwarm ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0137810372746299 ; 3 ; 0.1003283 ; -0.1164322 ; 0.05946949 ; 0.005
0.4150788 ; -0.0005590164 ; -4.786089E-05 ; -9.801445E-05 ; 2.220969E-06 ; 503 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0275046158514191 ; 2 ; 0.04318358 ; -0.1174376 ; 0.1334404 ; 0.005
0.9457195 ; 0.1229658 ; -4.272187E-05 ; -9.78151E-05 ; 2.755526E-06 ; 504 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 5 ; 0.8335169 ; -0.1528238 ; -0.7948003 ; 0.005
0.617115 ; -0.001355598 ; -4.887303E-05 ; -0.0001009402 ; 2.929191E-06 ; 504 ; Fireworks ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 6 ; 0.5543478 ; -0.874564 ; -0.9918489 ; 0.005
0.0119993 ; 0.01227469 ; 0 ; -9.555805E-05 ; 2.171464E-06 ; 519 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.119143684400759 ; 0 ; 0.02499997 ; 0.485 ; -4.097819E-08 ; 0.005
0.3711958 ; 0.3730865 ; 2.422698E-06 ; -9.952846E-05 ; 2.099505E-06 ; 519 ; Bayesiano ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.0133852847058168 ; 1 ; -0.04757294 ; -0.01532622 ; 0.1103499 ; 0.005
0.4641529 ; 0.002947256 ; -2.073136E-08 ; -9.955358E-05 ; 2.101104E-06 ; 236 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.00111292464688295 ; 4 ; 0.1026739 ; 0.1095139 ; 0.12336 ; 0.005
0.4185855 ; -9.421015E-05 ; 2.446241E-06 ; -9.707865E-05 ; 2.187374E-06 ; 520 ; ParticleSwarm ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.0300847104405105 ; 3 ; 0.1011259 ; 0.1486882 ; -0.1056402 ; 0.005
0.3663392 ; 0.3561209 ; 2.613345E-08 ; -9.950513E-05 ; 2.191948E-06 ; 519 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.0277852719365911 ; 2 ; 0.1144231 ; 0.1172052 ; -0.1450497 ; 0.005
0.8363177 ; 0.839469 ; 4.340853E-06 ; -9.444571E-05 ; 2.572323E-06 ; 519 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 5 ; 0.4030041 ; -0.756641 ; -0.6254548 ; 0.005
0.8436949 ; -0.0002226915 ; 1.25148E-06 ; -9.77419E-05 ; 2.505737E-06 ; 516 ; Fireworks ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 6 ; 0.3130634 ; -0.8952152 ; -0.7000687 ; 0.005
0.008197912 ; 0.008401492 ; 5.028911E-05 ; -9.642271E-05 ; 2.17505E-06 ; 485 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.122754500515808 ; 0 ; -0.62 ; 0.6949999 ; -0.325 ; 0.005
0.8415567 ; 0.004262807 ; 4.731381E-05 ; -0.0001000773 ; 2.05753E-06 ; 485 ; Bayesiano ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0143539042925413 ; 1 ; 0.09499136 ; 0.1207994 ; 0.1362244 ; 0.005
0.9210018 ; 0.9190227 ; 5.268306E-05 ; -9.468224E-05 ; 2.099629E-06 ; 205 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.00124466191535991 ; 4 ; 0.07684668 ; 0.15 ; -0.1426164 ; 0.005
0.954071 ; 0.006382718 ; 4.980163E-05 ; -9.758025E-05 ; 2.114338E-06 ; 480 ; ParticleSwarm ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0130520432873977 ; 3 ; 0.15 ; 0.15 ; -0.15 ; 0.005
0.03698439 ; 0.001808358 ; 5.646409E-05 ; -6.603428E-05 ; 2.198479E-06 ; 484 ; RandomSearch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.025010996214254 ; 2 ; -0.02395334 ; -0.1009062 ; 0.0188152 ; 0.005
0.5058356 ; 0.001018834 ; 5.526278E-05 ; -9.087978E-05 ; 2.388066E-06 ; 486 ; BigBung_BigCrunch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0 ; 5 ; -0.9994991 ; 0.01846327 ; -0.7567617 ; 0.005
