Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001869495 ; -0.001847608 ; -7.581629E-05 ; -7.43485E-05 ; 2.014687E-06 ; 484 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00192537124572653 ; 0 ; -0.25 ; 0.33 ; 0.455 ; 0.07
0.8114961 ; 0.001851617 ; -8.809142E-05 ; -9.761095E-05 ; 2.846864E-06 ; 484 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0231836160080099 ; 1 ; 0.1128958 ; 0.1202902 ; -0.1364069 ; 0.07
0.493402 ; 0.0007904355 ; -9.9548E-05 ; -4.690385E-05 ; 2.050801E-06 ; 159 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00901623783162619 ; 4 ; 0.1243419 ; 0.04686062 ; 0.0801244 ; 0.07
0.485277 ; 0.001806196 ; -8.170904E-05 ; -9.953098E-05 ; 2.599347E-06 ; 480 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0248503148963196 ; 3 ; 0.1139656 ; -0.007643217 ; -0.0109698 ; 0.07
0.002686347 ; 0.0006154907 ; 2.376837E-05 ; -7.206661E-05 ; 2.928791E-06 ; 484 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0452315729900097 ; 2 ; -0.1094956 ; 0.02194237 ; -0.1031977 ; 0.07
0.6491342 ; -0.0003916385 ; -7.176412E-05 ; -7.202125E-05 ; 2.42047E-06 ; 483 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; 0.4112215 ; -0.001315921 ; -0.5067686 ; 0.07
0.4066134 ; 0.0004596744 ; -9.739063E-05 ; -7.213456E-05 ; 2.736736E-06 ; 486 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; 0.2645086 ; -0.1365177 ; -0.583252 ; 0.07
0.00195769 ; -0.001759413 ; -2.656501E-06 ; -5.263624E-05 ; 2.161319E-06 ; 501 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.114817486395433 ; 0 ; -0.515 ; 0.485 ; 0.03499997 ; 0.07
0.7412907 ; 0.001069436 ; -3.328239E-05 ; -8.114531E-05 ; 2.450376E-06 ; 501 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0265209013909702 ; 1 ; -0.008514151 ; 0.09503951 ; 0.1466183 ; 0.07
