Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001983464 ; -0.0003664286 ; -3.546511E-05 ; -3.793929E-05 ; 2.972341E-06 ; 524 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00199196490967893 ; 0 ; -0.38 ; 0.195 ; 0.29 ; 0.05
0.4270225 ; -0.001672854 ; -9.761068E-05 ; -7.776133E-05 ; 2.474627E-06 ; 524 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0253934414514171 ; 1 ; -0.1136947 ; 0.02513934 ; 0.0350618 ; 0.05
0.005301542 ; 0.002192826 ; -7.77727E-05 ; -7.775894E-05 ; 2.117714E-06 ; 152 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00314288158424647 ; 4 ; 0.1428258 ; 0.04994234 ; 0.08847936 ; 0.05
0.3269205 ; 0.0008615842 ; -9.950075E-05 ; -9.811748E-05 ; 3.307856E-06 ; 520 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0278220345075103 ; 3 ; 0.1247768 ; -0.1141452 ; -0.15 ; 0.05
0.5447229 ; 0.001714822 ; -9.763237E-05 ; -0.0001218189 ; 3.272621E-06 ; 524 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0255947895660755 ; 2 ; -0.08038936 ; -0.1097886 ; -0.1148542 ; 0.05
0.224422 ; 0.0002277888 ; -0.0001217593 ; -9.761449E-05 ; 3.152499E-06 ; 525 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; 0.5785533 ; 0.03814088 ; -0.04744642 ; 0.05
0.2754379 ; 0.001247381 ; -6.473626E-05 ; -9.747926E-05 ; 2.224473E-06 ; 522 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; 0.8019592 ; -0.4425481 ; 0.189611 ; 0.05
0.007497638 ; -0.001800356 ; -4.791919E-05 ; -9.76046E-05 ; 2.200002E-06 ; 576 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.1297835292988 ; 0 ; 0.23 ; -0.04500005 ; 0.18 ; 0.05
0.4145021 ; 5.193679E-05 ; -4.975467E-05 ; -5.225816E-05 ; 3.462277E-06 ; 576 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0216408269836868 ; 1 ; -0.1096935 ; 0.02218056 ; -0.02974253 ; 0.05
0.1067007 ; -0.001506554 ; -4.976227E-05 ; -5.418258E-05 ; 3.47897E-06 ; 183 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00846550393278398 ; 4 ; -0.01375298 ; 0.008266289 ; 0.04009714 ; 0.05
0.3491665 ; 0.001229138 ; -3.676948E-05 ; -8.652757E-05 ; 2.412832E-06 ; 580 ; ParticleSwarm ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0293958129262626 ; 3 ; -0.0634893 ; -0.03172361 ; -0.05648 ; 0.05
0.3944075 ; 0.395822 ; 5.165184E-06 ; -9.955588E-05 ; 2.129448E-06 ; 576 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0301259978168527 ; 2 ; -0.09406821 ; 0.1020618 ; 0.1487677 ; 0.05
0.5239436 ; 0.0004343643 ; -1.795307E-05 ; -6.817804E-05 ; 2.935085E-06 ; 576 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 5 ; 0.6681533 ; 0.3093132 ; -0.7829397 ; 0.05
0.224244 ; 0.001040871 ; -1.792119E-05 ; -6.79205E-05 ; 2.875562E-06 ; 576 ; Fireworks ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 6 ; 0.6460792 ; 0.4405634 ; -0.7027094 ; 0.05
0.00196338 ; 0.0006616352 ; -1.763129E-07 ; -9.768592E-05 ; 2.213425E-06 ; 574 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.129980657338891 ; 0 ; -0.53 ; -0.21 ; -0.205 ; 0.05
0.5166157 ; -0.0004589602 ; 5.048712E-05 ; -9.762367E-05 ; 2.049521E-06 ; 574 ; Bayesiano ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.0220695665423224 ; 1 ; -0.1473154 ; 0.0523043 ; 0.07834905 ; 0.05
0.423198 ; -0.0003842885 ; 2.362779E-06 ; -9.716827E-05 ; 2.120687E-06 ; 246 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.00756155007279175 ; 4 ; 0.01460029 ; 0.02398351 ; 0.06768002 ; 0.05
0.3834887 ; -0.001811495 ; 1.921827E-05 ; -9.952209E-05 ; 2.311115E-06 ; 570 ; ParticleSwarm ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.0306200161254261 ; 3 ; -0.03242951 ; -0.03058729 ; 0.1410095 ; 0.05
0.2672693 ; -0.0008438979 ; 2.272387E-08 ; -5.682571E-05 ; 2.154391E-06 ; 573 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.0269676534741726 ; 2 ; -0.09406821 ; 0.1020618 ; 0.1487677 ; 0.05
0.8768705 ; 1.51531E-05 ; -9.141242E-08 ; -9.408293E-05 ; 2.222414E-06 ; 573 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 5 ; -0.4745817 ; -0.9601734 ; -0.1282693 ; 0.05
0.4550293 ; 6.242513E-05 ; 9.106427E-07 ; -4.716334E-05 ; 2.971141E-06 ; 576 ; Fireworks ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0 ; 6 ; 0.6977908 ; 0.7681313 ; -0.7996505 ; 0.05
0.004195544 ; 0.003444485 ; 7.469659E-05 ; -5.481611E-05 ; 2.250277E-06 ; 496 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.129744581625253 ; 0 ; -0.295 ; 0.14 ; -0.135 ; 0.05
0.4687233 ; 0.0006421686 ; 4.976668E-05 ; -8.628809E-05 ; 2.11967E-06 ; 496 ; Bayesiano ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0202178472555927 ; 1 ; -0.08545633 ; -0.120275 ; -0.0151921 ; 0.05
0.3028542 ; 0.0005832627 ; 3.801541E-05 ; -9.758025E-05 ; 2.430532E-06 ; 232 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0030162992814934 ; 4 ; 0.06754506 ; 0.15 ; -0.15 ; 0.05
0.4221521 ; 0.001882471 ; 4.788092E-05 ; -8.223548E-05 ; 2.169797E-06 ; 500 ; ParticleSwarm ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0227862399459285 ; 3 ; -0.1199664 ; 0.1423239 ; 0.15 ; 0.05
0.04443347 ; 0.001180655 ; 7.653599E-05 ; -9.955968E-05 ; 2.536489E-06 ; 496 ; RandomSearch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0231475137714946 ; 2 ; -0.1115033 ; -0.1177998 ; -0.149147 ; 0.05
0.1777584 ; -0.001145513 ; 4.845013E-05 ; -9.814901E-05 ; 2.243731E-06 ; 495 ; BigBung_BigCrunch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0 ; 5 ; 0.9096867 ; -0.8084298 ; -0.4011871 ; 0.05
0.356312 ; 0.001294167 ; 7.337146E-05 ; -7.565351E-05 ; 2.760172E-06 ; 498 ; Fireworks ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0 ; 6 ; 0.6501088 ; -0.7725587 ; -0.7595575 ; 0.05
0.001960313 ; 0.001046901 ; 0.0001883903 ; -8.696525E-06 ; 2.834106E-06 ; 494 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.112962144449254 ; 0 ; 0.26 ; -0.235 ; -0.11 ; 0.05
0.7057385 ; -1.768684E-05 ; 9.760231E-05 ; -9.761107E-05 ; 2.227689E-06 ; 494 ; Bayesiano ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.0207287119812583 ; 1 ; 0.06868401 ; -0.02650893 ; 0.009761157 ; 0.05
0.7580599 ; -0.0005361967 ; 0.0001340264 ; -6.312566E-05 ; 2.222787E-06 ; 175 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.00650390613069329 ; 4 ; -0.01375298 ; 0.008266289 ; 0.04009714 ; 0.05
0.5896975 ; 0.001337891 ; 9.761694E-05 ; -7.41234E-05 ; 2.593546E-06 ; 490 ; ParticleSwarm ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.0292988612354282 ; 3 ; -0.02060465 ; -0.02034976 ; -0.008779834 ; 0.05
0.4387081 ; 0.001003735 ; 9.954352E-05 ; -7.603771E-05 ; 2.645898E-06 ; 494 ; RandomSearch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.0220324683078793 ; 2 ; 0.1097014 ; -0.04646147 ; -0.1376628 ; 0.05
0.5878679 ; 0.001707068 ; 9.769094E-05 ; -0.00010705 ; 2.112292E-06 ; 495 ; BigBung_BigCrunch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0 ; 5 ; -0.1154536 ; 0.6085863 ; 0.3982334 ; 0.05
0.1766235 ; -0.0008784478 ; 8.7746E-05 ; -0.0001077936 ; 2.614618E-06 ; 492 ; Fireworks ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0 ; 6 ; -0.6771197 ; -0.9336864 ; -0.7229503 ; 0.05
0.03393833 ; 0.0344405 ; 0.0001376183 ; -5.626054E-05 ; 2.277062E-06 ; 484 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 0.109659865847322 ; 0 ; -0.265 ; 0.04999997 ; -0.215 ; 0.05
