Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001997262 ; 0.002576231 ; -8.670702E-05 ; -9.959321E-05 ; 2.905254E-06 ; 596 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00208726427653568 ; 0 ; -0.2 ; -0.18 ; -0.21 ; 0.055
0.4242488 ; -0.0007906899 ; -2.613954E-05 ; -9.761761E-05 ; 2.314843E-06 ; 596 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0270473392407476 ; 1 ; -0.1423078 ; 0.06835449 ; 0.004896469 ; 0.055
0.008649548 ; -0.0002967522 ; -6.443531E-05 ; -9.759045E-05 ; 2.373349E-06 ; 152 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00557126965724621 ; 4 ; 0.05917829 ; 0.1137258 ; -0.1426141 ; 0.055
0.03832913 ; -9.211346E-05 ; -0.0001094237 ; -0.0001094058 ; 3.334989E-06 ; 600 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0275564279432465 ; 3 ; 0.1332391 ; -0.007956261 ; 0.0784653 ; 0.055
0.7383695 ; 0.0005008602 ; -0.0001344896 ; -9.763514E-05 ; 2.527012E-06 ; 596 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0323548451188045 ; 2 ; -0.07552151 ; -0.08141872 ; -0.05773145 ; 0.055
0.6310078 ; 0.2814809 ; -3.540118E-05 ; -3.449188E-05 ; 3.940003E-06 ; 597 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; -0.8664227 ; 0.1167671 ; -0.9060546 ; 0.055
0.147074 ; 0.001756075 ; -8.300768E-05 ; -9.781901E-05 ; 2.352458E-06 ; 594 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; 0.7016526 ; 0.2928938 ; 0.4225892 ; 0.055
0.001965984 ; 0.0005075064 ; -4.981206E-05 ; -7.876899E-05 ; 2.452645E-06 ; 533 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.126313410141241 ; 0 ; -0.15 ; 0.13 ; -0.19 ; 0.055
0.4497161 ; 0.008783724 ; -5.15779E-05 ; -9.336671E-05 ; 2.242494E-06 ; 533 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0261701836215315 ; 1 ; -0.149704 ; 0.1020468 ; -0.07675626 ; 0.055
0.1743415 ; 0.001421487 ; -5.497918E-06 ; -5.526437E-05 ; 2.147078E-06 ; 207 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00711732163022446 ; 4 ; -0.09566852 ; 0.05518508 ; -0.01681065 ; 0.055
0.2070477 ; 0.0007086836 ; -4.787904E-05 ; -9.758025E-05 ; 2.364469E-06 ; 530 ; ParticleSwarm ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.025484083344763 ; 3 ; -0.1138169 ; 0.15 ; -0.15 ; 0.055
0.3635802 ; 0.3638095 ; 6.903857E-07 ; -9.952253E-05 ; 2.103284E-06 ; 533 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0258309754415995 ; 2 ; 0.05726641 ; -0.05474805 ; 0.09719735 ; 0.055
0.9453231 ; 0.001688947 ; -5.079386E-05 ; -6.753949E-05 ; 3.724532E-06 ; 534 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 5 ; -0.679662 ; -0.8144501 ; -0.9870532 ; 0.055
