Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001965763 ; -0.001788249 ; -8.554434E-05 ; -0.0001353052 ; 2.411289E-06 ; 525 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00217022109516281 ; 0 ; -0.07000004 ; -0.405 ; -0.07000002 ; 0.085
0.6553647 ; -0.001032068 ; -0.0001014796 ; -0.0001014796 ; 3.341661E-06 ; 525 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0307204243700566 ; 1 ; -0.02060465 ; -0.02034976 ; -0.008779834 ; 0.085
0.4871311 ; -0.001185215 ; -9.764104E-05 ; -9.76394E-05 ; 3.080061E-06 ; 205 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00483621923489345 ; 4 ; 0.1107151 ; 0.1043106 ; 0.1277657 ; 0.085
0.4314494 ; -0.0006808238 ; -9.765224E-05 ; -9.758406E-05 ; 3.064486E-06 ; 520 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0143848246717059 ; 3 ; 0.1418436 ; -0.136018 ; 0.15 ; 0.085
0.4267193 ; -0.001296676 ; -9.952886E-05 ; -9.7613E-05 ; 3.167107E-06 ; 525 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0257450210131645 ; 2 ; -0.04683696 ; -0.08444666 ; 0.03154065 ; 0.085
0.3375978 ; -0.001603419 ; -9.050208E-05 ; -9.067541E-05 ; 3.562971E-06 ; 525 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; -0.3661014 ; -0.4714896 ; -0.9842348 ; 0.085
0.3883867 ; 0.0001801562 ; -9.765555E-05 ; -9.181075E-05 ; 3.118025E-06 ; 528 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; -0.3137285 ; 0.4613379 ; -0.07431027 ; 0.085
0.002117134 ; 0.0009533798 ; -4.97623E-05 ; -0.0001003213 ; 2.301267E-06 ; 526 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.116713428114158 ; 0 ; 0.06999996 ; 0.145 ; -0.02500002 ; 0.085
0.5072797 ; -0.0006292844 ; -2.296995E-05 ; -7.465326E-05 ; 2.538068E-06 ; 526 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0299459068984001 ; 1 ; 0.1208148 ; 0.007865515 ; -0.07196733 ; 0.085
