Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.3598417 ; 0.3603544 ; -8.112734E-05 ; -8.111657E-05 ; 2.177633E-06 ; 429 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00171231713932408 ; 0 ; 0.57 ; 0.485 ; 0.03999997 ; 0.03
0.4413204 ; 9.829151E-05 ; -9.758215E-05 ; -0.0001095157 ; 3.504435E-06 ; 429 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0186529817855203 ; 1 ; 0.1475649 ; -0.04793321 ; -0.1490656 ; 0.03
0.009741898 ; -0.00172665 ; -8.476013E-05 ; -8.475766E-05 ; 2.458676E-06 ; 168 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00289939347295628 ; 4 ; -0.09717634 ; 0.02187106 ; -0.02481118 ; 0.03
0.006246093 ; 0.005958648 ; -9.952567E-05 ; -9.953125E-05 ; 3.255748E-06 ; 430 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0170440687555005 ; 3 ; 0.1100567 ; -0.0004732177 ; -0.0313758 ; 0.03
0.2255928 ; -0.001764203 ; -9.76396E-05 ; -6.087173E-05 ; 2.194975E-06 ; 429 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0219680979336484 ; 2 ; -0.1218802 ; 0.1480454 ; -0.113582 ; 0.03
0.2617542 ; 0.02613378 ; -9.832202E-05 ; -6.112182E-05 ; 2.35327E-06 ; 429 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; -0.9982086 ; -0.41464 ; -0.5129743 ; 0.03
0.1897019 ; -0.001181812 ; -5.890415E-05 ; -9.859272E-05 ; 2.710908E-06 ; 432 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; 0.050544 ; -0.8187523 ; -0.731128 ; 0.03
0.0975433 ; 0.1002084 ; -4.999755E-05 ; -8.38369E-05 ; 2.548913E-06 ; 584 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0978880253844334 ; 0 ; -0.29 ; -0.42 ; -0.52 ; 0.03
0.4786004 ; 0.001205573 ; -4.979594E-05 ; -9.759406E-05 ; 2.318693E-06 ; 584 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0244365608747887 ; 1 ; -0.1466295 ; 0.1157172 ; -0.1235135 ; 0.03
0.2775601 ; 0.2390823 ; -4.513101E-05 ; -9.760961E-05 ; 2.221228E-06 ; 227 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00147420630302467 ; 4 ; 0.1087902 ; -0.0712232 ; 0.06430818 ; 0.03
0.01727383 ; 0.000800588 ; -5.029859E-05 ; -0.0001000814 ; 2.253386E-06 ; 580 ; ParticleSwarm ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0182586049640627 ; 3 ; -0.15 ; 0.008465203 ; 0.0682495 ; 0.03
0.04545384 ; 0.01534107 ; -4.785476E-05 ; -9.953213E-05 ; 2.29452E-06 ; 584 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0262031820218661 ; 2 ; -0.1117277 ; -0.03061084 ; -0.06427386 ; 0.03
0.9494164 ; -7.322976E-05 ; -5.231235E-05 ; -0.0001029434 ; 2.749133E-06 ; 585 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 5 ; 0.7163113 ; -0.09619466 ; -0.6414075 ; 0.03
0.950373 ; -4.98521E-05 ; -2.220522E-05 ; -6.959069E-05 ; 3.026651E-06 ; 582 ; Fireworks ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; 6 ; -0.3591692 ; -0.003517186 ; -0.8609298 ; 0.03
