Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Indica cuanta fue la distancia que se desplazó desdee que inició el algoritmo hasta que terminó. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.001923329 ; -0.0005539961 ; -9.76137E-05 ; -9.946746E-05 ; 3.173279E-06 ; 525 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00213204536013324 ; 0 ; -0.02500004 ; -0.5 ; 0.07999997 ; 0.015
0.4727232 ; 0.001059912 ; -9.761002E-05 ; -9.8114E-05 ; 3.083183E-06 ; 525 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0171354562512876 ; 1 ; -0.03594159 ; 0.04994762 ; 0.124295 ; 0.015
0.01095744 ; 0.007178418 ; -9.954545E-05 ; -0.0001000093 ; 3.169054E-06 ; 195 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00120584685409183 ; 4 ; 0.116966 ; -0.07084142 ; 0.07519527 ; 0.015
0.2229805 ; 0.001594613 ; -8.510163E-05 ; -8.696738E-05 ; 2.60239E-06 ; 520 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0249609263730036 ; 3 ; -0.15 ; 0.04751084 ; -0.15 ; 0.015
0.1828395 ; -0.001175881 ; -0.0001512231 ; -9.952677E-05 ; 2.48616E-06 ; 525 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0249250584753181 ; 2 ; -0.1041278 ; 0.03884522 ; -0.07121672 ; 0.015
0.4236042 ; 0.4241862 ; -8.445061E-05 ; -8.642492E-05 ; 3.09171E-06 ; 525 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 5 ; 0.3829696 ; -0.9371033 ; -0.9563997 ; 0.015
0.2110675 ; 0.0004337256 ; -8.978689E-05 ; -9.955674E-05 ; 2.976376E-06 ; 528 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; 6 ; -0.1269771 ; 0.6566071 ; 0.009018611 ; 0.015
0.002006401 ; 0.0018355 ; -3.486663E-05 ; -8.461271E-05 ; 2.426548E-06 ; 495 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.125283567680104 ; 0 ; 0.105 ; -0.29 ; -3.166497E-08 ; 0.015
0.3811841 ; 0.0002379363 ; -4.975765E-05 ; -9.952676E-05 ; 2.30653E-06 ; 495 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0111963708391476 ; 1 ; 0.125953 ; 0.07076409 ; -0.03981845 ; 0.015
