"Instant0","-0.4","-0.4","0.00682980380952358","False","False","274994530.492429","2023-09-18-19-22-10-0492"
"","-0.372413793206215","-0.4","0.010538250207901","False","False","274994530.846558","2023-09-18-19-22-10-0846",""
"","-0.34482758641243","-0.4","0.00984480325132608","False","False","274994531.317057","2023-09-18-19-22-11-0317",""
"","-0.317241379618645","-0.4","0.0329999998211861","False","False","274994531.795831","2023-09-18-19-22-11-0795",""
"","-0.28965517282486","-0.4","0.0646273493766785","False","False","274994532.262575","2023-09-18-19-22-12-0262",""
"","-0.262068966031075","-0.4","0.0929381996393204","False","False","274994532.557689","2023-09-18-19-22-12-0557",""
"","-0.234482759237289","-0.4","0.107862442731857","False","False","274994532.926761","2023-09-18-19-22-12-0926",""
"","-0.206896552443504","-0.4","0.148293599486351","False","False","274994533.366025","2023-09-18-19-22-13-0366",""
"","-0.179310345649719","-0.4","0.201809853315353","False","False","274994533.784394","2023-09-18-19-22-13-0784",""
"","-0.151724138855934","-0.4","0.203829899430275","False","False","274994534.262983","2023-09-18-19-22-14-0262",""
"","-0.124137932062149","-0.4","0.20434245467186","False","False","274994534.54739","2023-09-18-19-22-14-0547",""
"","-0.096551725268364","-0.4","0.153961792588234","False","False","274994534.946969","2023-09-18-19-22-14-0946",""
"","-0.0689655184745789","-0.4","0.0396329984068871","False","False","274994535.419207","2023-09-18-19-22-15-0419",""
"","-0.0413793116807938","-0.4","0.150615155696869","False","False","274994535.866053","2023-09-18-19-22-15-0866",""
"","-0.0137931048870087","-0.4","0.170152351260185","False","False","274994536.332663","2023-09-18-19-22-16-0332",""
"","0.0137931019067764","-0.4","0.138494849205017","False","False","274994536.628479","2023-09-18-19-22-16-0628",""
"","0.0413793087005615","-0.4","0.117239095270634","False","False","274994537.015153","2023-09-18-19-22-17-0015",""
"","0.0689655154943466","-0.4","0.107319749891758","False","False","274994537.477305","2023-09-18-19-22-17-0477",""
"","0.0965517222881317","-0.4","0.0573611967265606","False","False","274994537.920104","2023-09-18-19-22-17-0920",""
"","0.124137929081917","-0.4","0.0458137504756451","False","False","274994538.372327","2023-09-18-19-22-18-0372",""
"","0.151724135875702","-0.4","0.0171411074697971","False","False","274994538.868398","2023-09-18-19-22-18-0868",""
"","0.179310342669487","-0.4","0.0184375531971455","False","False","274994539.155976","2023-09-18-19-22-19-0155",""
"","0.206896549463272","-0.4","0.00713130366057158","False","False","274994539.482797","2023-09-18-19-22-19-0482",""
"","0.234482756257057","-0.4","0.00532230362296104","False","False","274994539.878882","2023-09-18-19-22-19-0878",""
"","0.262068963050842","-0.4","0.00574439251795411","False","False","274994540.176181","2023-09-18-19-22-20-0176",""
"","0.289655169844627","-0.4","0.00559364259243011","False","False","274994540.518891","2023-09-18-19-22-20-0518",""
"","0.317241376638412","-0.4","0.00562380347400904","False","False","274994540.969299","2023-09-18-19-22-20-0969",""
"","0.344827583432198","-0.4","0.00508110737428069","False","False","274994541.433358","2023-09-18-19-22-21-0433",""
"","0.372413790225983","-0.4","0.00628710724413395","False","False","274994541.722975","2023-09-18-19-22-21-0722",""
"","0.399999997019768","-0.4","0.0044479463249445","False","False","274994542.091043","2023-09-18-19-22-22-0091",""
"","0.399999997019768","-0.372413793206215","0.0047796075232327","False","False","274994542.536723","2023-09-18-19-22-22-0536",""
"","0.372413790225983","-0.372413793206215","0.00420675007626414","False","False","274994542.985815","2023-09-18-19-22-22-0985",""
"","0.344827583432198","-0.372413793206215","0.00490019610151649","False","False","274994543.444941","2023-09-18-19-22-23-0444",""
"","0.317241376638412","-0.372413793206215","0.00511125009506941","False","False","274994543.738543","2023-09-18-19-22-23-0738",""
"","0.289655169844627","-0.372413793206215","0.00550319626927376","False","False","274994544.068756","2023-09-18-19-22-24-0068",""
"","0.262068963050842","-0.372413793206215","0.00559364259243011","False","False","274994544.518017","2023-09-18-19-22-24-0518",""
"","0.234482756257057","-0.372413793206215","0.00565394619479775","False","False","274994545.03558","2023-09-18-19-22-25-0035",""
"","0.206896549463272","-0.372413793206215","0.00628710724413395","False","False","274994545.434304","2023-09-18-19-22-25-0434",""
"","0.179310342669487","-0.372413793206215","0.00900060776621103","False","False","274994545.893829","2023-09-18-19-22-25-0893",""
"","0.151724135875702","-0.372413793206215","0.02118119597435","False","False","274994546.191566","2023-09-18-19-22-26-0191",""
"","0.124137929081917","-0.372413793206215","0.028779000043869","False","False","274994546.574175","2023-09-18-19-22-26-0574",""
"","0.0965517222881317","-0.372413793206215","0.028779000043869","False","False","274994547.029988","2023-09-18-19-22-27-0029",""
"","0.0689655154943466","-0.372413793206215","0.0555521957576275","False","False","274994547.496164","2023-09-18-19-22-27-0496",""
"","0.0413793087005615","-0.372413793206215","0.0854911506175995","False","False","274994547.929483","2023-09-18-19-22-27-0929",""
"","0.0137931019067764","-0.372413793206215","0.107560947537422","False","False","274994548.227213","2023-09-18-19-22-28-0227",""
"","-0.0137931048870087","-0.372413793206215","0.149258404970169","False","False","274994548.555454","2023-09-18-19-22-28-0555",""
"","-0.0413793116807938","-0.372413793206215","0.161740496754646","False","False","274994549.002837","2023-09-18-19-22-29-0002",""
"","-0.0689655184745789","-0.372413793206215","0.157670244574547","False","False","274994549.472662","2023-09-18-19-22-29-0472",""
"","-0.096551725268364","-0.372413793206215","0.179438546299934","False","False","274994549.913995","2023-09-18-19-22-29-0913",""
"","-0.124137932062149","-0.372413793206215","0.205005750060081","False","False","274994550.210939","2023-09-18-19-22-30-0210",""
"","-0.151724138855934","-0.372413793206215","0.203980654478073","False","False","274994550.559065","2023-09-18-19-22-30-0559",""
"","-0.179310345649719","-0.372413793206215","0.201990753412247","False","False","274994550.952308","2023-09-18-19-22-30-0952",""
"","-0.206896552443504","-0.372413793206215","0.20379975438118","False","False","274994551.380706","2023-09-18-19-22-31-0380",""
"","-0.234482759237289","-0.372413793206215","0.204764544963837","False","False","274994551.683516","2023-09-18-19-22-31-0683",""
"","-0.262068966031075","-0.372413793206215","0.166142404079437","False","False","274994552.026077","2023-09-18-19-22-32-0026",""
"","-0.28965517282486","-0.372413793206215","0.12905789911747","False","False","274994552.488872","2023-09-18-19-22-32-0488",""
"","-0.317241379618645","-0.372413793206215","0.0742753446102142","False","False","274994552.945056","2023-09-18-19-22-32-0945",""
"","-0.34482758641243","-0.372413793206215","0.0397536084055901","False","False","274994553.232735","2023-09-18-19-22-33-0232",""
"","-0.372413793206215","-0.372413793206215","0.0363164991140366","False","False","274994553.616287","2023-09-18-19-22-33-0616",""
"","-0.4","-0.372413793206215","0.0110508035868406","False","False","274994554.078048","2023-09-18-19-22-34-0078",""
"","-0.4","-0.34482758641243","0.0295930542051792","False","False","274994554.492594","2023-09-18-19-22-34-0492",""
"","-0.372413793206215","-0.34482758641243","0.0197340007871389","False","False","274994554.982476","2023-09-18-19-22-34-0982",""
"","-0.34482758641243","-0.34482758641243","0.00550319626927376","False","False","274994555.264246","2023-09-18-19-22-35-0264",""
"","-0.317241379618645","-0.34482758641243","0.0499443039298058","False","False","274994555.652504","2023-09-18-19-22-35-0652",""
"","-0.28965517282486","-0.34482758641243","0.0685769990086555","False","False","274994556.095175","2023-09-18-19-22-36-0095",""
"","-0.262068966031075","-0.34482758641243","0.142293751239777","False","False","274994556.506772","2023-09-18-19-22-36-0506",""
"","-0.234482759237289","-0.34482758641243","0.146032348275185","False","False","274994556.97515","2023-09-18-19-22-36-0975",""
"","-0.206896552443504","-0.34482758641243","0.167227804660797","False","False","274994557.259267","2023-09-18-19-22-37-0259",""
"","-0.179310345649719","-0.34482758641243","0.199699357151985","False","False","274994557.586926","2023-09-18-19-22-37-0586",""
"","-0.151724138855934","-0.34482758641243","0.20114654302597","False","False","274994557.976537","2023-09-18-19-22-37-0976",""
"","-0.124137932062149","-0.34482758641243","0.200905352830887","False","False","274994558.271743","2023-09-18-19-22-38-0271",""
"","-0.096551725268364","-0.34482758641243","0.203648999333382","False","False","274994558.61827","2023-09-18-19-22-38-0618",""
"","-0.0689655184745789","-0.34482758641243","0.20467409491539","False","False","274994559.075257","2023-09-18-19-22-39-0075",""
"","-0.0413793116807938","-0.34482758641243","0.186071544885635","False","False","274994559.550586","2023-09-18-19-22-39-0550",""
"","-0.0137931048870087","-0.34482758641243","0.205307245254517","False","False","274994559.838212","2023-09-18-19-22-39-0838",""
"","0.0137931019067764","-0.34482758641243","0.127067998051643","False","False","274994560.13976","2023-09-18-19-22-40-0139",""
"","0.0413793087005615","-0.34482758641243","0.168011695146561","False","False","274994560.600289","2023-09-18-19-22-40-0600",""
"","0.0689655154943466","-0.34482758641243","0.137590348720551","False","False","274994561.081159","2023-09-18-19-22-41-0081",""
"","0.0965517222881317","-0.34482758641243","0.110575944185257","False","False","274994561.544564","2023-09-18-19-22-41-0544",""
"","0.124137929081917","-0.34482758641243","0.0620344467461109","False","False","274994562.031338","2023-09-18-19-22-42-0031",""
"","0.151724135875702","-0.34482758641243","0.0426781438291073","False","False","274994562.326368","2023-09-18-19-22-42-0326",""
"","0.179310342669487","-0.34482758641243","0.0398741960525513","False","False","274994562.710282","2023-09-18-19-22-42-0710",""
"","0.206896549463272","-0.34482758641243","0.0248594991862774","False","False","274994563.163293","2023-09-18-19-22-43-0163",""
"","0.234482756257057","-0.34482758641243","0.0103874998167157","False","False","274994563.60151","2023-09-18-19-22-43-0601",""
"","0.262068963050842","-0.34482758641243","0.00788505375385284","False","False","274994564.065183","2023-09-18-19-22-44-0065",""
"","0.289655169844627","-0.34482758641243","0.00535244634374976","False","False","274994564.374385","2023-09-18-19-22-44-0374",""
"","0.317241376638412","-0.34482758641243","0.0052620000205934","False","False","274994564.761567","2023-09-18-19-22-44-0761",""
"","0.344827583432198","-0.34482758641243","0.00471930345520377","False","False","274994565.186291","2023-09-18-19-22-45-0186",""
"","0.372413790225983","-0.34482758641243","0.00480974977836013","False","False","274994565.606068","2023-09-18-19-22-45-0606",""
"","0.399999997019768","-0.34482758641243","0.00483989249914885","False","False","274994566.06168","2023-09-18-19-22-46-0061",""
"","0.399999997019768","-0.317241379618645","0.00553335715085268","False","False","274994566.344857","2023-09-18-19-22-46-0344",""
"","0.372413790225983","-0.317241379618645","0.00493035744875669","False","False","274994566.689313","2023-09-18-19-22-46-0689",""
"","0.344827583432198","-0.317241379618645","0.00496050016954541","False","False","274994567.124635","2023-09-18-19-22-47-0124",""
"","0.317241376638412","-0.317241379618645","0.00598560739308596","False","False","274994567.566694","2023-09-18-19-22-47-0566",""
"","0.289655169844627","-0.317241379618645","0.00474944617599249","False","False","274994568.003315","2023-09-18-19-22-48-0003",""
"","0.262068963050842","-0.317241379618645","0.00577455386519432","False","False","274994568.302176","2023-09-18-19-22-48-0302",""
"","0.234482756257057","-0.317241379618645","0.00676950020715594","False","False","274994568.692959","2023-09-18-19-22-48-0692",""
"","0.206896549463272","-0.317241379618645","0.00776444654911757","False","False","274994569.118715","2023-09-18-19-22-49-0118",""
"","0.179310342669487","-0.317241379618645","0.0212716422975063","False","False","274994569.530195","2023-09-18-19-22-49-0530",""
"","0.151724135875702","-0.317241379618645","0.0322763919830322","False","False","274994569.82242","2023-09-18-19-22-49-0822",""
"","0.124137929081917","-0.317241379618645","0.0359848588705063","False","False","274994570.173744","2023-09-18-19-22-50-0173",""
"","0.0965517222881317","-0.317241379618645","0.0429796427488327","False","False","274994570.612711","2023-09-18-19-22-50-0612",""
"","0.0689655154943466","-0.317241379618645","0.0878126993775368","False","False","274994571.093928","2023-09-18-19-22-51-0093",""
"","0.0413793087005615","-0.317241379618645","0.102375149726868","False","False","274994571.545459","2023-09-18-19-22-51-0545",""
"","0.0137931019067764","-0.317241379618645","0.114947699010372","False","False","274994572.017537","2023-09-18-19-22-52-0017",""
"","-0.0137931048870087","-0.317241379618645","0.0635721012949944","False","False","274994572.30411","2023-09-18-19-22-52-0304",""
"","-0.0413793116807938","-0.317241379618645","0.187036350369453","False","False","274994572.678754","2023-09-18-19-22-52-0678",""
"","-0.0689655184745789","-0.317241379618645","0.200845047831535","False","False","274994573.109868","2023-09-18-19-22-53-0109",""
"","-0.096551725268364","-0.317241379618645","0.204734399914742","False","False","274994573.502953","2023-09-18-19-22-53-0502",""
"","-0.124137932062149","-0.317241379618645","0.20304599404335","False","False","274994573.808963","2023-09-18-19-22-53-0808",""
"","-0.151724138855934","-0.317241379618645","0.200603857636452","False","False","274994574.222641","2023-09-18-19-22-54-0222",""
"","-0.179310345649719","-0.317241379618645","0.1991868019104","False","False","274994574.64517","2023-09-18-19-22-54-0645",""
"","-0.206896552443504","-0.317241379618645","0.200121447443962","False","False","274994575.050535","2023-09-18-19-22-55-0050",""
"","-0.234482759237289","-0.317241379618645","0.202834948897362","False","False","274994575.481362","2023-09-18-19-22-55-0481",""
"","-0.262068966031075","-0.317241379618645","0.167619749903679","False","False","274994575.788334","2023-09-18-19-22-55-0788",""
