Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.05407098 ; 0.05561712 ; -9.460958E-05 ; -9.118248E-05 ; 1.592676E-05 ; 333 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0 ; -0.07000002 ; 0.21 ; -0.2 ; 1.6E-05
0.001985166 ; -9.212708E-05 ; -9.557212E-05 ; -9.570253E-05 ; 4.053834E-06 ; 333 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 1 ; 0.07559033 ; -0.09489711 ; -0.01816292 ; 1.6E-05
0.001998878 ; 0.0008129327 ; -9.702579E-05 ; -9.729207E-05 ; 4.538735E-06 ; 133 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 4 ; 0.02416249 ; 0.09652662 ; 0.09508049 ; 1.6E-05
0.001988513 ; -0.0001846621 ; -9.576105E-05 ; -9.564464E-05 ; 3.57185E-06 ; 330 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 3 ; 0.03717232 ; 0.1 ; -0.009919029 ; 1.6E-05
0.1950798 ; -0.0003133625 ; -0.0001415106 ; -0.0001044213 ; 2.620677E-06 ; 330 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 2 ; 0.0695779 ; -0.06265903 ; 0.04236323 ; 1.6E-05
0.5094792 ; 0.5077884 ; -9.15968E-05 ; -9.31752E-05 ; 2.004105E-06 ; 999 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 5 ; -0.619853 ; -0.4889834 ; 0.02600045 ; 1.6E-05
0.4083295 ; 0.409276 ; -9.60113E-05 ; -9.044031E-05 ; 2.273275E-06 ; 996 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 6 ; 0.09717593 ; 0.7940954 ; 0.01360615 ; 1.6E-05
0.0187101 ; -0.001469009 ; -4.7278E-05 ; -9.641385E-05 ; 6.123846E-06 ; 365 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0 ; -0.205 ; -0.09000001 ; 0.09999999 ; 1.6E-05
0.00199095 ; 0.00196309 ; -4.813212E-05 ; -9.612038E-05 ; 2.025422E-06 ; 365 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 1 ; 0.03675053 ; 0.09842149 ; 0.02026588 ; 1.6E-05
