"Instant0","-0.4","-0.4","0.00426705367863178","False","False","275849231.242627","2023-09-28-16-47-11-0242"
"","-0.3836734700948","-0.4","0.00351330358535051","False","False","275849231.563627","2023-09-28-16-47-11-0563",""
"","-0.3673469401896","-0.4","0.00432735728099942","False","False","275849231.882047","2023-09-28-16-47-11-0882",""
"","-0.3510204102844","-0.4","0.00381480366922915","False","False","275849232.196709","2023-09-28-16-47-12-0196",""
"","-0.3346938803792","-0.4","0.00360374990850687","False","False","275849232.49701","2023-09-28-16-47-12-0497",""
"","-0.318367350474","-0.4","0.0042971963994205","False","False","275849232.822004","2023-09-28-16-47-12-0822",""
"","-0.3020408205688","-0.4","0.00363389262929559","False","False","275849233.135402","2023-09-28-16-47-13-0135",""
"","-0.2857142906636","-0.4","0.00351330358535051","False","False","275849233.456648","2023-09-28-16-47-13-0456",""
"","-0.2693877607584","-0.4","0.00426705367863178","False","False","275849233.768308","2023-09-28-16-47-13-0768",""
"","-0.2530612308532","-0.4","0.00369419623166323","False","False","275849234.08676","2023-09-28-16-47-14-0086",""
"","-0.236734700948","-0.4","0.00420675007626414","False","False","275849234.392092","2023-09-28-16-47-14-0392",""
"","-0.2204081710428","-0.4","0.00378464255481958","False","False","275849234.713966","2023-09-28-16-47-14-0713",""
"","-0.2040816411376","-0.4","0.00420675007626414","False","False","275849235.077676","2023-09-28-16-47-15-0077",""
"","-0.1877551112324","-0.4","0.00438764272257686","False","False","275849235.369932","2023-09-28-16-47-15-0369",""
"","-0.1714285813272","-0.4","0.00420675007626414","False","False","275849235.674745","2023-09-28-16-47-15-0674",""
"","-0.155102051422","-0.4","0.00348314270377159","False","False","275849235.98847","2023-09-28-16-47-15-0988",""
"","-0.1387755215168","-0.4","0.00354344630613923","False","False","275849236.261977","2023-09-28-16-47-16-0261",""
"","-0.1224489916116","-0.4","0.00450824992731214","False","False","275849236.534175","2023-09-28-16-47-16-0534",""
"","-0.1061224617064","-0.4","0.00345299998298287","False","False","275849236.821448","2023-09-28-16-47-16-0821",""
"","-0.0897959318011999","-0.4","0.00360374990850687","False","False","275849237.14243","2023-09-28-16-47-17-0142",""
"","-0.0734694018959999","-0.4","0.00366405374370515","False","False","275849237.46402","2023-09-28-16-47-17-0464",""
"","-0.0571428719907999","-0.4","0.00378464255481958","False","False","275849237.777873","2023-09-28-16-47-17-0777",""
"","-0.0408163420855999","-0.4","0.0042971963994205","False","False","275849238.087976","2023-09-28-16-47-18-0087",""
"","-0.0244898121803999","-0.4","0.00423689279705286","False","False","275849238.392276","2023-09-28-16-47-18-0392",""
"","-0.00816328227519991","-0.4","0.00348314270377159","False","False","275849238.691086","2023-09-28-16-47-18-0691",""
"","0.00816324763000009","-0.4","0.0035736074205488","False","False","275849238.999186","2023-09-28-16-47-18-0999",""
"","0.0244897775352001","-0.4","0.00423689279705286","False","False","275849239.305188","2023-09-28-16-47-19-0305",""
"","0.0408163074404001","-0.4","0.00375450006686151","False","False","275849239.619392","2023-09-28-16-47-19-0619",""
"","0.0571428373456001","-0.4","0.00387510727159679","False","False","275849239.924376","2023-09-28-16-47-19-0924",""
"","0.0734693672508001","-0.4","0.00384494639001787","False","False","275849240.237635","2023-09-28-16-47-20-0237",""
"","0.0897958971560001","-0.4","0.00387510727159679","False","False","275849240.532655","2023-09-28-16-47-20-0532",""
"","0.1061224270612","-0.4","0.00462885713204741","False","False","275849240.828237","2023-09-28-16-47-20-0828",""
"","0.1224489569664","-0.4","0.00342285726219416","False","False","275849241.111046","2023-09-28-16-47-21-0111",""
"","0.1387754868716","-0.4","0.00336255365982652","False","False","275849241.412821","2023-09-28-16-47-21-0412",""
"","0.1551020167768","-0.4","0.00447810720652342","False","False","275849241.732202","2023-09-28-16-47-21-0732",""
"","0.171428546682","-0.4","0.00348314270377159","False","False","275849242.038265","2023-09-28-16-47-22-0038",""
"","0.1877550765872","-0.4","0.0035736074205488","False","False","275849242.315338","2023-09-28-16-47-22-0315",""
"","0.2040816064924","-0.4","0.00471930345520377","False","False","275849242.597472","2023-09-28-16-47-22-0597",""
"","0.2204081363976","-0.4","0.00420675007626414","False","False","275849242.887481","2023-09-28-16-47-22-0887",""
"","0.2367346663028","-0.4","0.00426705367863178","False","False","275849243.203376","2023-09-28-16-47-23-0203",""
"","0.253061196208","-0.4","0.00354344630613923","False","False","275849243.530035","2023-09-28-16-47-23-0530",""
"","0.2693877261132","-0.4","0.00408614287152886","False","False","275849243.844042","2023-09-28-16-47-23-0844",""
"","0.2857142560184","-0.4","0.00363389262929559","False","False","275849244.154015","2023-09-28-16-47-24-0154",""
"","0.3020407859236","-0.4","0.00345299998298287","False","False","275849244.439708","2023-09-28-16-47-24-0439",""
"","0.3183673158288","-0.4","0.00396555382758379","False","False","275849244.752089","2023-09-28-16-47-24-0752",""
"","0.334693845734","-0.4","0.0035736074205488","False","False","275849245.066244","2023-09-28-16-47-25-0066",""
"","0.3510203756392","-0.4","0.00441780360415578","False","False","275849245.378229","2023-09-28-16-47-25-0378",""
"","0.3673469055444","-0.4","0.0042971963994205","False","False","275849245.682832","2023-09-28-16-47-25-0682",""
"","0.3836734354496","-0.4","0.00360374990850687","False","False","275849245.995067","2023-09-28-16-47-25-0995",""
"","0.3999999653548","-0.4","0.00327210733667016","False","False","275849246.308385","2023-09-28-16-47-26-0308",""
"","0.3999999653548","-0.3836734700948","0.00330225005745888","False","False","275849246.610547","2023-09-28-16-47-26-0610",""
"","0.3836734354496","-0.3836734700948","0.00354344630613923","False","False","275849246.907082","2023-09-28-16-47-26-0907",""
"","0.3673469055444","-0.3836734700948","0.00420675007626414","False","False","275849247.220142","2023-09-28-16-47-27-0220",""
"","0.3510203756392","-0.3836734700948","0.00354344630613923","False","False","275849247.520164","2023-09-28-16-47-27-0520",""
"","0.334693845734","-0.3836734700948","0.00360374990850687","False","False","275849247.825697","2023-09-28-16-47-27-0825",""
"","0.3183673158288","-0.3836734700948","0.00423689279705286","False","False","275849248.129678","2023-09-28-16-47-28-0129",""
"","0.3020407859236","-0.3836734700948","0.00417660735547543","False","False","275849248.440076","2023-09-28-16-47-28-0440",""
"","0.2857142560184","-0.3836734700948","0.00408614287152886","False","False","275849248.753729","2023-09-28-16-47-28-0753",""
"","0.2693877261132","-0.3836734700948","0.00378464255481958","False","False","275849249.061254","2023-09-28-16-47-29-0061",""
"","0.253061196208","-0.3836734700948","0.00384494639001787","False","False","275849249.381539","2023-09-28-16-47-29-0381",""
"","0.2367346663028","-0.3836734700948","0.00399569654837251","False","False","275849249.689313","2023-09-28-16-47-29-0689",""
"","0.2204081363976","-0.3836734700948","0.00375450006686151","False","False","275849249.99804","2023-09-28-16-47-29-0998",""
"","0.2040816064924","-0.3836734700948","0.00417660735547543","False","False","275849250.309024","2023-09-28-16-47-30-0309",""
"","0.1877550765872","-0.3836734700948","0.00447810720652342","False","False","275849250.609938","2023-09-28-16-47-30-0609",""
"","0.171428546682","-0.3836734700948","0.0035736074205488","False","False","275849250.926565","2023-09-28-16-47-30-0926",""
"","0.1551020167768","-0.3836734700948","0.00447810720652342","False","False","275849251.234858","2023-09-28-16-47-31-0234",""
"","0.1387754868716","-0.3836734700948","0.00417660735547543","False","False","275849251.544181","2023-09-28-16-47-31-0544",""
"","0.1224489569664","-0.3836734700948","0.00363389262929559","False","False","275849251.837328","2023-09-28-16-47-31-0837",""
"","0.1061224270612","-0.3836734700948","0.00375450006686151","False","False","275849252.142051","2023-09-28-16-47-32-0142",""
"","0.0897958971560001","-0.3836734700948","0.0047796075232327","False","False","275849252.427716","2023-09-28-16-47-32-0427",""
"","0.0734693672508001","-0.3836734700948","0.00366405374370515","False","False","275849252.744146","2023-09-28-16-47-32-0744",""
"","0.0571428373456001","-0.3836734700948","0.00390524999238551","False","False","275849253.039625","2023-09-28-16-47-33-0039",""
"","0.0408163074404001","-0.3836734700948","0.00366405374370515","False","False","275849253.353921","2023-09-28-16-47-33-0353",""
"","0.0244897775352001","-0.3836734700948","0.00384494639001787","False","False","275849253.671378","2023-09-28-16-47-33-0671",""
"","0.00816324763000009","-0.3836734700948","0.00378464255481958","False","False","275849253.970212","2023-09-28-16-47-33-0970",""
"","-0.00816328227519991","-0.3836734700948","0.00384494639001787","False","False","275849254.289295","2023-09-28-16-47-34-0289",""
"","-0.0244898121803999","-0.3836734700948","0.00405600015074015","False","False","275849254.601835","2023-09-28-16-47-34-0601",""
"","-0.0408163420855999","-0.3836734700948","0.00408614287152886","False","False","275849254.934639","2023-09-28-16-47-34-0934",""
"","-0.0571428719907999","-0.3836734700948","0.0044479463249445","False","False","275849255.213774","2023-09-28-16-47-35-0213",""
"","-0.0734694018959999","-0.3836734700948","0.00435750000178814","False","False","275849255.50977","2023-09-28-16-47-35-0509",""
"","-0.0897959318011999","-0.3836734700948","0.00399569654837251","False","False","275849255.801315","2023-09-28-16-47-35-0801",""
"","-0.1061224617064","-0.3836734700948","0.00447810720652342","False","False","275849256.117573","2023-09-28-16-47-36-0117",""
"","-0.1224489916116","-0.3836734700948","0.00339269638061523","False","False","275849256.420547","2023-09-28-16-47-36-0420",""
"","-0.1387755215168","-0.3836734700948","0.00363389262929559","False","False","275849256.732412","2023-09-28-16-47-36-0732",""
