-3; -3
-3; -3
-3; -3
-3; -3
-3; -3
-4; -3
-3.90000009536743; -3
-3.79999995231628; -3
-3.70000004768372; -3
-3.59999990463257; -3
-3.5; -3
-3.40000009536743; -3
-3.29999995231628; -3
-3.20000004768372; -3
-3.09999990463257; -3
-3; -3
-2.90000009536743; -3
-2.79999995231628; -3
-2.70000004768372; -3
-2.59999990463257; -3
-2.5; -3
-2.40000009536743; -3
-2.29999995231628; -3
-2.20000004768372; -3
-2.09999990463257; -3
-2; -3
-1.89999997615814; -3
-1.79999995231628; -3
-1.69999992847443; -3
-1.59999990463257; -3
-1.5; -3
-1.39999997615814; -3
-1.29999995231628; -3
-1.19999992847443; -3
-1.09999990463257; -3
-1.09999990463257; -4
-1.09999990463257; -3.90000009536743
-1.09999990463257; -3.79999995231628
-1.09999990463257; -3.70000004768372
-1.09999990463257; -3.59999990463257
-1.09999990463257; -3.5
-1.09999990463257; -3.40000009536743
-1.09999990463257; -3.29999995231628
-1.09999990463257; -3.20000004768372
-1.09999990463257; -3.09999990463257
-1.09999990463257; -3
-1.09999990463257; -2.90000009536743
-1.09999990463257; -2.79999995231628
-1.09999990463257; -2.70000004768372
-1.09999990463257; -2.59999990463257
-1.09999990463257; -2.5
-1.09999990463257; -2.40000009536743
-1.09999990463257; -2.29999995231628
-1.09999990463257; -2.20000004768372
-1.09999990463257; -2.09999990463257
-1.09999990463257; -2
-1.09999990463257; -1.89999997615814
-1.09999990463257; -1.79999995231628
-1.09999990463257; -1.69999992847443
-1.09999990463257; -1.59999990463257
-1.09999990463257; -1.5
-1.09999990463257; -1.39999997615814
-1.09999990463257; -1.29999995231628
-1.09999990463257; -1.19999992847443
-1.09999990463257; -1.09999990463257
-1.09999990463257; -1.09999990463257
