-1.28460335731506; -2.57191181182861
-2.73029232025146; -2.70604634284973
-2.70349764823914; -2.58779835700989
-1.83638679981232; -2.42919731140137
-2.24384880065918; -3.47233724594116
-3.57090258598328; -1.44173836708069
-3.82207441329956; -2.03567886352539
-2.82248663902283; -1.49630784988403
-3.61713147163391; -1.93609321117401
-2.50423717498779; -2.06865072250366
-1.28460335731506; -2.57191181182861
-2.24328541755676; -2.66086077690125
-1; -2.564781665802
-1.64475107192993; -2.47876238822937
-1.79379296302795; -3.04987835884094
-1.25898051261902; -2.58457779884338
-1.88867568969727; -2.44425582885742
-1.23092782497406; -2.60945272445679
-1; -2.97138071060181
-1.53470015525818; -2.4687135219574
-1.2333105802536; -2.6439061164856
-1; -3.12255644798279
-1; -2.57766532897949
-1.53514218330383; -2.60341024398804
-1; -2.51868605613709
-1; -3.87160062789917
-1; -3.17775201797485
-1; -4
-1; -4
-1; -3.62112712860107
-1.11243581771851; -2.81356596946716
-1; -3.56882953643799
-1; -3.0636990070343
-1.22739660739899; -2.87188410758972
-1; -2.24970030784607
-1; -3.23163938522339
-1; -3.66172075271606
-1; -4
-1; -2.71688532829285
-1; -3.04117226600647
-1; -2.24970030784607
