-1.99568057060242; -3.57727813720703
-3.6234450340271; -2.43170714378357
-3.4946973323822; -3.21222186088562
-1.82677495479584; -2.46123170852661
-3.47904658317566; -1.71624827384949
-3.29623460769653; -3.22803568840027
-2.48318934440613; -3.03930044174194
-2.85709118843079; -3.21926617622375
-2.4476466178894; -3.89404344558716
-1.55758786201477; -2.26840949058533
-3.7296621799469; -1.88454365730286
-1.55145418643951; -2.38008832931519
-3.7296621799469; -1.88454365730286
-3.86755847930908; -1.86653625965118
-3.55671620368958; -1.28136169910431
-3.55671620368958; -1.28136169910431
-1.92223083972931; -2.450758934021
-3.44086456298828; -3.87547016143799
-3.07540106773376; -2.2505190372467
-1.53680455684662; -3.98813533782959
-2.39283394813538; -1.58444654941559
-3.55264282226563; -1.84547579288483
-3.84697294235229; -1.65507125854492
-3.55264282226563; -1.84547579288483
-2.12063074111938; -3.65447092056274
-3.2501175403595; -1.68271505832672
-3.2501175403595; -1.68271505832672
-3.13118-3.96389937400818; -1.60657203197479
-3.6234450340271; -2.431707143-2.68246150016785; -2.45951128005981
-3.56906056404114; -3.86650490760803
-2.50120949745178; -3.97314119338989
-2.18632221221924; -2.45225977897644
-1.51348626613617; -3.9613094329834
-3.84761595726013; -2.73890161514282
-1.88025307655334; -2.11460900306702
-1.88025307655334; -2.11460900306702
-2.03757071495056; -3.8963828086853
-1.75492322444916; -2.84627890586853
-2.80758833885193; -3.54342079162598
-1.88025307655334; -2.11460900306702
