"Instant0","-0.4","-0.4","0.00535244634374976","False","False","276464702.481682","2023-10-05-19-45-02-0481"
"","-0.372413793206215","-0.4","0.00471930345520377","False","False","276464702.781423","2023-10-05-19-45-02-0781",""
"","-0.34482758641243","-0.4","0.00535244634374976","False","False","276464703.113919","2023-10-05-19-45-03-0113",""
"","-0.317241379618645","-0.4","0.00471930345520377","False","False","276464703.417947","2023-10-05-19-45-03-0417",""
"","-0.28965517282486","-0.4","0.00468914257362485","False","False","276464703.73686","2023-10-05-19-45-03-0736",""
"","-0.262068966031075","-0.4","0.00493035744875669","False","False","276464704.050804","2023-10-05-19-45-04-0050",""
"","-0.234482759237289","-0.4","0.00462885713204741","False","False","276464704.372052","2023-10-05-19-45-04-0372",""
"","-0.206896552443504","-0.4","0.00550319626927376","False","False","276464704.691463","2023-10-05-19-45-04-0691",""
"","-0.179310345649719","-0.4","0.00535244634374976","False","False","276464705.02545","2023-10-05-19-45-05-0025",""
"","-0.151724138855934","-0.4","0.00435750000178814","False","False","276464705.358104","2023-10-05-19-45-05-0358",""
"","-0.124137932062149","-0.4","0.0052620000205934","False","False","276464705.713328","2023-10-05-19-45-05-0713",""
"","-0.096551725268364","-0.4","0.00490019610151649","False","False","276464706.040317","2023-10-05-19-45-06-0040",""
"Instant0","-0.4","-0.4","0.00453839264810085","False","False","276470320.69837","2023-10-05-21-18-40-0698"
"","-0.372413793206215","-0.4","0.00493035744875669","False","False","276470321.042309","2023-10-05-21-18-41-0042",""
"","-0.34482758641243","-0.4","0.00381480366922915","False","False","276470321.363351","2023-10-05-21-18-41-0363",""
"","-0.4","-0.4","0.00505094649270177","False","False","276481380.861091","2023-10-06-00-23-00-0861",""
"","-0.372413793206215","-0.4","0.00511125009506941","False","False","276481381.211962","2023-10-06-00-23-01-0211",""
"","-0.34482758641243","-0.4","0.00435750000178814","False","False","276481381.555376","2023-10-06-00-23-01-0555",""
"","-0.317241379618645","-0.4","0.00511125009506941","False","False","276481381.884478","2023-10-06-00-23-01-0884",""
"","-0.28965517282486","-0.4","0.0054127499461174","False","False","276481382.206164","2023-10-06-00-23-02-0206",""
"","-0.262068966031075","-0.4","0.00505094649270177","False","False","276481382.532708","2023-10-06-00-23-02-0532",""
"","-0.234482759237289","-0.4","0.00468914257362485","False","False","276481382.841612","2023-10-06-00-23-02-0841",""
"","-0.206896552443504","-0.4","0.00399569654837251","False","False","276481383.164013","2023-10-06-00-23-03-0164",""
"","-0.179310345649719","-0.4","0.00420675007626414","False","False","276481383.486403","2023-10-06-00-23-03-0486",""
"","-0.151724138855934","-0.4","0.00402585742995143","False","False","276481383.83482","2023-10-06-00-23-03-0834",""
"","-0.124137932062149","-0.4","0.00474944617599249","False","False","276481384.166842","2023-10-06-00-23-04-0166",""
"","-0.096551725268364","-0.4","0.00490019610151649","False","False","276481384.500831","2023-10-06-00-23-04-0500",""
"","-0.0689655184745789","-0.4","0.0044479463249445","False","False","276481384.846354","2023-10-06-00-23-04-0846",""
