Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_MaxVal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_FotodiodoFinal ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos_Real ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Tam_Haz_Muestra ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Cdespla ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_TipoBusca ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Valores ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Listado_Controlables_Nombres ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_X_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Y_Pos ; Ta_ThermSoft.Simulacion.Buscador.InstanciaEjecutora+Resultados_Distancia_Recorrida ; Buscador_System.Int32 ; Sim_Tilt_X_System.Single ; Sim_Tilt_Y_System.Single ; L2FocusBackSlash_System.Single ; BackSlash_System.Double
Maximo valor registrado ; Valor fotodiodo ; Posición final sobre la muestra X ; Posicion final sobre la muestra Y ; Tamaño del haz sobre la muestra ; Cantidad de desplazamientos ; Tipo de buscador ; Listado de valores de los controlables ; Listado de nombres de los controlables ; Posición seteada para la alineación X ; Posición seteada para la alineación Y ; Contine la distancia recorrida por el algoritmo. ; Numeric value ; Numeric value ; Numeric value ; Numeric value ; Numeric value
0.02155187 ; 0.02076159 ; -7.936227E-05 ; -7.720455E-05 ; 2.536119E-06 ; 1147 ; Integral ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00418008373614032 ; 0 ; 0.3149999 ; -0.01000004 ; -0.775 ; 0.07
0.7913769 ; 0.0007196915 ; -9.762445E-05 ; -9.935196E-05 ; 3.42772E-06 ; 1147 ; Bayesiano ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0961945405349407 ; 1 ; -0.01882286 ; 0.4850489 ; -0.2256051 ; 0.07
0.2649258 ; -0.001612009 ; -9.762118E-05 ; -8.422035E-05 ; 2.67596E-06 ; 158 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.2 ; -0.2 ; 0.00430653420109885 ; 4 ; 0.0204501 ; 0.04784334 ; 0.1244319 ; 0.07
0.1002252 ; 0.09862067 ; -9.950573E-05 ; -9.955678E-05 ; 3.255748E-06 ; 1150 ; ParticleSwarm ; 0 ; 0 ; -0.2 ; -0.2 ; 0.0169463431662 ; 3 ; 0.5 ; -0.5 ; -0.03318471 ; 0.07
0.8146257 ; 0.03623606 ; -0.0004881302 ; -0.0002565178 ; 2.031842E-06 ; 1136 ; RandomSearch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.141579362420248 ; 2 ; -0.08178259 ; -0.4471616 ; -0.3293567 ; 0.07
0.2017043 ; 0.2622205 ; -9.960716E-05 ; -2.686076E-05 ; 2.188765E-06 ; 1146 ; BigBung_BigCrunch ; 0 ; 0 ; -0.2 ; -0.2 ; 0.131507212946197 ; 5 ; -0.3131342 ; 0.336421 ; -0.2963597 ; 0.07
0.3955779 ; -0.001628847 ; -7.970772E-05 ; -8.147492E-05 ; 2.168401E-06 ; 1146 ; Fireworks ; 0 ; 0 ; -0.2 ; -0.2 ; 0.119420810550015 ; 6 ; 0.7545979 ; 0.3990472 ; 0.3188931 ; 0.07
0.001962617 ; -0.0001840138 ; -1.833045E-05 ; -6.817201E-05 ; 2.139234E-06 ; 1068 ; Integral ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00412945640164857 ; 0 ; 0.02499996 ; 0.11 ; 0.355 ; 0.07
0.7393273 ; 0.0002577848 ; -4.773991E-05 ; -0.0001294187 ; 2.343009E-06 ; 1068 ; Bayesiano ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.104900088249521 ; 1 ; -0.3244408 ; 0.4775638 ; 0.2121074 ; 0.07
0.05119771 ; -0.001758042 ; -4.769518E-05 ; -5.715484E-05 ; 4.031612E-06 ; 153 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.00709094451581799 ; 4 ; 0.1914898 ; 0.4161482 ; -0.5 ; 0.07
0.04245921 ; 0.04151523 ; -4.93577E-05 ; -9.993938E-05 ; 2.082741E-06 ; 1070 ; ParticleSwarm ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.0191550431830461 ; 3 ; -0.5 ; 0.5 ; 0.5 ; 0.07
0.6030102 ; -0.001165272 ; 0.0002718727 ; -0.0002065682 ; 2.585589E-06 ; 1061 ; RandomSearch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.146389096547667 ; 2 ; 0.09635627 ; 0.1854498 ; -0.4929198 ; 0.07
0.9359928 ; 0.9350795 ; 5.516454E-05 ; 6.113304E-06 ; 2.692046E-06 ; 1068 ; BigBung_BigCrunch ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.105613277664276 ; 5 ; 0.8691965 ; -0.1201003 ; -0.743707 ; 0.07
0.5032816 ; 0.8169515 ; -6.280849E-06 ; -5.777159E-05 ; 2.224492E-06 ; 1068 ; Fireworks ; 0 ; 0 ; -0.0999999985098839 ; -0.2 ; 0.113592797411498 ; 6 ; -0.4249184 ; -0.01601836 ; -0.1977654 ; 0.07
0.001971955 ; 0.0005354746 ; 1.443657E-08 ; -1.026115E-05 ; 2.621002E-06 ; 1326 ; Integral ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.00420367706717846 ; 0 ; -0.3000001 ; -0.49 ; -0.15 ; 0.07
0.9624588 ; 0.0006866579 ; 9.060808E-05 ; -8.864855E-06 ; 3.025076E-06 ; 1326 ; Bayesiano ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.113837791269834 ; 1 ; 0.04148677 ; 0.4927635 ; -0.4247151 ; 0.07
0.6788405 ; 0.6759163 ; 9.35732E-07 ; -9.992026E-05 ; 2.01591E-06 ; 207 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.00376831954545964 ; 4 ; 0.120272 ; 0.5 ; 0.4767723 ; 0.07
0.9799969 ; 0.01339926 ; 4.283846E-05 ; -9.912271E-05 ; 2.373917E-06 ; 1330 ; ParticleSwarm ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.185033047853607 ; 3 ; 0.009522035 ; 0.5 ; -0.5 ; 0.07
0.6989368 ; 0.001393833 ; -0.0001644137 ; 3.084687E-05 ; 2.15062E-06 ; 1317 ; RandomSearch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.167755178749816 ; 2 ; 0.1868298 ; 0.4149863 ; -0.3915876 ; 0.07
0.9898446 ; 0.9902291 ; -7.022422E-07 ; -9.887654E-05 ; 2.561316E-06 ; 1326 ; BigBung_BigCrunch ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.143159577548298 ; 5 ; -0.5467074 ; -0.9801003 ; -0.786337 ; 0.07
0.4241157 ; 0.04974987 ; 0.0001002848 ; -9.6706E-05 ; 2.1258E-06 ; 1326 ; Fireworks ; 0 ; 0 ; 2.9802322276673E-09 ; -0.2 ; 0.130387277013023 ; 6 ; 0.02106587 ; -0.9709621 ; 0.574844 ; 0.07
0.004900785 ; 0.001405638 ; 9.004898E-05 ; -5.527991E-05 ; 2.680388E-06 ; 1109 ; Integral ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.00450008091684778 ; 0 ; 0.215 ; 0.54 ; -0.375 ; 0.07
0.6738966 ; 0.03044883 ; 7.653585E-05 ; -6.896583E-05 ; 2.413462E-06 ; 1109 ; Bayesiano ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.130376174426179 ; 1 ; 0.3473825 ; 0.3625615 ; -0.2578306 ; 0.07
0.6270855 ; 0.00173129 ; 6.345912E-05 ; -9.760959E-05 ; 2.183524E-06 ; 233 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.00587024939827918 ; 4 ; -0.3447883 ; 0.1237012 ; -0.06724662 ; 0.07
0.3918284 ; 0.3893048 ; 4.935702E-05 ; -9.994007E-05 ; 2.308105E-06 ; 1110 ; ParticleSwarm ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.0283132991406954 ; 3 ; -0.5 ; -0.5 ; -0.5 ; 0.07
0.4249194 ; 0.0004798156 ; 0.0001932454 ; 8.046169E-05 ; 2.406563E-06 ; 1106 ; RandomSearch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.190531144913539 ; 2 ; 0.3780886 ; -0.3587639 ; 0.1213959 ; 0.07
0.8518688 ; 0.001470245 ; 0.0001190581 ; -2.717614E-05 ; 2.768901E-06 ; 1110 ; BigBung_BigCrunch ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.12531113853188 ; 5 ; -0.2925747 ; 0.8834868 ; -0.5967263 ; 0.07
0.723609 ; 0.001908313 ; 6.654498E-05 ; -7.858164E-05 ; 2.306912E-06 ; 1110 ; Fireworks ; 0 ; 0 ; 0.100000004470348 ; -0.2 ; 0.108568495431529 ; 6 ; 0.2934214 ; 0.881457 ; -0.4109253 ; 0.07
0.001976621 ; -0.001671212 ; 9.310786E-05 ; -0.0001021152 ; 2.163662E-06 ; 1091 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.00418470429201132 ; 0 ; 0.475 ; 0.41 ; -0.06500004 ; 0.07
0.9768248 ; 0.002592793 ; 9.772721E-05 ; -9.191333E-05 ; 2.671734E-06 ; 1091 ; Bayesiano ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.12010120248271 ; 1 ; 0.1493732 ; 0.1770024 ; -0.4407797 ; 0.07
0.02429775 ; 0.001990827 ; 0.000103181 ; -9.20424E-05 ; 2.454159E-06 ; 167 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.00315065872504117 ; 4 ; -0.2714448 ; 0.3096163 ; -0.02351694 ; 0.07
0.08391941 ; 0.0002451563 ; 9.784704E-05 ; -9.913931E-05 ; 2.097878E-06 ; 1090 ; ParticleSwarm ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.102057653632912 ; 3 ; -0.2914986 ; -0.5 ; 0.4815119 ; 0.07
0.9845716 ; -0.00195054 ; 0.0008128545 ; -5.997729E-05 ; 3.953411E-06 ; 1070 ; RandomSearch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.135246522807689 ; 2 ; 0.4028872 ; 0.3676436 ; -0.4234049 ; 0.07
0.736819 ; -0.0004088964 ; 9.813107E-05 ; -9.730937E-05 ; 2.779103E-06 ; 1092 ; BigBung_BigCrunch ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.125514721495535 ; 5 ; 0.4130482 ; 0.246969 ; -0.7639346 ; 0.07
0.3489333 ; -0.001476011 ; 0.0001148952 ; -9.623653E-05 ; 3.367573E-06 ; 1092 ; Fireworks ; 0 ; 0 ; 0.200000005960464 ; -0.2 ; 0.111085520744056 ; 6 ; -0.8017663 ; 0.9949117 ; -0.8463632 ; 0.07
0.003088444 ; -2.995844E-05 ; 0.0001002231 ; -4.629392E-05 ; 2.412876E-06 ; 1217 ; Integral ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 0.00458212190309134 ; 0 ; -0.875 ; 0.08999994 ; 0.485 ; 0.07
0.8441327 ; 0.001008994 ; 0.0001328395 ; -1.483897E-05 ; 2.178989E-06 ; 1217 ; Bayesiano ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 0.150193389358948 ; 1 ; 0.43369 ; -0.2187064 ; -0.277366 ; 0.07
0.5993121 ; -0.001633287 ; 9.751454E-05 ; -8.033144E-06 ; 2.498187E-06 ; 200 ; GlobalizedBoundedNelderMead ; 0 ; 0 ; 0.200000005960464 ; -0.0999999985098839 ; 0.00787708636373054 ; 4 ; 0.4049084 ; 0.1327068 ; 0.1568632 ; 0.07
