"Indice","MaxValor","ValorFinalMedido","CantidadDespla","PosFinaX1","PosFinaX2","BuscadorV","BuscadorNombre","FuncionV","FuncionNombre"
"1","13.8995745678443","13.8995745678443","238","-0.0223697423934937","-1.26659870147705E-07","1","Integral","1","Ackley"
"1","7.19672851187389","13.7058807658678","0","0.0412272624671459","0.0451918616890907","2","Diferencial","1","Ackley"
"1","11.3765677323482","11.3765677323482","238","-0.0228622332215309","0.936731159687042","3","Bayesian","1","Ackley"
"1","9.09204225058505","9.09204225058505","268","0.000138481394969858","1.95835757255554","4","GlobalizedBoundedNelderMead","1","Ackley"
"1","10.1076959266833","6.69084979878125","239","-2.20054841041565","-1.19159233570099","5","ParticleSwarm","1","Ackley"
"1","8.39034624759395","7.33391386694245","237","0.614186942577362","-1.77357566356659","6","RandomSearch","1","Ackley"
"1","12.2158523835115","12.2158523835115","238","-0.107937075197697","-0.217554584145546","7","BigBung_BigCrunch","1","Ackley"
"1","12.1954789167601","12.1954789167601","240","-0.248928755521774","0.0338628925383091","8","Fireworks","1","Ackley"
"2","13.9761151246537","13.9761151246537","243","-1.26659870147705E-07","-1.86264514923096E-07","1","Integral","1","Ackley"
"2","5.50729323257045","13.7548016542585","0","0.0400003455579281","0.0342141017317772","2","Diferencial","1","Ackley"
"2","11.3687355364478","11.3687355364478","243","-0.00556727917864919","0.917515695095062","3","Bayesian","1","Ackley"
"2","9.09204113075523","9.09204113075523","224","0.000541055400390178","-1.95867311954498","4","GlobalizedBoundedNelderMead","1","Ackley"
"2","7.51258556787273","5.10913720675002","237","3.25440382957459","-0.886126101016998","5","ParticleSwarm","1","Ackley"
"2","13.9074821721901","7.81905836473629","243","-0.712424337863922","1.41597962379456","6","RandomSearch","1","Ackley"
"2","11.0231237254061","11.0231237254061","244","0.00822586007416248","-1.07273828983307","7","BigBung_BigCrunch","1","Ackley"
"2","12.2580815568942","12.2580815568942","244","0.0253928974270821","-0.242398858070374","8","Fireworks","1","Ackley"
"3","13.8732030623519","13.8732030623519","280","-0.0279688127338886","-0.00638174638152123","1","Integral","1","Ackley"
"3","10.2092576094984","13.7119867672046","0","0.0455646514892578","0.0392501465976238","2","Diferencial","1","Ackley"
"3","8.59319917841389","8.59319917841389","280","0.98302960395813","1.95816135406494","3","Bayesian","1","Ackley"
"3","13.8295152901345","13.8295152901345","262","-0.0326013565063477","0.0199450142681599","4","GlobalizedBoundedNelderMead","1","Ackley"
"3","9.50452912042965","7.96834363784687","279","1.91069209575653","1.13845586776733","5","ParticleSwarm","1","Ackley"
"3","13.5379608542281","8.57034311415554","280","1.79896986484528","-0.0779474750161171","6","RandomSearch","1","Ackley"
"3","11.6768293032797","11.6768293032797","280","0.09349375218153","-0.301672637462616","7","BigBung_BigCrunch","1","Ackley"
"3","13.0880572536299","13.0880572536299","280","0.095488116145134","0.107373394072056","8","Fireworks","1","Ackley"
"4","13.8880022339281","13.8880022339281","272","0.0234746187925339","-0.00916910544037819","1","Integral","1","Ackley"
"4","2.4173406997936","13.7130810087276","0","0.0446566604077816","0.0400002896785736","2","Diferencial","1","Ackley"
"4","11.3958129533357","11.3958129533357","272","0.951340317726135","-0.00361280958168209","3","Bayesian","1","Ackley"
"4","7.57369498561504","7.57369498561504","243","-1.20444440841675","-1.95021724700928","4","GlobalizedBoundedNelderMead","1","Ackley"
"4","7.59805787129756","3.49623548562849","270","1.89321279525757","3.55698704719543","5","ParticleSwarm","1","Ackley"
"4","11.0946661404337","8.20695953382025","272","-1.55460608005524","-0.116255588829517","6","RandomSearch","1","Ackley"
"4","13.3070634305719","13.3070634305719","272","0.0969381704926491","0.0667072609066963","7","BigBung_BigCrunch","1","Ackley"
"4","13.2871777470114","13.2871777470114","272","-0.078859306871891","0.0904959663748741","8","Fireworks","1","Ackley"
"5","13.9761151305185","13.9761151305185","256","-1.86264514923096E-07","-1.22934579849243E-07","1","Integral","1","Ackley"
"5","4.13181951883315","13.6720964477465","0","0.0463463924825192","0.0480376593768597","2","Diferencial","1","Ackley"
"5","11.3946254514291","11.3946254514291","256","0.00740249548107386","0.953657686710358","3","Bayesian","1","Ackley"
"5","9.09195764484372","9.09195764484372","245","1.95819866657257","0.00172533839941025","4","GlobalizedBoundedNelderMead","1","Ackley"
"5","9.5278674620085","5.39713426380852","260","2.73036599159241","0.419539868831635","5","ParticleSwarm","1","Ackley"
"5","9.87309373962089","5.33233926175688","255","-2.76474142074585","0.510499238967896","6","RandomSearch","1","Ackley"
"5","13.6993977638157","13.6993977638157","256","-0.0107233617454767","-0.0614251531660557","7","BigBung_BigCrunch","1","Ackley"
"5","13.6356717674759","13.6356717674759","256","0.00130783626809716","0.0726934820413589","8","Fireworks","1","Ackley"
"6","13.9392556793841","13.9392556793841","249","-1.26659870147705E-07","-0.0117366388440132","1","Integral","1","Ackley"
"6","4.32070568469975","13.7193827272509","0","0.0389701202511787","0.0441311709582806","2","Diferencial","1","Ackley"
"6","13.9064303542774","13.9064303542774","249","0.0183312464505434","-0.0094840032979846","3","Bayesian","1","Ackley"
"6","13.3771601535487","13.3771601535487","258","0.00023556720407214","0.109417915344238","4","GlobalizedBoundedNelderMead","1","Ackley"
"6","11.1940920126311","11.0028327132928","249","0.109025679528713","-1.01151847839355","5","ParticleSwarm","1","Ackley"
"6","8.55219360483031","7.71091520772854","249","1.54360151290894","-0.98569130897522","6","RandomSearch","1","Ackley"
"6","11.0746148304473","11.0746148304473","248","0.94341242313385","-0.113642729818821","7","BigBung_BigCrunch","1","Ackley"
