"Indice","MaxValor","ValorFinalMedido","CantidadDespla","PosFinaX1","PosFinaX2","BuscadorV","BuscadorNombre","FuncionV","FuncionNombre"
"1","4.95398384594585","4.95398384594585","215","0.000752689316868782","-0.949999988079071","1","Integral","1","Ackley"
"1","5.8374165285298","7.3513682205013","0","0.0339794792234898","0.0301432870328426","2","Diferencial","1","Ackley"
"1","3.44677705876767","3.44677705876767","215","-0.332924664020538","-0.893997967243195","3","Bayesian","1","Ackley"
"1","4.51327839707259","4.51327839707259","181","-0.794800400733948","-0.0597772821784019","4","GlobalizedBoundedNelderMead","1","Ackley"
"1","7.47760017301892","7.47760017301892","220","-0.00315222749486566","0.0168895963579416","5","ParticleSwarm","1","Ackley"
"1","3.08372117322668","3.08372117322668","215","0.462374836206436","-0.822836637496948","6","RandomSearch","1","Ackley"
"1","4.74374739360571","4.74374739360571","215","-0.0898132473230362","-0.95773833990097","7","BigBung_BigCrunch","1","Ackley"
"1","5.2573392251368","5.2573392251368","215","-0.277628690004349","0.130366146564484","8","Fireworks","1","Ackley"
"2","7.5178746189562","7.5178746189562","256","-0.00461371243000031","0.00287547148764133","1","Integral","1","Ackley"
"2","3.00674608417888","7.34521436936546","0","0.0342338010668755","0.0316214598715305","2","Diferencial","1","Ackley"
"2","4.93873122526555","4.93873122526555","256","-0.210285425186157","0.269045650959015","3","Bayesian","1","Ackley"
"2","3.08713585673211","3.08713585673211","213","0.682928085327148","-0.918560028076172","4","GlobalizedBoundedNelderMead","1","Ackley"
"2","4.48245973738412","4.48245973738412","260","0.488347083330154","4.36733425885905E-05","5","ParticleSwarm","1","Ackley"
"2","4.29922428508476","4.29922428508476","256","-0.500054001808167","0.114668034017086","6","RandomSearch","1","Ackley"
"2","3.88467010980058","3.88467010980058","256","0.915243089199066","0.946888506412506","7","BigBung_BigCrunch","1","Ackley"
"2","4.06466780165794","4.06466780165794","256","0.209201231598854","-0.896952092647552","8","Fireworks","1","Ackley"
"3","4.953525219756","4.953525219756","208","0.00384833663702011","0.949418067932129","1","Integral","1","Ackley"
"3","4.50509526587035","4.8587851237479","0","-0.905702710151672","0.0436134487390518","2","Diferencial","1","Ackley"
"3","4.98265177312154","4.98265177312154","208","-0.00451731029897928","0.367041647434235","3","Bayesian","1","Ackley"
"3","5.72878855498282","5.72878855498282","166","-0.000355250376742333","-0.255203992128372","4","GlobalizedBoundedNelderMead","1","Ackley"
"3","4.77664399758544","4.77664399758544","210","-0.949131488800049","-0.0824780687689781","5","ParticleSwarm","1","Ackley"
"3","4.65517558736159","4.65517558736159","208","0.0559435188770294","0.427049964666367","6","RandomSearch","1","Ackley"
"3","6.02527855913655","6.02527855913655","208","0.0708105862140656","0.203981965780258","7","BigBung_BigCrunch","1","Ackley"
"3","4.34286230833341","4.34286230833341","208","0.51574033498764","-0.0756366178393364","8","Fireworks","1","Ackley"
"4","7.52077667837789","7.52077667837789","256","0.00402511097490788","0.0020078718662262","1","Integral","1","Ackley"
"4","3.00519337163461","7.33472947201567","0","0.0347666963934898","0.0339389368891716","2","Diferencial","1","Ackley"
"4","3.26587291380149","3.26587291380149","256","0.862077653408051","-0.385002046823502","3","Bayesian","1","Ackley"
"4","3.96528263903899","3.96528263903899","201","-0.388177663087845","0.328972727060318","4","GlobalizedBoundedNelderMead","1","Ackley"
"4","4.11158717837415","4.11158717837415","260","0.229743272066116","0.445766597986221","5","ParticleSwarm","1","Ackley"
"4","3.99074860462685","3.99074860462685","256","0.418053418397903","-0.292463660240173","6","RandomSearch","1","Ackley"
"4","3.53365403589083","3.53365403589083","256","0.559205710887909","0.337795704603195","7","BigBung_BigCrunch","1","Ackley"
"4","3.10602803240718","3.10602803240718","256","0.692302048206329","-0.464330554008484","8","Fireworks","1","Ackley"
"5","7.52226731347947","7.52226731347947","256","0.00213324464857578","-0.00339569710195065","1","Integral","1","Ackley"
"5","3.57108917966102","7.35236991002855","0","0.032116275280714","0.0318462625145912","2","Diferencial","1","Ackley"
"5","4.95410848103725","4.95410848103725","256","0.00017072181799449","0.95194798707962","3","Bayesian","1","Ackley"
"5","4.42338468016503","4.42338468016503","214","0.438739687204361","-0.138815432786942","4","GlobalizedBoundedNelderMead","1","Ackley"
"5","7.53268114602966","7.53268114602966","260","0.000391921726986766","0.000272882025456056","5","ParticleSwarm","1","Ackley"
"5","3.81992778705313","3.81992778705313","256","0.248467117547989","-0.967923760414124","6","RandomSearch","1","Ackley"
"5","4.13330615615301","4.13330615615301","256","0.195952340960503","0.889586687088013","7","BigBung_BigCrunch","1","Ackley"
"5","3.93922596432813","3.93922596432813","256","-0.220525994896889","-0.841234862804413","8","Fireworks","1","Ackley"
"6","7.5242130859788","7.5242130859788","256","0.00106821767985821","0.0031929574906826","1","Integral","1","Ackley"
"6","3.11888605724479","4.86374372895859","0","0.0411143973469734","-0.905485212802887","2","Diferencial","1","Ackley"
"6","5.16679864155995","5.16679864155995","256","0.137711942195892","-0.287165224552155","3","Bayesian","1","Ackley"
"6","3.6992116044043","3.6992116044043","175","0.804619312286377","-0.262064605951309","4","GlobalizedBoundedNelderMead","1","Ackley"
"6","3.21125905273176","3.21125905273176","260","0.490794688463211","-0.551205992698669","5","ParticleSwarm","1","Ackley"
"6","3.5859376291775","3.5859376291775","256","-0.300067961215973","-0.883407711982727","6","RandomSearch","1","Ackley"
"6","7.52039627663717","7.52039627663717","256","-0.0028711308259517","0.00362205435521901","7","BigBung_BigCrunch","1","Ackley"
